"Time","Beacon Type","Observer","Station","Source","Root"
2022-03-02 02:57:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:57:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:57:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:57:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:57:48,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:57:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:57:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:57:57,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:17,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:23,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:58:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:23,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:52,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 02:59:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:17,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:00:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:01:58,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:12,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:02:58,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:17,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:03:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 03:04:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:30:12,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:30:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:30:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:31:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:31:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:31:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:31:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:31:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:31:52,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:31:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:31:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:32:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:32:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:32:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:32:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:32:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:32:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:32:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:32:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:32:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:33:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:34:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:34:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:34:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:34:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:34:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:34:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:34:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:42,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:50,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:57,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:35:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:36:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:36:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:36:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:36:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:36:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:36:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:36:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:36:48,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:36:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:20,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 04:37:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 12:05:06,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:05:50,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:05:54,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:10:46,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:10:48,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:10:50,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:10:52,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:11:23,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:11:28,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:12:01,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 12:12:12,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 13:39:22,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 13:39:23,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 13:39:55,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 13:44:47,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 13:44:49,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 13:44:50,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 13:45:34,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 13:45:38,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 13:45:44,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 14:36:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 14:36:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 14:36:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-02 15:14:01,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 15:14:03,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 15:14:05,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-02 15:14:07,GFSK,DK3WN-JN49lr,DK3WN,sids,AM9NPQ
2022-03-03 02:43:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:43:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:23,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:44:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:50,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:52,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:45:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:20,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:25,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:27,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:42,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:48,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:46:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:17,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:20,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:47:57,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:19,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-03-03 02:48:52,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
