"Time","batt"
2023-08-19 11:33:10,8.20 V
2023-08-19 11:33:18,8.20 V
2023-08-19 11:33:18,8.20 V
2023-08-19 11:34:10,8.23 V
2023-08-19 11:34:18,8.23 V
2023-08-19 13:05:53,8.21 V
2023-08-19 13:06:01,8.21 V
2023-08-19 13:06:01,8.21 V
2023-08-19 13:06:54,8.20 V
2023-08-19 13:07:02,8.20 V
2023-08-19 13:07:54,8.23 V
2023-08-19 13:08:02,8.23 V
2023-08-19 17:38:39,8.25 V
2023-08-19 19:23:29,8.20 V
2023-08-19 20:53:02,8.25 V
2023-08-19 20:53:11,8.25 V
2023-08-19 20:54:02,8.23 V
2023-08-19 20:54:11,8.23 V
2023-08-19 20:55:03,8.25 V
2023-08-19 20:55:12,8.25 V
2023-08-20 00:29:07,8.25 V
2023-08-20 00:29:14,8.25 V
2023-08-20 00:29:15,8.25 V
2023-08-20 00:30:08,8.25 V
2023-08-20 00:30:15,8.25 V
2023-08-20 00:31:07,8.25 V
2023-08-20 00:31:08,8.25 V
2023-08-20 00:31:15,8.25 V
2023-08-20 00:31:15,8.25 V
2023-08-20 00:31:15,8.25 V
2023-08-20 00:32:07,8.21 V
2023-08-20 00:32:08,8.21 V
2023-08-20 00:32:16,8.21 V
2023-08-20 00:32:16,8.21 V
2023-08-20 00:35:04,8.19 V
2023-08-20 00:35:05,8.19 V
2023-08-20 00:35:12,8.19 V
2023-08-20 00:35:12,8.19 V
2023-08-20 00:35:12,8.19 V
2023-08-20 00:36:05,8.19 V
2023-08-20 00:36:13,8.19 V
2023-08-20 00:38:55,8.18 V
2023-08-20 00:39:03,8.18 V
2023-08-20 02:04:50,8.25 V
2023-08-20 02:06:51,8.25 V
2023-08-20 02:06:51,8.25 V
2023-08-20 02:07:44,8.20 V
2023-08-20 02:07:44,8.20 V
2023-08-20 02:07:44,8.20 V
2023-08-20 02:07:45,8.20 V
2023-08-20 02:07:45,8.20 V
2023-08-20 02:07:49,8.20 V
2023-08-20 02:07:49,8.20 V
2023-08-20 02:07:52,8.20 V
2023-08-20 02:07:52,8.20 V
2023-08-20 02:07:52,8.20 V
2023-08-20 02:07:52,8.20 V
2023-08-20 02:07:52,8.20 V
2023-08-20 02:08:44,8.20 V
2023-08-20 02:08:44,8.20 V
2023-08-20 02:08:52,8.20 V
2023-08-20 02:08:52,8.20 V
2023-08-20 02:08:52,8.20 V
2023-08-20 02:08:52,8.20 V
2023-08-20 02:09:52,8.19 V
2023-08-20 02:09:52,8.19 V
2023-08-20 02:10:53,8.19 V
2023-08-20 02:10:53,8.19 V
2023-08-20 02:11:53,8.19 V
2023-08-20 02:11:53,8.19 V
2023-08-20 03:39:36,8.25 V
2023-08-20 03:40:36,8.25 V
2023-08-20 03:40:36,8.25 V
2023-08-20 03:41:36,8.25 V
2023-08-20 03:41:36,8.25 V
2023-08-20 03:42:37,8.21 V
2023-08-20 03:43:37,8.20 V
2023-08-20 03:44:38,8.19 V
2023-08-20 09:44:19,8.22 V
2023-08-20 09:45:12,8.23 V
2023-08-20 09:45:19,8.23 V
2023-08-20 09:47:13,8.23 V
2023-08-20 09:47:20,8.23 V
2023-08-20 11:14:54,8.19 V
2023-08-20 11:15:02,8.19 V
2023-08-20 11:16:55,8.19 V
2023-08-20 11:17:03,8.19 V
2023-08-20 11:17:55,8.23 V
2023-08-20 11:18:04,8.23 V
2023-08-20 11:18:23,8.24 V
2023-08-20 11:19:04,8.19 V
2023-08-20 11:19:56,8.24 V
2023-08-20 11:20:05,8.24 V
2023-08-20 11:20:05,8.24 V
2023-08-20 11:20:37,8.21 V
2023-08-20 11:22:12,8.21 V
2023-08-20 11:22:18,8.21 V
2023-08-20 11:22:18,8.21 V
2023-08-20 11:22:19,8.21 V
2023-08-20 12:49:17,8.22 V
2023-08-20 12:49:25,8.22 V
2023-08-20 12:50:18,8.19 V
2023-08-20 12:50:25,8.19 V
2023-08-20 12:51:18,8.22 V
2023-08-20 12:51:26,8.22 V
2023-08-20 12:53:19,8.23 V
2023-08-20 12:53:19,8.23 V
2023-08-20 12:53:26,8.23 V
2023-08-20 12:53:27,8.23 V
2023-08-20 12:54:19,8.21 V
2023-08-20 12:54:19,8.21 V
2023-08-20 12:54:27,8.21 V
2023-08-20 23:47:04,8.19 V
2023-08-20 23:50:05,8.23 V
2023-08-21 00:16:10,8.25 V
2023-08-21 00:16:17,8.25 V
2023-08-21 00:16:17,8.25 V
2023-08-21 00:17:10,8.25 V
2023-08-21 00:17:17,8.25 V
2023-08-21 00:17:18,8.25 V
2023-08-21 00:18:18,8.25 V
2023-08-21 00:18:18,8.25 V
2023-08-21 00:19:18,8.20 V
2023-08-21 00:19:18,8.20 V
2023-08-21 00:19:19,8.20 V
2023-08-21 00:20:18,8.19 V
2023-08-21 00:20:19,8.19 V
2023-08-21 00:22:49,8.18 V
2023-08-21 00:22:50,8.18 V
2023-08-21 00:22:57,8.18 V
2023-08-21 00:22:57,8.18 V
2023-08-21 00:22:57,8.18 V
2023-08-21 00:24:25,8.18 V
2023-08-21 00:24:33,8.18 V
2023-08-21 00:24:33,8.18 V
2023-08-21 00:25:34,8.18 V
2023-08-21 00:25:42,8.18 V
2023-08-21 01:49:47,8.22 V
2023-08-21 01:50:47,8.25 V
2023-08-21 01:51:47,8.25 V
2023-08-21 01:51:48,8.25 V
2023-08-21 01:52:40,8.25 V
2023-08-21 01:52:48,8.25 V
2023-08-21 01:52:48,8.25 V
2023-08-21 01:52:48,8.25 V
2023-08-21 01:53:48,8.23 V
2023-08-21 01:53:48,8.23 V
2023-08-21 01:54:41,8.20 V
2023-08-21 01:54:42,8.20 V
2023-08-21 01:54:42,8.20 V
2023-08-21 01:54:46,8.20 V
2023-08-21 01:54:46,8.20 V
2023-08-21 01:54:48,8.20 V
2023-08-21 01:54:48,8.20 V
2023-08-21 01:54:48,8.20 V
2023-08-21 01:54:48,8.20 V
2023-08-21 01:54:49,8.20 V
2023-08-21 01:54:49,8.20 V
2023-08-21 01:55:21,8.20 V
2023-08-21 01:55:41,8.20 V
2023-08-21 01:55:49,8.20 V
2023-08-21 01:55:49,8.20 V
2023-08-21 01:55:49,8.20 V
2023-08-21 01:55:49,8.20 V
2023-08-21 01:55:50,8.20 V
2023-08-21 01:56:42,8.19 V
2023-08-21 01:56:49,8.19 V
2023-08-21 01:56:50,8.19 V
2023-08-21 01:56:50,8.19 V
2023-08-21 01:57:50,8.18 V
2023-08-21 01:58:50,8.19 V
2023-08-21 03:25:32,8.25 V
2023-08-21 03:29:34,8.20 V
2023-08-21 03:29:34,8.20 V
2023-08-21 03:30:34,8.20 V
2023-08-21 03:30:34,8.20 V
2023-08-21 03:31:34,8.19 V
2023-08-21 11:03:58,8.19 V
2023-08-21 11:03:59,8.19 V
2023-08-21 11:04:06,8.19 V
2023-08-21 11:04:06,8.19 V
2023-08-21 11:04:58,8.22 V
2023-08-21 11:05:07,8.22 V
2023-08-21 11:05:07,8.22 V
2023-08-21 11:05:59,8.19 V
2023-08-21 11:06:00,8.19 V
2023-08-21 11:06:07,8.19 V
2023-08-21 11:06:07,8.19 V
2023-08-21 11:07:00,8.22 V
2023-08-21 11:07:08,8.22 V
2023-08-21 11:07:08,8.22 V
2023-08-21 11:08:08,8.19 V
2023-08-21 11:08:09,8.19 V
2023-08-21 11:10:09,8.21 V
2023-08-21 12:36:43,8.19 V
2023-08-21 12:36:50,8.19 V
2023-08-21 12:37:42,8.24 V
2023-08-21 12:37:51,8.24 V
2023-08-21 12:37:51,8.24 V
2023-08-21 12:38:43,8.14 V
2023-08-21 12:38:44,8.14 V
2023-08-21 12:38:51,8.14 V
2023-08-21 12:38:51,8.14 V
2023-08-21 12:38:51,8.14 V
2023-08-21 12:39:43,8.24 V
2023-08-21 12:39:44,8.24 V
2023-08-21 12:39:51,8.24 V
2023-08-21 12:39:51,8.24 V
2023-08-21 12:39:51,8.24 V
2023-08-21 12:40:44,8.20 V
2023-08-21 12:40:44,8.20 V
2023-08-21 12:40:44,8.20 V
2023-08-21 12:40:52,8.20 V
2023-08-21 12:40:52,8.20 V
2023-08-21 12:40:52,8.20 V
2023-08-21 12:40:52,8.20 V
2023-08-21 12:41:44,8.24 V
2023-08-21 12:41:46,8.24 V
2023-08-21 12:41:52,8.24 V
2023-08-21 12:41:52,8.24 V
2023-08-21 14:12:35,8.25 V
2023-08-21 14:14:36,8.24 V
2023-08-21 14:14:36,8.24 V
2023-08-22 00:04:43,8.25 V
2023-08-22 00:07:23,8.19 V
2023-08-22 00:07:31,8.19 V
2023-08-22 00:07:31,8.19 V
2023-08-22 00:07:31,8.19 V
2023-08-22 00:07:31,8.19 V
2023-08-22 00:10:19,8.18 V
2023-08-22 00:10:27,8.18 V
2023-08-22 00:10:27,8.18 V
2023-08-22 00:11:27,8.18 V
2023-08-22 01:38:02,8.25 V
2023-08-22 01:38:09,8.25 V
2023-08-22 01:38:09,8.25 V
2023-08-22 01:38:10,8.25 V
2023-08-22 01:39:01,8.25 V
2023-08-22 01:39:03,8.25 V
2023-08-22 01:39:10,8.25 V
2023-08-22 01:39:10,8.25 V
2023-08-22 01:39:10,8.25 V
2023-08-22 01:39:10,8.25 V
2023-08-22 01:40:10,8.25 V
2023-08-22 01:41:02,8.20 V
2023-08-22 01:41:02,8.20 V
2023-08-22 01:41:04,8.20 V
2023-08-22 01:41:04,8.20 V
2023-08-22 01:41:10,8.20 V
2023-08-22 01:41:10,8.20 V
2023-08-22 01:41:10,8.20 V
2023-08-22 01:41:11,8.20 V
2023-08-22 01:41:11,8.20 V
2023-08-22 01:42:02,8.19 V
2023-08-22 01:42:03,8.19 V
2023-08-22 01:42:05,8.19 V
2023-08-22 01:42:05,8.19 V
2023-08-22 01:42:08,8.19 V
2023-08-22 01:42:08,8.19 V
2023-08-22 01:42:11,8.19 V
2023-08-22 01:42:11,8.19 V
2023-08-22 01:42:11,8.19 V
2023-08-22 01:42:11,8.19 V
2023-08-22 01:42:11,8.19 V
2023-08-22 01:42:11,8.19 V
2023-08-22 01:42:11,8.19 V
2023-08-22 01:42:11,8.19 V
2023-08-22 01:43:03,8.19 V
2023-08-22 01:43:05,8.19 V
2023-08-22 01:43:05,8.19 V
2023-08-22 01:43:11,8.19 V
2023-08-22 01:43:11,8.19 V
2023-08-22 01:43:11,8.19 V
2023-08-22 01:43:11,8.19 V
2023-08-22 01:44:03,8.19 V
2023-08-22 01:44:03,8.19 V
2023-08-22 01:44:12,8.19 V
2023-08-22 01:44:12,8.19 V
2023-08-22 01:44:12,8.19 V
2023-08-22 01:44:12,8.19 V
2023-08-22 01:45:04,8.18 V
2023-08-22 01:45:04,8.18 V
2023-08-22 01:45:12,8.18 V
2023-08-22 01:45:12,8.18 V
2023-08-22 01:45:12,8.18 V
2023-08-22 01:46:12,8.18 V
2023-08-22 03:12:55,8.25 V
2023-08-22 03:13:55,8.25 V
2023-08-22 03:15:56,8.21 V
2023-08-22 03:15:56,8.21 V
2023-08-22 03:16:56,8.20 V
2023-08-22 03:16:56,8.20 V
2023-08-22 03:17:56,8.19 V
2023-08-22 03:19:57,8.18 V
2023-08-22 04:48:40,8.24 V
2023-08-22 09:19:03,8.21 V
2023-08-22 09:19:10,8.21 V
2023-08-22 09:19:10,8.21 V
2023-08-22 10:49:17,8.20 V
2023-08-22 10:50:09,8.21 V
2023-08-22 10:50:17,8.21 V
2023-08-22 10:50:18,8.21 V
2023-08-22 10:51:18,8.19 V
2023-08-22 10:56:16,8.20 V
2023-08-22 12:25:44,8.22 V
2023-08-22 12:25:45,8.22 V
2023-08-22 12:25:53,8.22 V
2023-08-22 12:25:53,8.22 V
2023-08-22 12:25:53,8.22 V
2023-08-22 12:25:53,8.22 V
2023-08-22 12:25:53,8.22 V
2023-08-22 12:25:53,8.22 V
2023-08-22 12:29:54,8.23 V
2023-08-22 12:30:03,8.23 V
2023-08-22 12:30:03,8.23 V
2023-08-22 12:30:03,8.23 V
2023-08-22 13:58:38,8.20 V
2023-08-22 13:59:38,8.24 V
2023-08-22 13:59:38,8.24 V
2023-08-22 14:00:39,8.21 V
2023-08-22 14:00:39,8.21 V
2023-08-22 14:01:39,8.23 V
2023-08-22 14:01:39,8.23 V
2023-08-22 14:02:40,8.23 V
2023-08-22 14:05:41,8.21 V
2023-08-22 23:50:32,8.25 V
2023-08-22 23:50:39,8.25 V
2023-08-22 23:51:40,8.26 V
2023-08-22 23:53:32,8.20 V
2023-08-22 23:53:40,8.20 V
2023-08-22 23:54:33,8.19 V
2023-08-22 23:54:41,8.19 V
2023-08-22 23:54:41,8.19 V
2023-08-22 23:56:42,8.19 V
2023-08-22 23:56:42,8.19 V
2023-08-22 23:57:34,8.18 V
2023-08-22 23:57:42,8.18 V
2023-08-22 23:59:43,8.18 V
2023-08-23 01:24:14,8.25 V
2023-08-23 01:24:24,8.25 V
2023-08-23 01:24:24,8.25 V
2023-08-23 01:25:15,8.24 V
2023-08-23 01:25:24,8.24 V
2023-08-23 01:27:16,8.21 V
2023-08-23 01:27:17,8.21 V
2023-08-23 01:27:25,8.21 V
2023-08-23 01:27:25,8.21 V
2023-08-23 01:28:18,8.20 V
2023-08-23 01:28:25,8.20 V
2023-08-23 01:28:25,8.20 V
2023-08-23 01:29:17,8.20 V
2023-08-23 01:29:26,8.20 V
2023-08-23 01:29:26,8.20 V
2023-08-23 01:29:26,8.20 V
2023-08-23 01:30:26,8.19 V
2023-08-23 01:30:26,8.19 V
2023-08-23 01:30:26,8.19 V
2023-08-23 01:31:18,8.19 V
2023-08-23 01:31:19,8.19 V
2023-08-23 01:31:26,8.19 V
2023-08-23 01:31:26,8.19 V
2023-08-23 01:31:26,8.19 V
2023-08-23 01:32:19,8.18 V
2023-08-23 01:32:27,8.18 V
2023-08-23 01:32:27,8.18 V
2023-08-23 01:33:27,8.18 V
2023-08-23 02:59:09,8.25 V
2023-08-23 03:01:10,8.25 V
2023-08-23 03:02:10,8.25 V
2023-08-23 03:04:11,8.19 V
2023-08-23 03:04:11,8.19 V
2023-08-23 03:05:11,8.19 V
2023-08-23 03:06:12,8.19 V
2023-08-23 03:06:12,8.19 V
2023-08-23 04:53:02,8.15 V
2023-08-23 10:36:17,8.23 V
2023-08-23 10:38:10,8.20 V
2023-08-23 10:38:18,8.20 V
2023-08-23 10:39:10,8.23 V
2023-08-23 10:39:18,8.23 V
2023-08-23 10:39:18,8.23 V
2023-08-23 10:40:12,8.23 V
2023-08-23 10:40:19,8.23 V
2023-08-23 10:43:30,8.25 V
2023-08-23 10:43:37,8.25 V
2023-08-23 13:46:45,8.22 V
2023-08-23 13:46:45,8.22 V
2023-08-23 13:47:45,8.21 V
2023-08-23 13:47:45,8.21 V
2023-08-23 13:48:38,8.24 V
2023-08-23 13:48:46,8.24 V
2023-08-23 13:48:46,8.24 V
2023-08-23 13:48:46,8.24 V
2023-08-23 13:49:46,8.22 V
2023-08-23 13:51:47,8.25 V
2023-08-23 18:11:03,8.22 V
2023-08-23 18:12:03,8.22 V
2023-08-23 23:37:32,8.25 V
2023-08-23 23:37:40,8.25 V
2023-08-23 23:37:40,8.25 V
2023-08-23 23:38:33,8.25 V
2023-08-23 23:38:40,8.25 V
2023-08-23 23:39:33,8.20 V
2023-08-23 23:39:33,8.20 V
2023-08-23 23:39:40,8.20 V
2023-08-23 23:39:40,8.20 V
2023-08-23 23:40:41,8.19 V
2023-08-23 23:40:41,8.19 V
2023-08-23 23:41:42,8.19 V
2023-08-23 23:43:42,8.18 V
2023-08-23 23:43:42,8.18 V
2023-08-24 01:10:48,8.25 V
2023-08-24 01:11:40,8.25 V
2023-08-24 01:11:48,8.25 V
2023-08-24 01:12:41,8.25 V
2023-08-24 01:12:49,8.25 V
2023-08-24 01:13:41,8.22 V
2023-08-24 01:13:49,8.22 V
2023-08-24 01:13:49,8.22 V
2023-08-24 01:14:41,8.20 V
2023-08-24 01:14:42,8.20 V
2023-08-24 01:14:49,8.20 V
2023-08-24 01:14:49,8.20 V
2023-08-24 01:15:42,8.20 V
2023-08-24 01:15:50,8.20 V
2023-08-24 01:15:50,8.20 V
2023-08-24 01:16:42,8.19 V
2023-08-24 01:16:43,8.19 V
2023-08-24 01:16:50,8.19 V
2023-08-24 01:16:50,8.19 V
2023-08-24 01:17:42,8.19 V
2023-08-24 01:17:43,8.19 V
2023-08-24 01:17:50,8.19 V
2023-08-24 01:17:51,8.19 V
2023-08-24 01:17:51,8.19 V
2023-08-24 01:18:43,8.18 V
2023-08-24 01:18:51,8.18 V
2023-08-24 01:19:44,8.18 V
2023-08-24 01:19:51,8.18 V
2023-08-24 02:47:26,8.25 V
2023-08-24 02:47:34,8.25 V
2023-08-24 02:49:26,8.20 V
2023-08-24 02:49:35,8.20 V
2023-08-24 02:49:35,8.20 V
2023-08-24 02:49:35,8.20 V
2023-08-24 02:50:35,8.19 V
2023-08-24 02:50:35,8.19 V
2023-08-24 02:50:35,8.19 V
2023-08-24 02:51:35,8.19 V
2023-08-24 02:52:36,8.18 V
2023-08-24 02:52:36,8.18 V
2023-08-24 02:53:36,8.18 V
2023-08-24 04:25:21,8.19 V
2023-08-24 10:24:42,8.23 V
2023-08-24 10:24:43,8.23 V
2023-08-24 10:25:43,8.21 V
2023-08-24 10:26:43,8.20 V
2023-08-24 10:26:44,8.20 V
2023-08-24 10:27:43,8.24 V
2023-08-24 10:27:44,8.24 V
2023-08-24 11:54:16,8.23 V
2023-08-24 11:54:24,8.23 V
2023-08-24 11:55:16,8.23 V
2023-08-24 11:55:24,8.23 V
2023-08-24 11:56:25,8.20 V
2023-08-24 11:57:17,8.23 V
2023-08-24 11:57:25,8.23 V
2023-08-24 11:57:25,8.23 V
2023-08-24 11:58:18,8.20 V
2023-08-24 11:58:18,8.20 V
2023-08-24 11:58:26,8.20 V
2023-08-24 11:58:26,8.20 V
2023-08-24 11:58:26,8.20 V
2023-08-24 11:58:26,8.20 V
2023-08-24 11:59:18,8.19 V
2023-08-24 11:59:19,8.19 V
2023-08-24 11:59:26,8.19 V
2023-08-24 11:59:26,8.19 V
2023-08-24 11:59:26,8.19 V
2023-08-24 12:00:18,8.22 V
2023-08-24 12:00:19,8.22 V
2023-08-24 12:00:27,8.22 V
2023-08-24 12:00:27,8.22 V
2023-08-24 12:00:27,8.22 V
2023-08-24 12:00:27,8.22 V
2023-08-24 12:01:19,8.22 V
2023-08-24 12:01:20,8.22 V
2023-08-24 12:01:27,8.22 V
2023-08-24 12:01:27,8.22 V
2023-08-24 12:01:28,8.22 V
2023-08-24 12:02:27,8.20 V
2023-08-24 12:02:28,8.20 V
2023-08-24 12:02:28,8.20 V
2023-08-24 12:03:21,8.22 V
2023-08-24 12:03:28,8.22 V
2023-08-24 12:03:28,8.22 V
2023-08-24 12:03:28,8.22 V
2023-08-24 12:03:28,8.22 V
2023-08-24 12:04:29,8.25 V
2023-08-24 12:05:29,8.25 V
2023-08-24 13:31:54,8.21 V
2023-08-24 13:31:54,8.21 V
2023-08-24 13:32:54,8.21 V
2023-08-24 13:33:54,8.23 V
2023-08-24 13:34:55,8.21 V
2023-08-24 13:34:55,8.21 V
2023-08-24 13:35:55,8.21 V
2023-08-24 13:35:55,8.21 V
2023-08-24 13:36:56,8.23 V
2023-08-24 13:36:56,8.23 V
2023-08-24 13:40:57,8.24 V
2023-08-24 15:10:39,8.20 V
2023-08-24 17:56:58,8.23 V
2023-08-24 18:00:00,8.23 V
2023-08-24 23:24:58,8.25 V
2023-08-24 23:24:58,8.25 V
2023-08-24 23:25:05,8.25 V
2023-08-24 23:25:05,8.25 V
2023-08-24 23:25:58,8.20 V
2023-08-24 23:25:59,8.20 V
2023-08-24 23:26:06,8.20 V
2023-08-24 23:26:06,8.20 V
2023-08-24 23:29:59,8.18 V
2023-08-24 23:30:07,8.18 V
2023-08-25 00:57:50,8.25 V
2023-08-25 00:58:43,8.24 V
2023-08-25 00:58:50,8.24 V
2023-08-25 00:59:43,8.25 V
2023-08-25 00:59:44,8.25 V
2023-08-25 00:59:51,8.25 V
2023-08-25 00:59:51,8.25 V
2023-08-25 00:59:51,8.25 V
2023-08-25 01:01:43,8.19 V
2023-08-25 01:01:44,8.19 V
2023-08-25 01:01:52,8.19 V
2023-08-25 01:01:52,8.19 V
2023-08-25 01:01:52,8.19 V
2023-08-25 01:02:44,8.19 V
2023-08-25 01:02:45,8.19 V
2023-08-25 01:02:52,8.19 V
2023-08-25 01:02:52,8.19 V
2023-08-25 01:03:44,8.19 V
2023-08-25 01:03:45,8.19 V
2023-08-25 01:03:45,8.19 V
2023-08-25 01:03:52,8.19 V
2023-08-25 01:03:52,8.19 V
2023-08-25 01:03:53,8.19 V
2023-08-25 01:04:44,8.18 V
2023-08-25 01:04:45,8.18 V
2023-08-25 01:04:53,8.18 V
2023-08-25 01:04:53,8.18 V
2023-08-25 01:05:46,8.18 V
2023-08-25 01:05:53,8.18 V
2023-08-25 02:34:28,8.25 V
2023-08-25 02:34:29,8.25 V
2023-08-25 02:34:37,8.25 V
2023-08-25 02:34:37,8.25 V
2023-08-25 02:34:37,8.25 V
2023-08-25 02:36:37,8.20 V
2023-08-25 02:36:38,8.20 V
2023-08-25 02:36:38,8.20 V
2023-08-25 02:37:30,8.19 V
2023-08-25 02:37:38,8.19 V
2023-08-25 02:37:38,8.19 V
2023-08-25 02:37:38,8.19 V
2023-08-25 02:38:38,8.19 V
2023-08-25 02:38:38,8.19 V
2023-08-25 02:39:39,8.18 V
2023-08-25 02:39:39,8.18 V
2023-08-25 02:40:39,8.18 V
2023-08-25 04:11:23,8.20 V
2023-08-25 06:00:15,8.15 V
2023-08-25 10:13:34,8.22 V
2023-08-25 10:13:34,8.22 V
2023-08-25 10:13:41,8.22 V
2023-08-25 10:13:41,8.22 V
2023-08-25 10:15:35,8.24 V
2023-08-25 10:15:42,8.24 V
2023-08-25 11:41:14,8.22 V
2023-08-25 11:41:22,8.22 V
2023-08-25 11:42:23,8.22 V
2023-08-25 11:43:15,8.20 V
2023-08-25 11:43:23,8.20 V
2023-08-25 11:45:16,8.22 V
2023-08-25 11:45:17,8.22 V
2023-08-25 11:45:24,8.22 V
2023-08-25 11:45:24,8.22 V
2023-08-25 11:45:24,8.22 V
2023-08-25 11:46:16,8.21 V
2023-08-25 11:46:17,8.21 V
2023-08-25 11:46:25,8.21 V
2023-08-25 11:46:25,8.21 V
2023-08-25 11:46:25,8.21 V
2023-08-25 11:47:17,8.20 V
2023-08-25 11:47:18,8.20 V
2023-08-25 11:47:25,8.20 V
2023-08-25 11:47:25,8.20 V
2023-08-25 11:47:25,8.20 V
2023-08-25 11:47:25,8.20 V
2023-08-25 11:48:17,8.24 V
2023-08-25 11:48:18,8.24 V
2023-08-25 11:48:26,8.24 V
2023-08-25 11:48:26,8.24 V
2023-08-25 11:49:26,8.24 V
2023-08-25 11:49:26,8.24 V
2023-08-25 11:50:19,8.24 V
2023-08-25 11:50:26,8.24 V
2023-08-25 11:50:26,8.24 V
2023-08-25 11:50:27,8.24 V
2023-08-25 13:24:13,8.22 V
2023-08-25 13:24:13,8.22 V
2023-08-25 13:25:28,8.24 V
2023-08-25 13:25:28,8.24 V
2023-08-25 14:56:31,8.22 V
2023-08-25 14:58:32,8.22 V
2023-08-26 10:04:17,8.14 V
2023-08-26 11:37:02,8.10 V
2023-08-26 11:37:08,8.10 V
2023-08-30 01:36:33,7.90 V
2023-09-01 19:37:29,8.17 V
2023-09-03 02:08:43,8.22 V
2023-09-03 02:08:51,8.22 V
2023-09-03 02:09:52,8.18 V
2023-09-03 02:09:52,8.18 V
2023-09-03 02:10:52,8.15 V
2023-09-03 02:11:50,8.14 V
2023-09-03 02:11:50,8.14 V
2023-09-03 02:11:50,8.14 V
2023-09-03 02:11:52,8.14 V
2023-09-03 02:11:52,8.14 V
2023-09-03 02:11:52,8.14 V
2023-09-03 02:11:52,8.14 V
2023-09-03 02:12:51,8.13 V
2023-09-03 02:12:51,8.13 V
2023-09-03 02:12:53,8.13 V
2023-09-03 02:12:53,8.13 V
2023-09-03 02:12:53,8.13 V
2023-09-03 02:12:53,8.13 V
2023-09-03 02:12:53,8.13 V
2023-09-03 02:13:53,8.13 V
2023-09-03 02:13:53,8.13 V
2023-09-03 02:14:53,8.12 V
2023-09-03 02:14:54,8.12 V
2023-09-03 02:15:54,8.12 V
2023-09-03 02:15:54,8.12 V
2023-09-03 03:44:54,8.20 V
2023-09-03 04:39:20,8.20 V
2023-09-03 04:40:21,8.21 V
2023-09-03 04:41:21,8.22 V
2023-09-08 23:13:15,8.22 V
2023-09-09 15:29:45,8.04 V
2023-09-10 00:34:13,8.23 V
2023-09-10 00:34:20,8.23 V
2023-09-10 11:28:43,8.25 V
2023-09-12 01:42:30,6.83 V
2023-09-12 01:42:30,6.83 V
2023-09-12 01:43:22,6.80 V
2023-09-12 01:43:23,6.80 V
2023-09-12 01:43:31,6.80 V
2023-09-12 01:43:31,6.80 V
2023-09-12 01:43:31,6.80 V
2023-09-12 01:44:23,6.79 V
2023-09-12 01:44:31,6.79 V
2023-09-12 01:44:31,6.79 V
2023-09-12 01:44:31,6.79 V
2023-09-12 01:45:29,6.78 V
2023-09-12 01:45:29,6.78 V
2023-09-12 01:45:31,6.78 V
2023-09-12 01:45:31,6.78 V
2023-09-12 01:45:31,6.78 V
2023-09-12 01:45:31,6.78 V
2023-09-12 01:46:23,6.77 V
2023-09-12 01:46:24,6.77 V
2023-09-12 01:46:29,6.77 V
2023-09-12 01:46:29,6.77 V
2023-09-12 01:46:31,6.77 V
2023-09-12 01:46:31,6.77 V
2023-09-12 01:46:31,6.77 V
2023-09-12 01:46:31,6.77 V
2023-09-12 01:46:31,6.77 V
2023-09-12 01:47:24,6.77 V
2023-09-12 01:47:31,6.77 V
2023-09-12 01:47:31,6.77 V
2023-09-12 01:48:23,6.76 V
2023-09-12 01:48:32,6.76 V
2023-09-12 01:48:32,6.76 V
2023-09-12 01:48:32,6.76 V
2023-09-12 03:16:19,6.95 V
2023-09-12 03:17:19,6.95 V
2023-09-12 03:17:19,6.95 V
2023-09-12 03:19:20,6.85 V
2023-09-12 03:19:20,6.85 V
2023-09-12 03:20:20,6.84 V
2023-09-12 03:21:21,6.84 V
2023-09-12 03:21:21,6.84 V
2023-09-12 03:22:21,6.83 V
2023-09-12 03:23:21,6.83 V
2023-09-12 09:24:23,7.10 V
2023-09-12 09:24:31,7.10 V
2023-09-12 09:25:31,7.04 V
2023-09-12 10:57:06,7.14 V
2023-09-12 10:57:06,7.14 V
2023-09-12 10:57:15,7.14 V
2023-09-12 10:57:15,7.14 V
2023-09-12 10:58:07,7.14 V
2023-09-12 10:58:07,7.14 V
2023-09-12 10:58:15,7.14 V
2023-09-12 10:58:15,7.14 V
2023-09-12 10:59:07,7.10 V
2023-09-12 10:59:07,7.10 V
2023-09-12 10:59:15,7.10 V
2023-09-12 10:59:16,7.10 V
2023-09-12 12:30:36,7.13 V
2023-09-12 12:30:36,7.13 V
2023-09-12 12:30:41,7.13 V
2023-09-12 12:30:41,7.13 V
2023-09-12 12:30:44,7.13 V
2023-09-12 12:30:44,7.13 V
2023-09-12 12:30:44,7.13 V
2023-09-12 12:30:44,7.13 V
2023-09-12 12:30:44,7.13 V
2023-09-12 12:30:44,7.13 V
2023-09-12 12:31:42,7.09 V
2023-09-12 12:31:42,7.09 V
2023-09-12 12:31:44,7.09 V
2023-09-12 12:31:44,7.09 V
2023-09-12 12:31:44,7.09 V
2023-09-12 12:31:44,7.09 V
2023-09-12 12:31:44,7.09 V
2023-09-12 12:32:37,7.15 V
2023-09-12 12:32:37,7.15 V
2023-09-12 12:32:45,7.15 V
2023-09-12 12:32:45,7.15 V
2023-09-12 12:33:45,7.16 V
2023-09-12 14:05:28,7.13 V
2023-09-12 14:05:28,7.13 V
