Time,47959.obc_uptime_total
2021-05-02 04:09:04,3167798
2021-05-02 04:10:34,3167888
2021-05-02 04:12:03,3167977
2021-05-02 04:13:33,3168067
2021-05-02 04:25:33,3168787
2021-05-02 04:27:03,3168877
2021-05-02 04:28:34,3168967
2021-05-02 05:42:03,3173375
2021-05-02 05:43:33,3173465
2021-05-02 05:45:03,3173555
2021-05-02 10:54:03,3192094
2021-05-02 10:55:32,3192184
2021-05-02 12:31:36,3197945
2021-05-02 12:33:06,3198035
2021-05-02 12:33:06,3198035
2021-05-02 16:25:36,3211981
2021-05-02 18:48:05,3220527
2021-05-02 18:49:35,3220617
2021-05-02 18:49:35,3220617
2021-05-02 18:51:05,3220707
2021-05-02 18:51:05,3220707
2021-05-02 18:52:35,3220797
2021-05-02 18:52:35,3220797
2021-05-02 18:54:05,3220887
2021-05-02 18:55:35,3220977
2021-05-03 04:22:33,3254981
2021-05-03 04:24:03,3255071
2021-05-03 04:25:33,3255161
2021-05-03 05:40:33,3259660
2021-05-03 05:42:02,3259749
2021-05-03 05:43:32,3259839
2021-05-03 12:25:32,3283963
2021-05-03 13:57:02,3289451
2021-05-03 18:46:32,3306815
2021-05-04 01:33:03,3331197
2021-05-04 01:33:03,3331197
2021-05-04 01:34:33,3331287
2021-05-04 03:09:03,3336957
2021-05-04 03:12:03,3337137
2021-05-04 04:00:03,3340015
2021-05-04 04:01:33,3340105
2021-05-04 04:03:03,3340195
2021-05-04 04:04:33,3340285
2021-05-04 04:15:05,3340915
2021-05-04 04:16:35,3341005
2021-05-04 04:18:05,3341095
2021-05-04 04:19:35,3341185
2021-05-04 04:21:05,3341275
2021-05-04 05:33:03,3345593
2021-05-04 05:34:33,3345683
2021-05-04 05:36:03,3345773
2021-05-04 05:39:04,3345953
2021-05-04 05:40:34,3346043
2021-05-04 10:45:02,3364306
2021-05-04 10:46:33,3364396
2021-05-04 10:48:03,3364486
2021-05-04 12:18:03,3369884
2021-05-04 12:21:03,3370064
2021-05-04 12:21:03,3370064
2021-05-04 12:21:03,3370064
2021-05-04 12:22:33,3370154
2021-05-04 12:24:03,3370244
2021-05-04 18:37:33,3392646
2021-05-04 18:39:03,3392736
2021-05-04 18:40:32,3392825
2021-05-04 18:42:02,3392915
2021-05-04 18:43:32,3393005
2021-05-05 01:28:33,3417297
2021-05-05 01:28:33,3417297
2021-05-05 03:03:02,3422964
2021-05-05 03:58:32,3426293
2021-05-05 04:10:31,3427012
2021-05-05 04:10:32,3427012
2021-05-05 04:12:01,3427102
2021-05-05 04:12:02,3427102
2021-05-05 04:13:31,3427192
2021-05-05 04:13:32,3427192
2021-05-05 04:15:01,3427282
2021-05-05 04:15:02,3427282
2021-05-05 04:16:31,3427372
2021-05-05 04:16:32,3427372
2021-05-05 05:28:33,3431691
2021-05-05 05:30:03,3431781
2021-05-05 05:31:33,3431871
2021-05-05 05:33:02,3431960
2021-05-05 05:34:32,3432050
2021-05-05 06:19:31,3434749
2021-05-05 07:52:32,3440327
2021-05-05 07:55:32,3440507
2021-05-05 10:40:32,3450404
2021-05-05 12:16:32,3456161
2021-05-05 12:18:02,3456251
2021-05-05 12:18:02,3456251
2021-05-05 12:19:32,3456341
2021-05-05 16:46:32,3472356
2021-05-05 16:48:02,3472446
2021-05-05 18:34:32,3478834
2021-05-05 18:34:32,3478834
2021-05-05 18:36:02,3478924
2021-05-05 18:37:32,3479014
2021-05-06 01:24:03,3503397
2021-05-06 04:06:05,3513114
2021-05-06 04:07:34,3513204
2021-05-06 04:07:36,3513204
2021-05-06 04:09:04,3513294
2021-05-06 04:09:05,3513294
2021-05-06 04:10:34,3513384
2021-05-06 04:10:36,3513384
2021-05-06 04:12:05,3513474
2021-05-06 04:15:06,3513654
2021-05-06 05:24:05,3517792
2021-05-06 05:25:35,3517882
2021-05-06 05:27:05,3517972
2021-05-06 05:28:35,3518062
2021-05-06 05:30:05,3518152
2021-05-06 05:31:35,3518242
2021-05-06 06:15:04,3520851
2021-05-06 06:16:34,3520941
2021-05-06 07:49:34,3526519
2021-05-06 07:51:04,3526609
2021-05-06 12:12:04,3542263
2021-05-06 12:12:04,3542263
2021-05-06 18:33:04,3565114
2021-05-06 23:45:04,3583827
2021-05-06 23:46:34,3583917
2021-05-06 23:48:04,3584007
2021-05-07 01:18:04,3589405
2021-05-07 01:18:04,3589405
2021-05-07 01:19:34,3589495
2021-05-07 01:19:34,3589495
2021-05-07 01:21:04,3589585
2021-05-07 01:21:04,3589585
2021-05-07 01:21:04,3589585
2021-05-07 02:51:04,3594984
2021-05-07 02:52:34,3595074
2021-05-07 03:45:05,3598223
2021-05-07 03:46:35,3598313
2021-05-07 05:21:04,3603980
2021-05-07 05:22:34,3604070
2021-05-07 05:24:04,3604160
2021-05-07 05:25:34,3604250
2021-05-07 05:27:04,3604340
2021-05-07 07:42:04,3612437
2021-05-07 07:45:04,3612617
2021-05-07 07:46:34,3612707
2021-05-07 07:48:04,3612797
2021-05-07 10:34:34,3622783
2021-05-07 10:36:04,3622873
2021-05-07 12:08:53,3628442
2021-05-07 12:10:32,3628541
2021-05-07 12:10:32,3628541
2021-05-07 12:12:02,3628631
2021-05-07 13:45:02,3634209
2021-05-07 13:46:33,3634299
2021-05-08 01:12:03,3675414
2021-05-08 01:13:33,3675504
2021-05-08 01:13:33,3675504
2021-05-08 01:16:33,3675684
2021-05-08 02:46:32,3681081
2021-05-08 02:51:02,3681351
2021-05-08 03:57:01,3685309
2021-05-08 03:58:31,3685399
2021-05-08 03:58:32,3685399
2021-05-08 04:00:01,3685489
2021-05-08 04:01:32,3685579
2021-05-08 04:04:32,3685759
2021-05-08 07:40:32,3698715
2021-05-08 10:31:32,3708971
2021-05-08 12:01:31,3714369
2021-05-08 12:01:32,3714369
2021-05-08 12:03:01,3714459
2021-05-08 12:03:02,3714459
2021-05-08 12:04:31,3714549
2021-05-08 12:04:32,3714549
2021-05-08 12:06:02,3714639
2021-05-08 12:06:02,3714639
2021-05-08 12:07:32,3714729
2021-05-08 13:39:02,3720217
2021-05-08 13:40:32,3720307
2021-05-08 13:42:02,3720397
2021-05-08 13:43:32,3720487
2021-05-08 23:31:32,3755754
2021-05-08 23:33:02,3755844
2021-05-08 23:36:02,3756024
2021-05-08 23:37:32,3756114
2021-05-09 01:06:02,3761422
2021-05-09 01:07:31,3761511
2021-05-09 01:10:31,3761691
2021-05-09 01:10:32,3761691
2021-05-09 01:12:02,3761781
2021-05-09 01:12:02,3761781
2021-05-09 02:40:32,3767089
2021-05-09 02:46:32,3767449
2021-05-09 03:57:02,3771678
2021-05-09 03:58:33,3771768
2021-05-09 07:34:32,3784723
2021-05-09 10:27:02,3795070
2021-05-09 11:58:32,3800558
2021-05-09 11:58:32,3800558
2021-05-09 12:00:02,3800648
2021-05-09 12:00:02,3800648
2021-05-09 12:01:32,3800738
2021-05-09 12:01:32,3800738
2021-05-09 12:01:32,3800738
2021-05-09 13:36:02,3806405
2021-05-09 13:36:02,3806405
2021-05-09 13:39:01,3806585
2021-05-09 23:31:32,3842124
2021-05-10 01:03:02,3847613
2021-05-10 01:04:32,3847703
2021-05-10 01:04:32,3847703
2021-05-10 01:06:02,3847793
2021-05-10 01:06:02,3847793
2021-05-10 01:07:32,3847883
2021-05-10 01:09:02,3847973
2021-05-10 02:39:02,3853371
2021-05-10 02:42:02,3853551
2021-05-10 03:51:03,3857689
2021-05-10 03:52:33,3857779
2021-05-10 07:31:32,3870914
2021-05-10 07:33:02,3871004
2021-05-10 11:55:32,3886748
2021-05-10 11:55:32,3886748
2021-05-10 12:00:04,3887020
2021-05-10 13:30:04,3892418
2021-05-10 13:31:34,3892508
2021-05-10 23:24:06,3928046
2021-05-10 23:25:36,3928136
2021-05-10 23:27:06,3928226
2021-05-10 23:28:36,3928316
2021-05-11 01:00:06,3933804
2021-05-11 01:01:36,3933894
2021-05-11 01:01:36,3933894
2021-05-11 01:03:06,3933984
2021-05-11 02:31:37,3939294
2021-05-11 02:36:07,3939564
2021-05-11 02:36:07,3939564
2021-05-11 02:37:37,3939654
2021-05-11 03:45:07,3943703
2021-05-11 03:46:36,3943792
2021-05-11 05:54:07,3951440
2021-05-11 07:30:06,3957197
2021-05-11 11:51:08,3972853
2021-05-11 18:12:09,3995705
2021-05-12 00:54:09,4019816
2021-05-12 00:57:09,4019996
2021-05-12 00:57:09,4019996
2021-05-12 00:58:39,4020086
2021-05-12 03:40:39,4029802
2021-05-12 03:42:09,4029892
2021-05-12 04:57:10,4034390
2021-05-12 04:58:40,4034480
2021-05-12 05:00:10,4034570
2021-05-12 05:01:40,4034660
2021-05-12 05:03:10,4034750
2021-05-12 05:04:40,4034840
2021-05-12 05:15:09,4035470
2021-05-12 05:16:39,4035560
2021-05-12 05:18:09,4035650
2021-05-12 05:21:09,4035830
2021-05-12 06:34:40,4040238
2021-05-12 06:36:10,4040328
2021-05-12 11:46:39,4058952
2021-05-13 00:52:39,4106094
2021-05-13 00:52:39,4106094
2021-05-13 00:54:09,4106184
2021-05-13 00:54:09,4106184
2021-05-13 00:54:09,4106184
2021-05-13 02:28:39,4111852
2021-05-14 00:49:34,4153537
2021-05-14 00:51:04,4153627
2021-05-14 02:22:33,4159114
2021-05-14 03:36:04,4163523
2021-05-14 04:48:04,4167841
2021-05-14 04:49:34,4167931
2021-05-14 04:51:05,4168021
2021-05-14 04:52:35,4168111
2021-05-14 04:54:05,4168201
2021-05-14 04:55:35,4168291
2021-05-14 06:25:35,4173689
2021-05-14 06:27:05,4173779
2021-05-14 07:12:04,4176479
2021-05-14 07:13:34,4176569
2021-05-15 00:42:01,4239454
2021-05-15 02:16:32,4245122
2021-05-15 03:30:03,4249530
2021-05-15 03:31:33,4249620
2021-05-15 11:33:01,4278500
2021-05-15 13:07:31,4284167
2021-05-15 13:09:00,4284257
2021-05-16 00:37:33,4325554
2021-05-16 00:42:03,4325824
2021-05-16 00:43:32,4325913
2021-05-16 05:00:04,4341299
2021-05-16 05:01:34,4341389
2021-05-16 07:01:34,4348586
2021-05-16 07:04:34,4348766
2021-05-16 07:04:34,4348766
2021-05-16 07:06:04,4348856
2021-05-16 07:07:34,4348946
2021-05-16 08:37:34,4354344
2021-05-16 11:30:04,4364690
2021-05-16 13:03:04,4370268
2021-05-16 13:03:05,4370268
2021-05-16 13:04:34,4370358
2021-05-16 17:33:05,4386462
2021-05-16 17:34:34,4386552
2021-05-17 00:33:04,4411653
2021-05-17 00:34:34,4411743
2021-05-17 00:36:04,4411833
2021-05-17 00:37:34,4411923
2021-05-17 00:39:04,4412013
2021-05-17 02:07:34,4417321
2021-05-17 02:09:04,4417411
2021-05-17 02:10:34,4417501
2021-05-17 02:12:04,4417591
2021-05-17 04:34:35,4426138
2021-05-17 04:36:05,4426228
2021-05-17 04:37:35,4426318
2021-05-17 04:39:05,4426408
2021-05-17 04:40:35,4426498
2021-05-17 04:42:04,4426587
2021-05-17 06:12:04,4431985
2021-05-17 06:13:34,4432075
2021-05-17 06:15:04,4432165
2021-05-17 06:16:34,4432255
2021-05-17 06:58:33,4434774
2021-05-17 09:51:03,4445121
2021-05-17 11:21:03,4450520
2021-05-17 11:22:34,4450610
2021-05-17 11:22:34,4450610
2021-05-17 11:24:03,4450700
2021-05-17 11:24:04,4450700
2021-05-17 11:25:34,4450790
2021-05-17 11:27:03,4450880
2021-05-17 11:27:04,4450880
2021-05-17 12:57:04,4456278
2021-05-17 12:58:34,4456368
2021-05-17 13:00:04,4456458
2021-05-17 13:00:04,4456458
2021-05-17 13:01:34,4456548
2021-05-17 13:01:34,4456548
2021-05-18 00:25:35,4497574
2021-05-18 00:28:35,4497754
2021-05-18 00:30:05,4497844
2021-05-18 00:31:35,4497934
2021-05-18 00:34:34,4498113
2021-05-18 02:01:34,4503330
2021-05-18 02:03:03,4503420
2021-05-18 02:03:04,4503420
2021-05-18 02:04:34,4503510
2021-05-18 04:49:36,4513407
2021-05-18 04:51:04,4513497
2021-05-18 06:04:35,4517905
2021-05-18 06:06:05,4517995
2021-05-18 06:07:35,4518085
2021-05-18 06:10:35,4518265
2021-05-18 06:12:05,4518355
2021-05-18 09:45:06,4531132
2021-05-18 11:15:08,4536532
2021-05-18 11:18:08,4536712
2021-05-18 11:18:08,4536712
2021-05-18 11:19:38,4536802
2021-05-18 11:19:38,4536802
2021-05-18 11:19:38,4536802
2021-05-18 11:21:08,4536892
2021-05-18 12:52:38,4542380
2021-05-18 12:52:38,4542380
2021-05-18 12:52:39,4542380
2021-05-18 12:54:08,4542470
2021-05-18 12:54:08,4542470
2021-05-18 12:54:09,4542470
2021-05-18 12:55:38,4542560
2021-05-18 12:55:38,4542560
2021-05-18 12:55:39,4542560
2021-05-18 12:57:08,4542650
2021-05-18 12:57:09,4542650
2021-05-18 17:22:38,4558574
2021-05-18 17:24:08,4558664
2021-05-18 17:25:37,4558753
2021-05-19 00:22:38,4583764
2021-05-19 00:24:08,4583854
2021-05-19 00:24:08,4583854
2021-05-19 00:25:38,4583944
2021-05-19 00:25:38,4583944
2021-05-19 00:25:38,4583944
2021-05-19 00:27:08,4584034
2021-05-19 00:28:38,4584124
2021-05-19 01:58:37,4589521
2021-05-19 02:00:07,4589611
2021-05-19 02:01:37,4589701
2021-05-19 02:01:37,4589701
2021-05-19 02:01:37,4589701
2021-05-19 02:01:37,4589701
2021-05-19 02:01:37,4589701
2021-05-19 02:03:07,4589791
2021-05-19 04:25:38,4598338
2021-05-19 04:27:07,4598427
2021-05-19 04:28:37,4598517
2021-05-19 04:30:07,4598607
2021-05-19 04:31:37,4598697
2021-05-19 04:33:07,4598787
2021-05-19 04:45:08,4599507
2021-05-19 04:46:38,4599597
2021-05-19 04:49:38,4599777
2021-05-19 06:01:37,4604095
2021-05-19 06:04:37,4604275
2021-05-19 06:06:07,4604365
2021-05-19 11:13:37,4622808
2021-05-19 11:13:37,4622808
2021-05-19 11:15:06,4622898
2021-05-19 11:15:07,4622898
2021-05-19 11:16:36,4622988
2021-05-19 11:16:37,4622988
2021-05-19 11:19:37,4623168
2021-05-19 12:48:07,4628476
2021-05-19 12:49:37,4628566
2021-05-19 12:49:37,4628566
2021-05-19 12:49:37,4628566
2021-05-19 12:51:07,4628656
2021-05-19 12:52:37,4628746
2021-05-19 12:54:07,4628836
2021-05-20 00:18:06,4669861
2021-05-20 00:19:36,4669951
2021-05-20 00:22:37,4670131
2021-05-20 00:24:07,4670221
2021-05-20 00:25:37,4670311
2021-05-20 01:51:07,4675439
2021-05-20 01:54:07,4675619
2021-05-20 01:55:37,4675709
2021-05-20 01:55:37,4675709
2021-05-20 01:55:37,4675709
2021-05-20 01:57:06,4675799
2021-05-20 01:57:06,4675799
2021-05-20 01:58:36,4675889
2021-05-20 01:58:37,4675889
2021-05-20 03:30:07,4681378
2021-05-20 04:24:08,4684617
2021-05-20 04:25:38,4684707
2021-05-20 04:27:08,4684797
2021-05-20 04:28:38,4684887
2021-05-20 05:57:08,4690195
2021-05-20 05:58:38,4690285
2021-05-20 06:00:08,4690375
2021-05-20 06:01:38,4690465
2021-05-20 06:03:08,4690555
2021-05-20 09:36:07,4703330
2021-05-20 11:10:37,4708998
2021-05-20 11:10:37,4708998
2021-05-20 11:13:37,4709178
2021-05-20 11:15:07,4709268
2021-05-20 11:16:37,4709358
2021-05-20 12:42:07,4714486
2021-05-20 12:43:37,4714576
2021-05-20 12:43:37,4714576
2021-05-20 12:45:07,4714666
2021-05-20 12:45:07,4714666
2021-05-20 12:48:06,4714845
2021-05-21 00:15:07,4756051
2021-05-21 00:15:07,4756051
2021-05-21 00:16:37,4756141
2021-05-21 00:18:07,4756231
2021-05-21 00:21:07,4756411
2021-05-21 01:48:06,4761628
2021-05-21 01:51:06,4761808
2021-05-21 01:51:06,4761808
2021-05-21 01:54:06,4761988
2021-05-21 01:54:06,4761988
2021-05-21 04:21:05,4770805
2021-05-21 04:36:07,4771705
2021-05-21 04:37:37,4771795
2021-05-21 04:39:07,4771885
2021-05-21 05:51:06,4776203
2021-05-21 05:52:36,4776293
2021-05-21 05:54:06,4776383
2021-05-21 05:55:37,4776473
2021-05-21 05:57:07,4776563
2021-05-21 05:58:37,4776653
2021-05-21 09:31:36,4789428
2021-05-21 11:04:35,4795006
2021-05-21 11:04:36,4795006
2021-05-21 11:04:36,4795006
2021-05-21 11:06:05,4795096
2021-05-21 11:06:06,4795096
2021-05-21 11:07:35,4795186
2021-05-21 11:07:36,4795186
2021-05-21 11:10:36,4795366
2021-05-21 12:37:36,4800584
2021-05-21 12:39:06,4800674
2021-05-21 12:39:06,4800674
2021-05-21 12:39:06,4800674
2021-05-21 12:40:36,4800764
2021-05-21 12:42:06,4800854
2021-05-21 12:42:06,4800854
2021-05-21 12:43:36,4800944
2021-05-21 19:00:06,4823525
2021-05-21 19:01:36,4823615
2021-05-22 00:12:05,4842238
2021-05-22 00:13:35,4842328
2021-05-22 01:46:35,4847907
2021-05-22 01:46:36,4847907
2021-05-22 01:48:06,4847997
2021-05-22 01:48:06,4847997
2021-05-22 01:48:06,4847997
2021-05-22 01:49:36,4848087
2021-05-22 12:36:51,4853842
2021-05-22 12:36:51,4853842
2021-05-22 18:56:51,4876634
2021-05-23 01:40:20,4900834
2021-05-23 01:41:48,4900922
2021-05-23 01:43:16,4901010
2021-05-23 01:43:16,4901010
2021-05-23 01:43:16,4901010
2021-05-23 01:46:12,4901186
2021-05-23 04:27:35,4910866
2021-05-23 04:29:03,4910954
2021-05-23 04:30:31,4911042
2021-05-23 12:30:15,4939816
2021-05-23 12:31:43,4939904
2021-05-23 12:34:40,4940080
2021-05-23 18:51:43,4962696
2021-05-24 00:02:46,4981352
2021-05-24 01:36:40,4986983
2021-05-24 01:38:10,4987073
2021-05-24 01:38:10,4987073
2021-05-24 01:39:38,4987161
2021-05-24 01:39:38,4987161
2021-05-24 01:41:06,4987249
2021-05-24 04:22:30,4996929
2021-05-24 04:23:58,4997017
2021-05-24 04:25:26,4997105
2021-05-24 04:28:22,4997281
2021-05-24 05:40:16,5001593
2021-05-24 05:41:44,5001681
2021-05-24 10:54:14,5020425
2021-05-24 12:25:33,5025904
2021-05-24 12:27:04,5025994
2021-05-24 12:27:04,5025994
2021-05-24 12:28:34,5026084
2021-05-24 12:30:04,5026174
2021-05-24 18:49:34,5048936
2021-05-25 01:33:05,5073138
2021-05-25 01:34:36,5073228
2021-05-25 04:16:36,5082945
2021-05-25 04:21:07,5083215
2021-05-25 10:46:38,5106339
2021-05-25 10:48:08,5106429
2021-05-25 10:49:38,5106519
2021-05-25 12:27:08,5112367
2021-05-25 23:54:08,5153571
2021-05-26 01:28:38,5159240
2021-05-26 04:00:07,5168326
2021-05-26 04:15:08,5169226
2021-05-26 04:16:38,5169316
2021-05-26 04:18:08,5169406
2021-05-26 07:16:37,5180112
2021-05-26 07:55:38,5182451
2021-05-26 10:43:37,5192527
2021-05-26 10:45:08,5192617
2021-05-26 12:18:08,5198195
2021-05-26 12:19:38,5198285
2021-05-26 12:21:08,5198375
2021-05-26 12:22:38,5198465
2021-05-26 23:48:08,5239581
2021-05-26 23:49:37,5239670
2021-05-26 23:49:37,5239670
2021-05-26 23:52:37,5239850
2021-05-27 01:24:08,5245338
2021-05-27 03:51:09,5254155
2021-05-27 03:52:39,5254245
2021-05-27 03:54:09,5254335
2021-05-27 03:55:39,5254425
2021-05-27 03:57:09,5254515
2021-05-27 04:09:08,5255235
2021-05-27 04:12:08,5255415
2021-05-27 04:12:09,5255415
2021-05-27 04:13:38,5255505
2021-05-27 04:15:08,5255594
2021-05-27 05:25:39,5259823
2021-05-27 05:27:09,5259913
2021-05-27 05:28:39,5260003
2021-05-27 05:30:09,5260093
2021-05-27 05:31:39,5260183
2021-05-27 05:33:09,5260273
2021-05-27 07:51:08,5268550
2021-05-27 10:40:38,5278716
2021-05-27 10:42:08,5278806
2021-05-27 12:12:08,5284204
2021-05-27 12:15:08,5284384
2021-05-27 12:15:08,5284384
2021-05-27 12:16:38,5284474
2021-05-27 12:18:08,5284564
2021-05-27 18:33:08,5307055
2021-05-27 18:34:38,5307145
2021-05-27 23:42:08,5325588
2021-05-27 23:45:08,5325768
2021-05-27 23:46:38,5325858
2021-05-27 23:46:38,5325858
2021-05-27 23:48:08,5325948
2021-05-28 01:19:38,5331436
2021-05-28 01:19:38,5331436
2021-05-28 01:21:08,5331526
2021-05-28 01:21:08,5331526
2021-05-28 01:22:38,5331616
2021-05-28 01:22:38,5331616
2021-05-28 01:22:38,5331616
2021-05-28 04:03:08,5341243
2021-05-28 04:06:08,5341423
2021-05-28 10:31:38,5364544
2021-05-28 10:33:08,5364634
2021-05-28 10:34:38,5364724
2021-05-28 10:36:08,5364814
2021-05-28 10:37:38,5364904
2021-05-28 10:39:08,5364994
2021-05-28 12:07:38,5370302
2021-05-28 12:09:08,5370392
2021-05-28 12:09:08,5370392
2021-05-28 12:09:08,5370392
2021-05-28 12:10:38,5370482
2021-05-28 12:10:38,5370482
2021-05-28 23:39:09,5411777
2021-05-28 23:43:38,5412046
2021-05-29 01:13:38,5417444
2021-05-29 01:15:08,5417534
2021-05-29 01:18:08,5417714
2021-05-29 04:01:39,5427521
2021-05-29 05:15:09,5431929
2021-05-29 05:16:39,5432019
2021-05-29 05:18:09,5432109
2021-05-29 05:19:39,5432199
2021-05-29 05:21:09,5432289
2021-05-29 05:22:39,5432379
2021-05-29 05:24:09,5432469
2021-05-29 08:57:08,5445244
2021-05-29 08:58:38,5445334
2021-05-29 10:27:08,5450642
2021-05-29 10:28:38,5450732
2021-05-29 10:28:38,5450732
2021-05-29 10:30:08,5450822
2021-05-29 10:30:08,5450822
2021-05-29 12:01:38,5456310
2021-05-29 12:01:38,5456310
2021-05-29 12:06:08,5456580
2021-05-29 12:06:08,5456580
2021-05-29 12:06:08,5456580
2021-05-29 12:07:38,5456670
2021-05-29 23:33:08,5497786
2021-05-29 23:34:38,5497876
2021-05-29 23:36:08,5497966
2021-05-29 23:37:38,5498056
2021-05-29 23:39:08,5498146
2021-05-30 01:07:38,5503454
2021-05-30 01:09:08,5503544
2021-05-30 01:10:38,5503634
2021-05-30 01:10:38,5503634
2021-05-30 01:12:08,5503724
2021-05-30 01:12:08,5503724
2021-05-30 01:12:08,5503724
2021-05-30 01:13:38,5503814
2021-05-30 02:42:08,5509122
2021-05-30 02:43:38,5509212
2021-05-30 02:45:08,5509302
2021-05-30 07:37:38,5526845
2021-05-30 10:24:08,5536831
2021-05-30 10:25:38,5536921
2021-05-30 10:27:08,5537011
2021-05-30 11:57:08,5542409
2021-05-30 11:58:38,5542499
2021-05-30 11:58:38,5542499
2021-05-30 12:00:08,5542589
2021-05-30 12:01:38,5542679
2021-05-30 12:01:38,5542679
2021-05-30 12:03:08,5542769
2021-05-30 12:03:08,5542769
2021-05-30 13:36:08,5548347
2021-05-30 18:21:08,5565441
2021-05-30 23:30:07,5583973
2021-05-30 23:31:37,5584063
2021-05-31 01:03:08,5589551
2021-05-31 01:04:37,5589641
2021-05-31 01:04:38,5589641
2021-05-31 01:06:08,5589731
2021-05-31 01:06:08,5589731
2021-05-31 01:06:08,5589731
2021-05-31 01:06:08,5589731
2021-05-31 01:07:37,5589821
2021-05-31 01:07:38,5589821
2021-05-31 01:09:08,5589911
2021-05-31 02:42:08,5595489
2021-05-31 03:49:39,5599538
2021-05-31 03:51:09,5599628
2021-05-31 03:52:39,5599718
2021-05-31 08:49:38,5617534
2021-05-31 10:19:38,5622932
2021-05-31 10:21:08,5623022
2021-05-31 10:21:08,5623022
2021-05-31 10:24:08,5623202
2021-05-31 11:52:40,5628512
2021-05-31 11:52:40,5628512
2021-05-31 11:54:10,5628602
2021-05-31 11:55:40,5628692
2021-05-31 11:57:10,5628782
2021-05-31 11:57:10,5628782
2021-05-31 13:31:39,5634449
2021-06-01 07:27:10,5698956
2021-06-01 07:28:40,5699046
2021-06-01 07:30:10,5699136
2021-06-01 11:51:10,5714790
2021-06-02 00:57:09,5761933
2021-06-02 02:33:10,5767691
2021-06-02 07:22:40,5785056
2021-06-02 07:22:40,5785056
2021-06-02 07:24:10,5785146
2021-06-02 11:45:10,5800800
2021-06-02 11:48:10,5800980
2021-06-03 11:40:40,5886901
2021-06-03 13:19:40,5892839
2021-06-04 00:48:10,5934135
2021-06-04 00:49:40,5934225
2021-06-04 00:49:40,5934225
2021-06-04 02:22:40,5939804
2021-06-04 05:10:40,5949881
2021-06-04 05:12:10,5949971
2021-06-04 11:37:40,5973093
2021-06-05 02:18:10,6025905
2021-06-05 03:28:41,6030133
2021-06-05 03:30:11,6030223
2021-06-05 03:31:41,6030313
2021-06-05 03:33:11,6030403
2021-06-05 11:34:40,6059282
2021-06-05 13:09:10,6064950
2021-06-05 13:10:40,6065040
2021-06-06 00:39:09,6106335
2021-06-06 00:43:40,6106605
2021-06-06 02:13:40,6112003
2021-06-06 02:16:40,6112183
2021-06-06 04:40:41,6120821
2021-06-06 04:42:11,6120911
2021-06-06 04:43:41,6121001
2021-06-06 04:45:11,6121091
2021-06-06 04:46:41,6121181
2021-06-06 04:48:11,6121271
2021-06-06 11:28:40,6145292
2021-06-06 13:06:09,6151139
2021-06-07 00:34:40,6192435
2021-06-07 00:34:40,6192435
2021-06-07 00:34:40,6192435
2021-06-07 02:09:10,6198103
2021-06-07 02:10:40,6198193
2021-06-07 04:55:41,6208090
2021-06-07 04:57:11,6208180
2021-06-07 07:00:10,6215558
2021-06-07 07:01:40,6215648
2021-06-07 11:24:10,6231392
2021-06-07 11:24:10,6231392
2021-06-07 12:58:40,6237060
2021-06-07 13:01:40,6237240
2021-06-08 00:30:09,6278535
2021-06-08 00:31:39,6278625
2021-06-08 00:31:40,6278625
2021-06-08 02:03:03,6284114
2021-06-08 02:03:09,6284114
2021-06-08 03:18:10,6288613
2021-06-08 06:55:40,6301658
2021-06-08 11:19:40,6317492
2021-06-08 11:21:10,6317582
2021-06-08 11:21:10,6317582
2021-06-08 12:54:10,6323160
2021-06-08 12:55:39,6323249
2021-06-09 00:24:10,6364544
2021-06-09 00:24:10,6364544
2021-06-09 00:25:40,6364634
2021-06-09 00:28:40,6364814
2021-06-09 02:00:10,6370302
2021-06-09 02:00:10,6370302
2021-06-09 02:01:40,6370392
2021-06-09 02:01:40,6370392
2021-06-09 02:03:10,6370482
2021-06-09 04:28:40,6379208
2021-06-09 04:30:10,6379298
2021-06-09 04:33:10,6379478
2021-06-09 04:34:40,6379568
2021-06-09 04:46:42,6380288
2021-06-09 04:48:12,6380378
2021-06-09 06:07:41,6385146
2021-06-09 09:42:10,6398011
2021-06-09 11:18:10,6403769
2021-06-09 12:48:10,6409167
2021-06-09 12:49:40,6409257
2021-06-09 12:49:40,6409257
2021-06-09 12:51:10,6409347
2021-06-09 12:51:10,6409347
2021-06-09 12:52:40,6409437
2021-06-09 22:43:40,6444884
2021-06-09 22:45:10,6444974
2021-06-09 22:46:40,6445064
2021-06-10 00:19:40,6450641
2021-06-10 00:21:10,6450731
2021-06-10 00:22:39,6450821
2021-06-10 00:22:40,6450821
2021-06-10 01:52:40,6456219
2021-06-10 01:54:10,6456309
2021-06-10 01:57:10,6456489
2021-06-10 01:57:10,6456489
2021-06-10 03:31:40,6462157
2021-06-10 04:21:11,6465126
2021-06-10 04:24:11,6465306
2021-06-10 04:25:41,6465396
2021-06-10 04:27:11,6465486
2021-06-10 04:28:41,6465576
2021-06-10 04:30:11,6465666
2021-06-10 04:40:40,6466295
2021-06-10 04:42:10,6466385
2021-06-10 04:43:40,6466475
2021-06-10 05:57:11,6470884
2021-06-10 05:58:41,6470974
2021-06-10 06:00:11,6471064
2021-06-10 06:01:41,6471154
2021-06-10 06:45:10,6473763
2021-06-10 06:46:40,6473853
2021-06-10 06:48:10,6473943
2021-06-10 06:48:10,6473943
