"Time","41460.mode"
2018-04-27 03:00:00,1923377
2018-04-28 03:00:00,2009661
2018-04-29 03:00:00,2091275
2018-04-30 03:00:00,2187292
2018-05-01 03:00:00,2258272
2018-05-02 03:00:00,2359561
2018-05-03 03:00:00,2439854
2018-05-04 03:00:00,2532038
2018-05-05 03:00:00,2618233
2018-05-06 03:00:00,2698287
2018-05-07 03:00:00,2795862
2018-05-08 03:00:00,2876366
2018-05-09 03:00:00,2959025
2018-05-10 03:00:00,3049053
2018-05-11 03:00:00,3134890
2018-05-12 03:00:00,3221293
2018-05-13 03:00:00,3307547
2018-05-14 03:00:00,3393232
2018-05-15 03:00:00,3475892
2018-05-16 03:00:00,3584399
2018-05-17 03:00:00,3670413
2018-05-18 03:00:00,3737802
2018-05-19 03:00:00,3829423
2018-05-20 03:00:00,3909806
2018-05-21 03:00:00,3995881
2018-05-22 03:00:00,4082077
2018-05-23 03:00:00,4231763
2018-05-24 03:00:00,4260425
2018-05-25 03:00:00,4359648
2018-05-26 03:00:00,4450904
2018-05-27 03:00:00,4576213
2018-05-28 03:00:00,4604605
2018-05-29 03:00:00,4687295
2018-05-30 03:00:00,4771033
2018-05-31 03:00:00,4859653
2018-06-01 03:00:00,4942223
2018-06-02 03:00:00,5040846
2018-06-03 03:00:00,5140547
2018-06-04 03:00:00,5204069
2018-06-05 03:00:00,5283824
2018-06-06 03:00:00,5398441
2018-06-09 03:00:00,5662749
2018-06-10 03:00:00,5748782
2018-06-11 03:00:00,5840367
2018-06-12 03:00:00,5907997
2018-06-13 03:00:00,5988350
2018-06-14 03:00:00,6074457
2018-06-15 03:00:00,6166173
2018-06-16 03:00:00,6246826
2018-06-17 03:00:00,6326042
2018-06-18 03:00:00,6431763
2018-06-19 03:00:00,6499358
2018-06-20 03:00:00,6648788
2018-06-21 03:00:00,6734820
2018-06-22 03:00:00,6763602
2018-06-23 03:00:00,6846145
2018-06-24 03:00:00,6941443
2018-06-25 03:00:00,7027667
2018-06-26 03:00:00,7120899
2018-06-27 03:00:00,3419
2018-06-28 03:00:00,87157
2018-06-29 03:00:00,197551
2018-06-30 03:00:00,265086
2018-07-01 03:00:00,351220
2018-07-02 03:00:00,437294
2018-07-03 03:00:00,529268
2018-07-04 03:00:00,654906
2018-07-05 03:00:00,691503
2018-07-06 03:00:00,793181
2018-07-07 03:00:00,898064
2018-07-08 03:00:00,984175
2018-07-09 03:00:00,1051586
2018-07-10 03:00:00,1137643
2018-07-11 03:00:00,1218416
2018-07-12 03:00:00,1309941
2018-07-13 03:00:00,1414794
2018-07-14 03:00:00,1472955
2018-07-15 03:00:00,1568583
2018-07-16 03:00:00,1645195
2018-07-17 03:00:00,1753281
