"Time","41460.mode"
2018-09-12 03:00:00,0
2018-09-13 03:00:00,0
2018-09-14 03:00:00,0
2018-09-15 03:00:00,0
2018-09-16 03:00:00,0
2018-09-17 03:00:00,0
2018-09-18 03:00:00,156
2018-09-19 03:00:00,2
2018-09-20 03:00:00,3
2018-09-21 03:00:00,0
2018-09-22 03:00:00,0
2018-09-23 03:00:00,0
2018-09-24 03:00:00,0
2018-09-25 03:00:00,0
2018-09-26 03:00:00,0
2018-09-27 03:00:00,0
2018-09-28 03:00:00,2
2018-09-29 03:00:00,2
2018-09-30 03:00:00,0
2018-10-01 03:00:00,0
2018-10-02 03:00:00,0
2018-10-03 03:00:00,2
2018-10-04 03:00:00,0
2018-10-05 03:00:00,0
2018-10-06 03:00:00,0
2018-10-07 03:00:00,0
2018-10-08 03:00:00,0
2018-10-09 03:00:00,0
2018-10-10 03:00:00,0
2018-10-11 03:00:00,0
2018-10-12 03:00:00,0
2018-10-13 03:00:00,0
2018-10-14 03:00:00,0
2018-10-15 03:00:00,0
2018-10-16 03:00:00,0
2018-10-17 03:00:00,0
2018-10-18 03:00:00,0
2018-10-19 03:00:00,0
2018-10-20 03:00:00,0
2018-10-21 03:00:00,0
2018-10-22 03:00:00,0
2018-10-23 03:00:00,0
2018-10-24 03:00:00,0
2018-10-25 03:00:00,0
2018-10-26 03:00:00,0
2018-10-27 03:00:00,0
2018-10-28 03:00:00,0
2018-10-29 03:00:00,0
2018-10-30 03:00:00,0
2018-10-31 03:00:00,168
2018-11-01 03:00:00,0
2018-11-02 03:00:00,0
2018-11-03 03:00:00,193
2018-11-04 03:00:00,0
2018-11-05 03:00:00,0
2018-11-06 03:00:00,192
2018-11-07 03:00:00,153
2018-11-08 03:00:00,0
2018-11-09 03:00:00,0
2018-11-10 03:00:00,0
2018-11-11 03:00:00,0
2018-11-12 03:00:00,0
2018-11-13 03:00:00,0
2018-11-14 03:00:00,2
2018-11-16 03:00:00,0
2018-11-17 03:00:00,0
2018-11-18 03:00:00,0
2018-11-19 03:00:00,145
2018-11-20 03:00:00,0
2018-11-21 03:00:00,0
2018-11-22 03:00:00,0
2018-11-23 03:00:00,0
2018-11-24 03:00:00,0
2018-11-25 03:00:00,0
2018-11-26 03:00:00,159
2018-11-27 03:00:00,0
2018-11-28 03:00:00,156
2018-11-29 03:00:00,0
2018-11-30 03:00:00,0
2018-12-01 03:00:00,0
2018-12-02 03:00:00,0
2018-12-03 03:00:00,0
2018-12-04 03:00:00,0
2018-12-05 03:00:00,0
2018-12-06 03:00:00,0
2018-12-07 03:00:00,0
2018-12-08 03:00:00,0
2018-12-09 03:00:00,0
2018-12-10 03:00:00,0
2018-12-11 03:00:00,0
2018-12-12 03:00:00,0
2018-12-13 03:00:00,0
2018-12-15 03:00:00,0
2018-12-16 03:00:00,0
2018-12-24 03:00:00,0
2018-12-25 03:00:00,0
2018-12-26 03:00:00,0
2018-12-27 03:00:00,0
2018-12-28 03:00:00,0
2018-12-29 03:00:00,187
2018-12-30 03:00:00,0
2018-12-31 03:00:00,179
2019-01-01 03:00:00,0
2019-01-02 03:00:00,0
2019-01-03 03:00:00,0
2019-01-04 03:00:00,0
2019-01-05 03:00:00,0
2019-01-06 03:00:00,192
2019-01-07 03:00:00,0
2019-01-08 03:00:00,0
2019-01-09 03:00:00,0
2019-01-10 03:00:00,164
2019-01-11 03:00:00,0
2019-01-12 03:00:00,0
2019-01-13 03:00:00,0
2019-01-14 03:00:00,0
2019-01-15 03:00:00,0
2019-01-16 03:00:00,186
2019-01-17 03:00:00,0
2019-01-18 03:00:00,155
2019-01-19 03:00:00,0
2019-01-20 03:00:00,0
2019-01-21 03:00:00,0
2019-01-22 03:00:00,180
2019-01-23 03:00:00,0
2019-01-24 03:00:00,0
2019-01-25 03:00:00,0
2019-01-26 03:00:00,0
2019-01-27 03:00:00,204
2019-02-04 03:00:00,0
2019-02-05 03:00:00,0
2019-02-06 03:00:00,0
2019-02-07 03:00:00,0
2019-02-08 03:00:00,0
2019-02-09 03:00:00,3
2019-02-10 03:00:00,0
2019-02-11 03:00:00,0
2019-02-12 03:00:00,0
2019-02-13 03:00:00,0
2019-02-14 03:00:00,0
2019-02-15 03:00:00,0
2019-02-16 03:00:00,0
2019-02-17 03:00:00,0
2019-02-18 03:00:00,171
2019-02-19 03:00:00,3
2019-02-21 03:00:00,0
2019-02-22 03:00:00,0
2019-02-23 03:00:00,0
2019-02-24 03:00:00,0
2019-02-25 03:00:00,0
2019-02-26 03:00:00,3
2019-02-27 03:00:00,0
2019-02-28 03:00:00,0
2019-03-01 03:00:00,0
2019-03-02 03:00:00,0
2019-03-03 03:00:00,0
2019-03-11 03:00:00,0
2019-03-12 03:00:00,3
2019-03-13 03:00:00,0
2019-03-14 03:00:00,2
2019-03-15 03:00:00,0
2019-03-16 03:00:00,0
2019-03-17 03:00:00,0
2019-03-18 03:00:00,2
2019-03-19 03:00:00,0
2019-03-20 03:00:00,0
2019-03-21 03:00:00,2
2019-03-22 03:00:00,0
2019-03-23 03:00:00,0
2019-03-24 03:00:00,0
2019-03-25 03:00:00,0
2019-03-26 03:00:00,0
2019-03-27 03:00:00,2
2019-03-28 03:00:00,0
2019-03-29 03:00:00,0
2019-03-30 03:00:00,0
2019-03-31 03:00:00,0
2019-04-01 03:00:00,0
2019-04-02 03:00:00,0
2019-04-03 03:00:00,0
2019-04-04 03:00:00,2
2019-04-05 03:00:00,3
2019-04-06 03:00:00,2
2019-04-07 03:00:00,0
2019-04-08 03:00:00,0
2019-04-09 03:00:00,0
2019-04-10 03:00:00,0
2019-04-11 03:00:00,0
2019-04-12 03:00:00,0
2019-04-13 03:00:00,0
2019-04-14 03:00:00,0
2019-04-15 03:00:00,0
2019-04-16 03:00:00,3
2019-04-17 03:00:00,0
2019-04-18 03:00:00,111
2019-04-19 03:00:00,0
2019-04-20 03:00:00,0
2019-04-21 03:00:00,0
2019-04-22 03:00:00,0
2019-04-23 03:00:00,0
2019-04-24 03:00:00,2
2019-04-25 03:00:00,137
2019-04-26 03:00:00,0
2019-04-28 03:00:00,2
2019-04-29 03:00:00,0
2019-04-30 03:00:00,0
2019-05-01 03:00:00,2
2019-05-02 03:00:00,0
2019-05-03 03:00:00,0
2019-05-04 03:00:00,153
2019-05-05 03:00:00,0
2019-05-13 03:00:00,0
2019-05-14 03:00:00,2
2019-05-15 03:00:00,2
2019-05-16 03:00:00,128
2019-05-17 03:00:00,2
2019-05-18 03:00:00,0
2019-05-19 03:00:00,0
2019-05-20 03:00:00,0
2019-05-21 03:00:00,0
2019-05-22 03:00:00,0
2019-05-23 03:00:00,0
2019-05-24 03:00:00,0
2019-05-25 03:00:00,0
2019-05-26 03:00:00,173
2019-05-27 03:00:00,0
2019-05-28 03:00:00,2
2019-05-29 03:00:00,2
2019-05-30 03:00:00,2
2019-05-31 03:00:00,0
2019-06-01 03:00:00,0
2019-06-02 03:00:00,0
2019-06-03 03:00:00,0
2019-06-04 03:00:00,0
2019-06-05 03:00:00,0
2019-06-06 03:00:00,0
2019-06-07 03:00:00,0
2019-06-08 03:00:00,0
2019-06-09 03:00:00,0
2019-06-10 03:00:00,0
2019-06-11 03:00:00,0
2019-06-12 03:00:00,0
2019-06-13 03:00:00,0
2019-06-14 03:00:00,0
2019-06-15 03:00:00,0
2019-06-16 03:00:00,0
2019-06-17 03:00:00,0
2019-06-18 03:00:00,0
2019-06-19 03:00:00,0
2019-06-20 03:00:00,0
2019-06-21 03:00:00,0
2019-06-22 03:00:00,2
2019-06-23 03:00:00,0
2019-06-24 03:00:00,0
2019-06-25 03:00:00,2
2019-06-26 03:00:00,2
2019-06-27 03:00:00,120
2019-06-28 03:00:00,2
2019-06-29 03:00:00,2
2019-06-30 03:00:00,2
2019-07-01 03:00:00,0
2019-07-02 03:00:00,0
2019-07-03 03:00:00,0
2019-07-04 03:00:00,0
2019-07-05 03:00:00,0
2019-07-06 03:00:00,0
2019-07-07 03:00:00,0
2019-07-08 03:00:00,0
2019-07-09 03:00:00,0
2019-07-10 03:00:00,0
2019-07-11 03:00:00,0
2019-07-12 03:00:00,0
2019-07-13 03:00:00,0
2019-07-14 03:00:00,0
2019-07-15 03:00:00,0
2019-07-16 03:00:00,0
2019-07-17 03:00:00,0
2019-07-18 03:00:00,0
2019-07-19 03:00:00,0
2019-07-20 03:00:00,0
