Time,tlm_mb_battpack_0_element_0_current mA (A)
2023-11-09 03:00:00,52.4
2023-11-10 03:00:00,48.0
2023-11-10 03:00:00,38.0
2023-11-10 03:00:00,52.4
2023-11-10 03:00:00,58.0
2023-11-10 03:00:00,70.0
2023-11-10 03:00:00,52.4
2023-11-10 03:00:00,52.4
2023-11-10 03:00:00,52.4
2023-11-10 03:00:00,50.0
2023-11-10 03:00:00,46.0
2023-11-10 03:00:00,45.0
2023-11-10 03:00:00,50.0
2023-11-10 03:00:00,52.4
2023-11-10 03:00:00,52.4
2023-11-10 03:00:00,52.4
2023-11-10 03:00:00,44.0
2023-11-10 03:00:00,42.0
2023-11-10 03:00:00,42.0
2023-11-10 03:00:00,12.0
2023-11-11 03:00:00,54.0
2023-11-11 03:00:00,52.0
2023-11-11 03:00:00,50.0
2023-11-11 03:00:00,48.0
2023-11-11 03:00:00,46.0
2023-11-11 03:00:00,45.0
2023-11-11 03:00:00,52.4
2023-11-11 03:00:00,37.0
2023-11-11 03:00:00,63.0
2023-11-11 03:00:00,58.0
2023-11-11 03:00:00,72.0
2023-11-11 03:00:00,52.4
2023-11-11 03:00:00,85.0
2023-11-11 03:00:00,51.0
2023-11-11 03:00:00,52.4
2023-11-11 03:00:00,53.0
2023-11-11 03:00:00,59.0
2023-11-11 03:00:00,52.4
2023-11-11 03:00:00,52.4
2023-11-11 03:00:00,52.4
2023-11-11 03:00:00,52.4
2023-11-11 03:00:00,52.4
2023-11-11 03:00:00,44.0
2023-11-11 03:00:00,42.0
2023-11-12 03:00:00,46.0
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,62.0
2023-11-12 03:00:00,60.0
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,70.0
2023-11-12 03:00:00,58.0
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,67.0
2023-11-12 03:00:00,54.0
2023-11-12 03:00:00,53.0
2023-11-12 03:00:00,47.0
2023-11-12 03:00:00,46.0
2023-11-12 03:00:00,57.0
2023-11-12 03:00:00,51.0
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,52.4
2023-11-12 03:00:00,42.0
2023-11-13 03:00:00,50.0
2023-11-13 03:00:00,47.0
2023-11-13 03:00:00,46.0
2023-11-13 03:00:00,58.0
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,58.0
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,54.0
2023-11-13 03:00:00,51.0
2023-11-13 03:00:00,49.0
2023-11-13 03:00:00,45.0
2023-11-13 03:00:00,50.0
2023-11-13 03:00:00,48.0
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,52.4
2023-11-13 03:00:00,42.0
2023-11-13 03:00:00,42.0
2023-11-14 03:00:00,53.0
2023-11-14 03:00:00,70.0
2023-11-14 03:00:00,49.0
2023-11-14 03:00:00,46.0
2023-11-14 03:00:00,42.0
2023-11-14 03:00:00,38.0
2023-11-14 03:00:00,52.4
2023-11-14 03:00:00,52.4
2023-11-14 03:00:00,74.0
2023-11-14 03:00:00,62.0
2023-11-14 03:00:00,59.0
2023-11-14 03:00:00,52.4
2023-11-14 03:00:00,66.0
2023-11-14 03:00:00,52.4
2023-11-14 03:00:00,52.4
2023-11-14 03:00:00,52.4
2023-11-14 03:00:00,52.4
2023-11-14 03:00:00,44.0
2023-11-14 03:00:00,43.0
2023-11-14 03:00:00,42.0
2023-11-15 03:00:00,47.0
2023-11-15 03:00:00,59.0
2023-11-15 03:00:00,46.0
2023-11-15 03:00:00,46.0
2023-11-15 03:00:00,44.0
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,71.0
2023-11-15 03:00:00,74.0
2023-11-15 03:00:00,70.0
2023-11-15 03:00:00,65.0
2023-11-15 03:00:00,62.0
2023-11-15 03:00:00,58.0
2023-11-15 03:00:00,56.0
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,52.0
2023-11-15 03:00:00,50.0
2023-11-15 03:00:00,48.0
2023-11-15 03:00:00,52.4
2023-11-15 03:00:00,45.0
2023-11-15 03:00:00,43.0
2023-11-15 03:00:00,42.0
2023-11-15 03:00:00,12.0
2023-11-15 03:00:00,53.0
2023-11-16 03:00:00,46.0
2023-11-16 03:00:00,45.0
2023-11-16 03:00:00,42.0
2023-11-16 03:00:00,63.0
2023-11-16 03:00:00,52.4
2023-11-16 03:00:00,52.4
2023-11-16 03:00:00,52.4
2023-11-16 03:00:00,76.0
2023-11-16 03:00:00,71.0
2023-11-16 03:00:00,61.0
2023-11-16 03:00:00,52.4
2023-11-16 03:00:00,52.4
2023-11-16 03:00:00,52.4
2023-11-16 03:00:00,53.0
2023-11-16 03:00:00,50.0
2023-11-16 03:00:00,57.0
2023-11-16 03:00:00,52.4
2023-11-16 03:00:00,46.0
2023-11-16 03:00:00,56.0
2023-11-16 03:00:00,40.0
2023-11-16 03:00:00,12.0
2023-11-16 03:00:00,54.0
2023-11-16 03:00:00,42.0
2023-11-17 03:00:00,42.0
2023-11-17 03:00:00,67.0
2023-11-17 03:00:00,52.4
2023-11-17 03:00:00,52.4
2023-11-17 03:00:00,72.0
2023-11-17 03:00:00,52.4
2023-11-17 03:00:00,49.0
2023-11-17 03:00:00,38.0
2023-11-17 03:00:00,52.4
2023-11-17 03:00:00,52.4
2023-11-17 03:00:00,48.0
2023-11-17 03:00:00,52.4
2023-11-17 03:00:00,46.0
2023-11-17 03:00:00,44.0
2023-11-17 03:00:00,42.0
2023-11-17 03:00:00,41.0
2023-11-17 03:00:00,39.0
2023-11-17 03:00:00,52.4
2023-11-17 03:00:00,52.4
2023-11-17 03:00:00,43.0
2023-11-17 03:00:00,51.0
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,74.0
2023-11-18 03:00:00,70.0
2023-11-18 03:00:00,64.0
2023-11-18 03:00:00,62.0
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,54.0
2023-11-18 03:00:00,49.0
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,48.0
2023-11-18 03:00:00,58.0
2023-11-18 03:00:00,47.0
2023-11-18 03:00:00,46.0
2023-11-18 03:00:00,41.0
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,52.4
2023-11-18 03:00:00,12.0
2023-11-18 03:00:00,50.0
2023-11-18 03:00:00,55.0
2023-11-19 03:00:00,52.4
2023-11-19 03:00:00,52.4
2023-11-19 03:00:00,52.4
2023-11-19 03:00:00,75.0
2023-11-19 03:00:00,71.0
2023-11-19 03:00:00,70.0
2023-11-19 03:00:00,76.0
2023-11-19 03:00:00,59.0
2023-11-19 03:00:00,52.4
2023-11-19 03:00:00,48.0
2023-11-19 03:00:00,46.0
2023-11-19 03:00:00,46.0
2023-11-19 03:00:00,53.0
2023-11-19 03:00:00,51.0
2023-11-19 03:00:00,39.0
2023-11-19 03:00:00,52.4
2023-11-19 03:00:00,52.4
2023-11-19 03:00:00,12.0
2023-11-19 03:00:00,70.0
2023-11-19 03:00:00,66.0
2023-11-19 03:00:00,49.0
2023-11-19 03:00:00,47.0
2023-11-20 03:00:00,52.4
2023-11-20 03:00:00,52.4
2023-11-20 03:00:00,52.4
2023-11-20 03:00:00,52.4
2023-11-20 03:00:00,52.4
2023-11-20 03:00:00,71.0
2023-11-20 03:00:00,68.0
2023-11-20 03:00:00,65.0
2023-11-20 03:00:00,62.0
2023-11-20 03:00:00,59.0
2023-11-20 03:00:00,62.0
2023-11-20 03:00:00,46.0
2023-11-20 03:00:00,49.0
2023-11-20 03:00:00,46.0
2023-11-20 03:00:00,52.4
2023-11-20 03:00:00,52.4
2023-11-20 03:00:00,52.4
2023-11-20 03:00:00,12.0
2023-11-20 03:00:00,41.0
2023-11-20 03:00:00,38.0
2023-11-20 03:00:00,57.0
2023-11-20 03:00:00,55.0
2023-11-20 03:00:00,52.0
2023-11-20 03:00:00,47.0
2023-11-20 03:00:00,44.0
2023-11-20 03:00:00,43.0
2023-11-21 03:00:00,52.4
2023-11-21 03:00:00,78.0
2023-11-21 03:00:00,61.0
2023-11-21 03:00:00,58.0
2023-11-21 03:00:00,52.4
2023-11-21 03:00:00,52.4
2023-11-21 03:00:00,52.4
2023-11-21 03:00:00,87.0
2023-11-21 03:00:00,82.0
2023-11-21 03:00:00,67.0
2023-11-21 03:00:00,63.0
2023-11-21 03:00:00,56.0
2023-11-21 03:00:00,62.0
2023-11-21 03:00:00,59.0
2023-11-21 03:00:00,57.0
2023-11-21 03:00:00,52.4
2023-11-21 03:00:00,48.0
2023-11-21 03:00:00,55.0
2023-11-21 03:00:00,52.4
2023-11-21 03:00:00,52.4
2023-11-21 03:00:00,52.4
2023-11-21 03:00:00,42.0
2023-11-21 03:00:00,45.0
2023-11-21 03:00:00,43.0
2023-11-22 03:00:00,53.0
2023-11-22 03:00:00,51.0
2023-11-22 03:00:00,50.0
2023-11-22 03:00:00,60.0
2023-11-22 03:00:00,62.0
2023-11-22 03:00:00,52.4
2023-11-22 03:00:00,47.0
2023-11-22 03:00:00,52.4
2023-11-22 03:00:00,52.4
2023-11-22 03:00:00,52.4
2023-11-22 03:00:00,52.4
2023-11-22 03:00:00,49.0
2023-11-22 03:00:00,48.0
2023-11-22 03:00:00,46.0
2023-11-23 03:00:00,52.4
2023-11-23 03:00:00,52.4
2023-11-23 03:00:00,58.0
2023-11-23 03:00:00,65.0
2023-11-23 03:00:00,61.0
2023-11-23 03:00:00,78.0
2023-11-23 03:00:00,58.0
2023-11-23 03:00:00,46.0
2023-11-23 03:00:00,52.4
2023-11-23 03:00:00,54.0
2023-11-23 03:00:00,52.0
2023-11-23 03:00:00,50.0
2023-11-23 03:00:00,48.0
2023-11-23 03:00:00,45.0
2023-11-24 03:00:00,60.0
2023-11-24 03:00:00,52.4
2023-11-24 03:00:00,52.4
2023-11-24 03:00:00,52.4
2023-11-24 03:00:00,52.4
2023-11-24 03:00:00,52.4
2023-11-25 03:00:00,93.0
2023-11-25 03:00:00,62.0
2023-11-25 03:00:00,73.0
2023-11-25 03:00:00,55.0
2023-11-25 03:00:00,52.4
2023-11-25 03:00:00,52.4
2023-11-25 03:00:00,12.0
2023-11-26 03:00:00,50.0
2023-11-26 03:00:00,46.0
2023-11-26 03:00:00,12.0
2023-11-26 03:00:00,38.0
2023-11-26 03:00:00,52.4
2023-11-26 03:00:00,52.4
2023-11-26 03:00:00,52.4
2023-11-26 03:00:00,52.4
2023-11-26 03:00:00,62.0
2023-11-26 03:00:00,58.0
2023-11-26 03:00:00,54.0
2023-11-26 03:00:00,70.0
2023-11-26 03:00:00,58.0
2023-11-26 03:00:00,38.0
2023-11-26 03:00:00,52.4
2023-11-26 03:00:00,52.4
2023-11-26 03:00:00,52.4
2023-11-26 03:00:00,41.0
2023-11-27 03:00:00,61.0
2023-11-27 03:00:00,55.0
2023-11-27 03:00:00,52.0
2023-11-27 03:00:00,51.0
2023-11-27 03:00:00,49.0
2023-11-27 03:00:00,41.0
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,63.0
2023-11-27 03:00:00,77.0
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,52.4
2023-11-27 03:00:00,12.0
2023-11-27 03:00:00,44.0
2023-11-27 03:00:00,42.0
2023-11-28 03:00:00,51.0
2023-11-28 03:00:00,46.0
2023-11-28 03:00:00,12.0
2023-11-28 03:00:00,52.4
2023-11-28 03:00:00,52.4
2023-11-28 03:00:00,52.4
2023-11-28 03:00:00,69.0
2023-11-28 03:00:00,65.0
2023-11-28 03:00:00,37.0
2023-11-28 03:00:00,52.4
2023-11-28 03:00:00,56.0
2023-11-28 03:00:00,46.0
2023-11-28 03:00:00,45.0
2023-11-29 03:00:00,55.0
2023-11-29 03:00:00,54.0
2023-11-29 03:00:00,49.0
2023-11-29 03:00:00,47.0
2023-11-29 03:00:00,57.0
2023-11-29 03:00:00,40.0
2023-11-29 03:00:00,12.0
2023-11-29 03:00:00,52.4
2023-11-29 03:00:00,82.0
2023-11-29 03:00:00,52.4
2023-11-29 03:00:00,52.4
2023-11-29 03:00:00,52.4
2023-11-29 03:00:00,72.0
2023-11-29 03:00:00,52.4
2023-11-29 03:00:00,52.4
2023-11-29 03:00:00,52.4
2023-11-29 03:00:00,52.4
2023-11-29 03:00:00,46.0
2023-11-29 03:00:00,60.0
2023-11-29 03:00:00,45.0
2023-11-30 03:00:00,39.0
2023-11-30 03:00:00,52.4
2023-11-30 03:00:00,52.4
2023-11-30 03:00:00,38.0
2023-11-30 03:00:00,52.4
2023-11-30 03:00:00,58.0
2023-11-30 03:00:00,52.4
2023-11-30 03:00:00,52.0
2023-11-30 03:00:00,47.0
2023-11-30 03:00:00,52.4
2023-11-30 03:00:00,52.4
2023-11-30 03:00:00,48.0
2023-11-30 03:00:00,51.0
2023-12-01 03:00:00,60.0
2023-12-01 03:00:00,59.0
2023-12-01 03:00:00,38.0
2023-12-01 03:00:00,52.4
2023-12-01 03:00:00,52.4
2023-12-01 03:00:00,52.4
2023-12-01 03:00:00,37.0
2023-12-01 03:00:00,52.4
2023-12-01 03:00:00,52.4
2023-12-01 03:00:00,52.4
2023-12-01 03:00:00,52.4
2023-12-02 03:00:00,62.0
2023-12-02 03:00:00,54.0
2023-12-02 03:00:00,53.0
2023-12-02 03:00:00,55.0
2023-12-02 03:00:00,50.0
2023-12-02 03:00:00,47.0
2023-12-02 03:00:00,12.0
2023-12-02 03:00:00,38.0
2023-12-02 03:00:00,52.4
2023-12-02 03:00:00,52.4
2023-12-02 03:00:00,52.4
2023-12-02 03:00:00,52.4
2023-12-02 03:00:00,52.4
2023-12-02 03:00:00,52.4
2023-12-02 03:00:00,52.4
2023-12-02 03:00:00,52.4
2023-12-02 03:00:00,58.0
2023-12-02 03:00:00,44.0
2023-12-02 03:00:00,43.0
2023-12-02 03:00:00,52.4
2023-12-03 03:00:00,38.0
2023-12-03 03:00:00,52.4
2023-12-03 03:00:00,52.4
2023-12-03 03:00:00,38.0
2023-12-03 03:00:00,52.4
2023-12-03 03:00:00,52.4
2023-12-03 03:00:00,52.4
2023-12-03 03:00:00,52.4
2023-12-03 03:00:00,49.0
2023-12-03 03:00:00,46.0
2023-12-03 03:00:00,44.0
2023-12-03 03:00:00,40.0
2023-12-04 03:00:00,66.0
2023-12-04 03:00:00,62.0
2023-12-04 03:00:00,38.0
2023-12-04 03:00:00,52.0
2023-12-04 03:00:00,52.4
2023-12-04 03:00:00,52.4
2023-12-04 03:00:00,54.0
2023-12-04 03:00:00,47.0
2023-12-04 03:00:00,58.0
2023-12-04 03:00:00,51.0
2023-12-04 03:00:00,12.0
2023-12-05 03:00:00,57.0
2023-12-05 03:00:00,53.0
2023-12-05 03:00:00,49.0
2023-12-05 03:00:00,52.4
2023-12-05 03:00:00,66.0
2023-12-05 03:00:00,58.0
2023-12-05 03:00:00,52.4
2023-12-05 03:00:00,55.0
2023-12-05 03:00:00,52.4
2023-12-05 03:00:00,52.4
2023-12-05 03:00:00,64.0
2023-12-05 03:00:00,52.4
2023-12-05 03:00:00,52.4
2023-12-05 03:00:00,52.4
2023-12-05 03:00:00,52.4
2023-12-05 03:00:00,46.0
2023-12-05 03:00:00,43.0
2023-12-05 03:00:00,12.0
2023-12-06 03:00:00,70.0
2023-12-06 03:00:00,51.0
2023-12-06 03:00:00,50.0
2023-12-06 03:00:00,46.0
2023-12-06 03:00:00,45.0
2023-12-06 03:00:00,12.0
2023-12-06 03:00:00,39.0
2023-12-06 03:00:00,38.0
2023-12-06 03:00:00,40.0
2023-12-06 03:00:00,52.4
2023-12-06 03:00:00,52.4
2023-12-06 03:00:00,52.4
2023-12-06 03:00:00,65.0
2023-12-06 03:00:00,62.0
2023-12-06 03:00:00,52.4
2023-12-06 03:00:00,67.0
2023-12-06 03:00:00,64.0
2023-12-06 03:00:00,56.0
2023-12-06 03:00:00,54.0
2023-12-06 03:00:00,53.0
2023-12-06 03:00:00,38.0
2023-12-06 03:00:00,52.4
2023-12-06 03:00:00,43.0
2023-12-06 03:00:00,52.0
2023-12-06 03:00:00,54.0
2023-12-06 03:00:00,46.0
2023-12-06 03:00:00,52.4
2023-12-06 03:00:00,52.4
2023-12-06 03:00:00,52.4
2023-12-06 03:00:00,52.4
2023-12-07 03:00:00,52.0
2023-12-07 03:00:00,70.0
2023-12-07 03:00:00,50.0
2023-12-07 03:00:00,44.0
2023-12-07 03:00:00,48.0
2023-12-07 03:00:00,52.4
2023-12-07 03:00:00,52.4
2023-12-07 03:00:00,38.0
2023-12-07 03:00:00,63.0
2023-12-07 03:00:00,69.0
2023-12-07 03:00:00,62.0
2023-12-07 03:00:00,57.0
2023-12-07 03:00:00,55.0
2023-12-07 03:00:00,54.0
2023-12-07 03:00:00,52.4
2023-12-07 03:00:00,52.4
2023-12-07 03:00:00,52.4
2023-12-07 03:00:00,52.4
2023-12-07 03:00:00,49.0
2023-12-07 03:00:00,47.0
2023-12-07 03:00:00,46.0
2023-12-07 03:00:00,52.4
2023-12-07 03:00:00,52.4
2023-12-07 03:00:00,58.0
2023-12-07 03:00:00,42.0
2023-12-07 03:00:00,12.0
2023-12-08 03:00:00,52.4
2023-12-08 03:00:00,52.4
2023-12-08 03:00:00,52.4
2023-12-08 03:00:00,72.0
2023-12-08 03:00:00,61.0
2023-12-08 03:00:00,62.0
2023-12-08 03:00:00,60.0
2023-12-08 03:00:00,58.0
2023-12-08 03:00:00,56.0
2023-12-08 03:00:00,79.0
2023-12-08 03:00:00,52.4
2023-12-08 03:00:00,52.4
2023-12-08 03:00:00,73.0
2023-12-08 03:00:00,47.0
2023-12-08 03:00:00,52.4
2023-12-08 03:00:00,52.4
2023-12-08 03:00:00,52.4
2023-12-08 03:00:00,52.4
2023-12-08 03:00:00,46.0
2023-12-08 03:00:00,44.0
2023-12-08 03:00:00,41.0
2023-12-08 03:00:00,12.0
2023-12-09 03:00:00,49.0
2023-12-09 03:00:00,47.0
2023-12-09 03:00:00,12.0
2023-12-09 03:00:00,52.4
2023-12-09 03:00:00,52.4
2023-12-09 03:00:00,39.0
2023-12-09 03:00:00,66.0
2023-12-09 03:00:00,52.4
2023-12-09 03:00:00,52.4
2023-12-09 03:00:00,52.0
2023-12-09 03:00:00,66.0
2023-12-09 03:00:00,52.4
2023-12-09 03:00:00,55.0
2023-12-09 03:00:00,51.0
2023-12-09 03:00:00,46.0
2023-12-09 03:00:00,52.4
2023-12-09 03:00:00,52.4
2023-12-09 03:00:00,43.0
2023-12-09 03:00:00,42.0
2023-12-09 03:00:00,52.4
2023-12-09 03:00:00,38.0
2023-12-10 03:00:00,60.0
2023-12-10 03:00:00,57.0
2023-12-10 03:00:00,54.0
2023-12-10 03:00:00,52.0
2023-12-10 03:00:00,65.0
2023-12-10 03:00:00,48.0
2023-12-10 03:00:00,46.0
2023-12-10 03:00:00,52.4
2023-12-10 03:00:00,52.4
2023-12-10 03:00:00,52.4
2023-12-10 03:00:00,62.0
2023-12-10 03:00:00,52.4
2023-12-10 03:00:00,52.4
2023-12-10 03:00:00,81.0
2023-12-10 03:00:00,58.0
2023-12-10 03:00:00,59.0
2023-12-10 03:00:00,37.0
2023-12-10 03:00:00,52.4
2023-12-10 03:00:00,78.0
2023-12-10 03:00:00,71.0
2023-12-10 03:00:00,46.0
2023-12-10 03:00:00,43.0
2023-12-10 03:00:00,44.0
2023-12-10 03:00:00,12.0
2023-12-10 03:00:00,49.0
2023-12-11 03:00:00,57.0
2023-12-11 03:00:00,67.0
2023-12-11 03:00:00,50.0
2023-12-11 03:00:00,49.0
2023-12-11 03:00:00,52.4
2023-12-11 03:00:00,52.4
2023-12-11 03:00:00,52.4
2023-12-11 03:00:00,52.4
2023-12-11 03:00:00,52.4
2023-12-11 03:00:00,52.4
2023-12-11 03:00:00,56.0
2023-12-11 03:00:00,60.0
2023-12-11 03:00:00,12.0
2023-12-11 03:00:00,40.0
2023-12-11 03:00:00,74.0
2023-12-11 03:00:00,51.0
2023-12-11 03:00:00,47.0
2023-12-11 03:00:00,46.0
2023-12-11 03:00:00,46.0
2023-12-11 03:00:00,52.4
2023-12-11 03:00:00,52.4
2023-12-11 03:00:00,42.0
2023-12-11 03:00:00,53.0
2023-12-11 03:00:00,38.0
2023-12-12 03:00:00,52.4
2023-12-12 03:00:00,63.0
2023-12-12 03:00:00,81.0
2023-12-12 03:00:00,62.0
2023-12-12 03:00:00,61.0
2023-12-12 03:00:00,12.0
2023-12-12 03:00:00,52.4
2023-12-12 03:00:00,62.0
2023-12-12 03:00:00,53.0
2023-12-12 03:00:00,60.0
2023-12-12 03:00:00,46.0
2023-12-12 03:00:00,45.0
2023-12-12 03:00:00,52.4
2023-12-12 03:00:00,50.0
2023-12-13 03:00:00,52.4
2023-12-13 03:00:00,52.4
2023-12-13 03:00:00,52.4
2023-12-13 03:00:00,63.0
2023-12-13 03:00:00,12.0
2023-12-13 03:00:00,52.4
2023-12-13 03:00:00,58.0
2023-12-13 03:00:00,55.0
2023-12-13 03:00:00,52.4
2023-12-13 03:00:00,52.4
2023-12-13 03:00:00,52.4
2023-12-13 03:00:00,52.4
2023-12-13 03:00:00,52.4
2023-12-13 03:00:00,38.0
2023-12-13 03:00:00,36.0
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,60.0
2023-12-14 03:00:00,84.0
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,39.0
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,56.0
2023-12-14 03:00:00,50.0
2023-12-14 03:00:00,54.0
2023-12-14 03:00:00,50.0
2023-12-14 03:00:00,53.0
2023-12-14 03:00:00,48.0
2023-12-14 03:00:00,45.0
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,52.4
2023-12-14 03:00:00,46.0
2023-12-14 03:00:00,12.0
2023-12-14 03:00:00,54.0
2023-12-14 03:00:00,52.0
2023-12-14 03:00:00,67.0
2023-12-14 03:00:00,57.0
2023-12-15 03:00:00,52.4
2023-12-15 03:00:00,52.4
2023-12-15 03:00:00,52.4
2023-12-15 03:00:00,52.4
2023-12-15 03:00:00,53.0
2023-12-15 03:00:00,61.0
2023-12-15 03:00:00,78.0
2023-12-15 03:00:00,66.0
2023-12-15 03:00:00,52.4
2023-12-15 03:00:00,51.0
2023-12-15 03:00:00,50.0
2023-12-15 03:00:00,48.0
2023-12-15 03:00:00,46.0
2023-12-15 03:00:00,69.0
2023-12-15 03:00:00,46.0
2023-12-15 03:00:00,58.0
2023-12-15 03:00:00,43.0
2023-12-15 03:00:00,52.4
2023-12-15 03:00:00,52.4
2023-12-15 03:00:00,40.0
2023-12-15 03:00:00,12.0
2023-12-16 03:00:00,52.4
2023-12-16 03:00:00,54.0
2023-12-16 03:00:00,58.0
2023-12-16 03:00:00,12.0
2023-12-16 03:00:00,52.4
2023-12-16 03:00:00,52.4
2023-12-16 03:00:00,52.4
2023-12-16 03:00:00,52.4
2023-12-16 03:00:00,52.4
2023-12-16 03:00:00,52.0
2023-12-16 03:00:00,48.0
2023-12-16 03:00:00,47.0
2023-12-16 03:00:00,46.0
2023-12-16 03:00:00,45.0
2023-12-16 03:00:00,52.4
2023-12-16 03:00:00,44.0
2023-12-16 03:00:00,37.0
2023-12-16 03:00:00,43.0
2023-12-17 03:00:00,52.4
2023-12-17 03:00:00,78.0
2023-12-17 03:00:00,74.0
2023-12-17 03:00:00,70.0
2023-12-17 03:00:00,61.0
2023-12-17 03:00:00,58.0
2023-12-17 03:00:00,38.0
2023-12-17 03:00:00,54.0
2023-12-17 03:00:00,53.0
2023-12-17 03:00:00,50.0
2023-12-17 03:00:00,46.0
2023-12-17 03:00:00,44.0
2023-12-17 03:00:00,52.4
2023-12-17 03:00:00,38.0
2023-12-17 03:00:00,37.0
2023-12-17 03:00:00,12.0
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,61.0
2023-12-18 03:00:00,65.0
2023-12-18 03:00:00,80.0
2023-12-18 03:00:00,59.0
2023-12-18 03:00:00,12.0
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,54.0
2023-12-18 03:00:00,49.0
2023-12-18 03:00:00,62.0
2023-12-18 03:00:00,58.0
2023-12-18 03:00:00,45.0
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,52.4
2023-12-18 03:00:00,42.0
2023-12-19 03:00:00,52.4
2023-12-19 03:00:00,52.4
2023-12-19 03:00:00,52.4
2023-12-19 03:00:00,52.4
2023-12-19 03:00:00,52.4
2023-12-19 03:00:00,69.0
2023-12-19 03:00:00,12.0
2023-12-19 03:00:00,58.0
2023-12-19 03:00:00,56.0
2023-12-19 03:00:00,52.4
2023-12-19 03:00:00,52.4
2023-12-19 03:00:00,44.0
2023-12-20 03:00:00,52.4
2023-12-20 03:00:00,72.0
2023-12-20 03:00:00,66.0
2023-12-20 03:00:00,57.0
2023-12-20 03:00:00,64.0
2023-12-20 03:00:00,62.0
2023-12-20 03:00:00,59.0
2023-12-20 03:00:00,12.0
2023-12-20 03:00:00,54.0
2023-12-20 03:00:00,65.0
2023-12-20 03:00:00,48.0
2023-12-20 03:00:00,46.0
2023-12-20 03:00:00,52.4
2023-12-20 03:00:00,52.4
2023-12-20 03:00:00,52.4
2023-12-20 03:00:00,52.4
2023-12-20 03:00:00,42.0
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,63.0
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,65.0
2023-12-21 03:00:00,77.0
2023-12-21 03:00:00,70.0
2023-12-21 03:00:00,66.0
2023-12-21 03:00:00,60.0
2023-12-21 03:00:00,78.0
2023-12-21 03:00:00,12.0
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,56.0
2023-12-21 03:00:00,68.0
2023-12-21 03:00:00,54.0
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,52.4
2023-12-21 03:00:00,42.0
2023-12-21 03:00:00,42.0
2023-12-21 03:00:00,49.0
2023-12-22 03:00:00,52.4
