Time,57175.distinct (°C)
2023-09-07 03:00:00,526.7
2023-09-07 03:00:00,526.43
2023-09-07 03:00:00,526.73
2023-09-07 03:00:00,37.54
2023-09-07 03:00:00,36.46
2023-09-07 03:00:00,36.86
2023-09-07 03:00:00,527.37
2023-09-07 03:00:00,527.44
2023-09-07 03:00:00,527.52
2023-09-07 03:00:00,527.56
2023-09-07 03:00:00,38.21
2023-09-07 03:00:00,37.87
2023-09-07 03:00:00,37.75
2023-09-14 03:00:00,36.01
2023-09-14 03:00:00,36.29
2023-09-14 03:00:00,36.44
2023-09-14 03:00:00,36.66
2023-09-14 03:00:00,39.0
2023-09-14 03:00:00,39.22
2023-09-14 03:00:00,527.04
2023-09-14 03:00:00,526.48
2023-09-14 03:00:00,526.67
2023-09-14 03:00:00,526.55
2023-09-14 03:00:00,37.88
2023-09-14 03:00:00,37.63
2023-09-14 03:00:00,36.1
2023-09-14 03:00:00,526.17
2023-09-14 03:00:00,39.31
2023-09-14 03:00:00,527.06
2023-09-14 03:00:00,527.18
2023-09-14 03:00:00,39.14
2023-09-14 03:00:00,39.04
2023-09-14 03:00:00,38.95
2023-09-14 03:00:00,38.03
2023-09-14 03:00:00,37.82
2023-09-14 03:00:00,37.73
2023-09-14 03:00:00,526.45
2023-09-14 03:00:00,526.31
2023-09-14 03:00:00,526.18
2023-09-14 03:00:00,526.0
2023-09-14 03:00:00,39.32
2023-09-14 03:00:00,39.23
2023-09-14 03:00:00,36.25
2023-09-14 03:00:00,36.4
2023-09-14 03:00:00,36.93
2023-09-14 03:00:00,526.73
2023-09-14 03:00:00,526.34
2023-09-14 03:00:00,38.22
2023-09-14 03:00:00,38.45
2023-09-14 03:00:00,38.71
2023-09-14 03:00:00,38.94
2023-09-14 03:00:00,39.19
2023-09-14 03:00:00,526.68
2023-09-14 03:00:00,526.4
2023-09-14 03:00:00,526.27
2023-09-14 03:00:00,526.76
2023-09-14 03:00:00,526.66
2023-09-14 03:00:00,37.76
2023-09-14 03:00:00,36.12
2023-09-14 03:00:00,36.38
2023-09-14 03:00:00,36.55
2023-09-14 03:00:00,39.34
2023-09-14 03:00:00,39.29
2023-09-14 03:00:00,526.33
2023-09-14 03:00:00,526.91
2023-09-14 03:00:00,527.58
2023-09-14 03:00:00,527.61
2023-09-14 03:00:00,39.2
2023-09-14 03:00:00,38.08
2023-09-14 03:00:00,37.99
2023-09-14 03:00:00,37.75
2023-09-14 03:00:00,36.14
2023-09-14 03:00:00,36.63
2023-09-14 03:00:00,527.12
2023-09-14 03:00:00,526.7
2023-09-14 03:00:00,526.58
2023-09-14 03:00:00,526.43
2023-09-14 03:00:00,526.64
2023-09-14 03:00:00,526.51
2023-09-14 03:00:00,37.7
2023-09-14 03:00:00,36.32
2023-09-14 03:00:00,36.31
2023-09-14 03:00:00,36.47
2023-09-14 03:00:00,39.35
2023-09-14 03:00:00,39.26
2023-09-14 03:00:00,527.55
2023-09-14 03:00:00,39.17
2023-09-14 03:00:00,38.88
2023-09-14 03:00:00,527.4
2023-09-14 03:00:00,527.5
2023-09-14 03:00:00,527.37
2023-09-14 03:00:00,37.84
2023-09-14 03:00:00,36.13
2023-09-14 03:00:00,36.28
2023-09-14 03:00:00,36.65
2023-09-14 03:00:00,526.49
2023-09-14 03:00:00,35.74
2023-09-14 03:00:00,36.06
2023-09-14 03:00:00,37.81
2023-09-14 03:00:00,36.23
2023-09-14 03:00:00,39.25
2023-09-14 03:00:00,527.26
2023-09-14 03:00:00,527.56
2023-09-14 03:00:00,527.34
2023-09-14 03:00:00,527.44
2023-09-14 03:00:00,37.87
2023-09-14 03:00:00,35.61
2023-09-14 03:00:00,35.98
2023-09-14 03:00:00,36.46
2023-09-14 03:00:00,526.97
2023-09-14 03:00:00,39.03
2023-09-14 03:00:00,39.52
2023-09-14 03:00:00,39.72
2023-09-14 03:00:00,527.15
2023-09-14 03:00:00,526.6
2023-09-14 03:00:00,526.46
2023-09-14 03:00:00,526.57
2023-09-14 03:00:00,37.44
2023-09-14 03:00:00,38.37
2023-09-14 03:00:00,37.72
2023-09-14 03:00:00,37.59
2023-09-14 03:00:00,36.16
2023-09-14 03:00:00,36.35
2023-09-14 03:00:00,527.29
2023-09-14 03:00:00,527.46
2023-09-14 03:00:00,527.52
2023-09-14 03:00:00,526.83
2023-09-14 03:00:00,527.13
2023-09-14 03:00:00,37.9
2023-09-14 03:00:00,37.64
2023-09-14 03:00:00,35.36
2023-09-14 03:00:00,35.51
2023-09-14 03:00:00,35.7
2023-09-14 03:00:00,35.88
2023-09-14 03:00:00,38.11
2023-09-14 03:00:00,38.36
2023-09-14 03:00:00,38.62
2023-09-14 03:00:00,38.86
2023-09-14 03:00:00,526.77
2023-09-14 03:00:00,526.19
2023-09-14 03:00:00,36.78
2023-09-14 03:00:00,34.75
2023-09-14 03:00:00,34.93
2023-09-14 03:00:00,38.7
2023-09-14 03:00:00,35.33
2023-09-14 03:00:00,39.1
2023-09-14 03:00:00,39.16
2023-09-14 03:00:00,39.98
2023-09-14 03:00:00,37.41
2023-09-14 03:00:00,37.14
2023-09-14 03:00:00,36.83
2023-09-14 03:00:00,39.11
2023-09-14 03:00:00,38.85
2023-09-14 03:00:00,38.74
2023-09-14 03:00:00,38.65
2023-09-14 03:00:00,34.18
2023-09-14 03:00:00,34.32
2023-09-14 03:00:00,34.47
2023-09-14 03:00:00,39.81
2023-09-14 03:00:00,39.38
2023-09-14 03:00:00,36.89
2023-09-14 03:00:00,37.15
2023-09-14 03:00:00,39.37
2023-09-14 03:00:00,36.26
2023-09-14 03:00:00,33.75
2023-09-14 03:00:00,37.96
2023-09-14 03:00:00,37.1
2023-09-14 03:00:00,36.41
2023-09-14 03:00:00,33.83
2023-09-14 03:00:00,34.21
2023-09-14 03:00:00,40.07
2023-09-14 03:00:00,36.43
2023-09-14 03:00:00,35.91
2023-09-14 03:00:00,38.55
2023-09-14 03:00:00,38.4
2023-09-21 03:00:00,33.01
2023-09-21 03:00:00,33.25
2023-09-21 03:00:00,33.44
2023-09-21 03:00:00,32.92
2023-09-21 03:00:00,37.01
2023-09-21 03:00:00,37.3
2023-09-21 03:00:00,37.62
2023-09-21 03:00:00,36.12
2023-09-21 03:00:00,36.4
2023-09-21 03:00:00,39.35
2023-09-21 03:00:00,39.19
2023-09-21 03:00:00,39.11
2023-09-21 03:00:00,39.23
2023-09-21 03:00:00,32.91
2023-09-21 03:00:00,33.09
2023-09-21 03:00:00,35.79
2023-09-21 03:00:00,35.58
2023-09-21 03:00:00,35.4
2023-09-21 03:00:00,32.86
2023-09-21 03:00:00,38.83
2023-09-21 03:00:00,39.62
2023-09-21 03:00:00,38.71
2023-09-21 03:00:00,38.94
2023-09-21 03:00:00,35.45
2023-09-21 03:00:00,35.08
2023-09-21 03:00:00,36.69
2023-09-21 03:00:00,39.28
2023-09-21 03:00:00,39.47
2023-09-21 03:00:00,31.59
2023-09-21 03:00:00,31.76
2023-09-21 03:00:00,31.97
2023-09-21 03:00:00,31.9
2023-09-21 03:00:00,32.3
2023-09-21 03:00:00,38.0
2023-09-21 03:00:00,37.7
2023-09-21 03:00:00,37.64
2023-09-21 03:00:00,36.92
2023-09-21 03:00:00,36.98
2023-09-21 03:00:00,37.6
2023-09-21 03:00:00,37.88
2023-09-21 03:00:00,38.13
2023-09-21 03:00:00,34.51
2023-09-21 03:00:00,34.29
2023-09-21 03:00:00,34.9
2023-09-21 03:00:00,34.7
2023-09-21 03:00:00,34.47
2023-09-21 03:00:00,34.87
2023-09-21 03:00:00,35.19
2023-09-21 03:00:00,35.49
2023-09-21 03:00:00,35.83
2023-09-21 03:00:00,36.14
2023-09-21 03:00:00,38.89
2023-09-21 03:00:00,38.52
2023-09-21 03:00:00,38.36
2023-09-21 03:00:00,38.24
2023-09-21 03:00:00,38.55
2023-09-21 03:00:00,38.3
2023-09-21 03:00:00,30.83
2023-09-21 03:00:00,31.05
2023-09-21 03:00:00,30.93
2023-09-21 03:00:00,36.38
2023-09-21 03:00:00,36.72
2023-09-21 03:00:00,36.34
2023-09-21 03:00:00,37.32
2023-09-21 03:00:00,33.83
2023-09-21 03:00:00,37.36
2023-09-21 03:00:00,33.78
2023-09-21 03:00:00,35.18
2023-09-21 03:00:00,35.02
2023-09-21 03:00:00,32.89
2023-09-21 03:00:00,33.53
2023-09-21 03:00:00,34.82
2023-09-21 03:00:00,37.73
2023-09-21 03:00:00,37.18
2023-09-21 03:00:00,37.35
2023-09-21 03:00:00,29.22
2023-09-21 03:00:00,29.4
2023-09-21 03:00:00,36.86
2023-09-21 03:00:00,36.31
2023-09-21 03:00:00,35.94
2023-09-21 03:00:00,35.36
2023-09-21 03:00:00,35.67
2023-09-21 03:00:00,36.06
2023-09-21 03:00:00,36.37
2023-09-21 03:00:00,32.34
2023-09-21 03:00:00,33.84
2023-09-21 03:00:00,34.79
2023-09-21 03:00:00,32.98
2023-09-21 03:00:00,33.66
2023-09-21 03:00:00,37.15
2023-09-21 03:00:00,37.02
2023-09-21 03:00:00,36.52
2023-09-21 03:00:00,37.14
2023-09-21 03:00:00,36.83
2023-09-21 03:00:00,36.71
2023-09-21 03:00:00,36.84
2023-09-21 03:00:00,28.48
2023-09-21 03:00:00,35.88
2023-09-21 03:00:00,35.46
2023-09-21 03:00:00,33.87
2023-09-21 03:00:00,33.38
2023-09-21 03:00:00,32.95
2023-09-21 03:00:00,32.52
2023-09-21 03:00:00,34.44
2023-09-21 03:00:00,34.81
2023-09-21 03:00:00,32.09
2023-09-21 03:00:00,33.4
2023-09-21 03:00:00,34.08
2023-09-21 03:00:00,37.72
2023-09-21 03:00:00,37.44
2023-09-21 03:00:00,37.21
2023-09-21 03:00:00,37.1
2023-09-21 03:00:00,37.38
2023-09-21 03:00:00,29.02
2023-09-21 03:00:00,29.2
2023-09-21 03:00:00,29.37
2023-09-21 03:00:00,36.74
2023-09-21 03:00:00,34.96
2023-09-21 03:00:00,35.3
2023-09-21 03:00:00,35.61
2023-09-21 03:00:00,36.09
2023-09-21 03:00:00,32.76
2023-09-21 03:00:00,36.44
2023-09-21 03:00:00,35.7
2023-09-21 03:00:00,34.3
2023-09-21 03:00:00,32.55
2023-09-21 03:00:00,33.23
2023-09-21 03:00:00,33.89
2023-09-21 03:00:00,37.63
2023-09-21 03:00:00,37.39
2023-09-21 03:00:00,37.29
2023-09-21 03:00:00,36.75
2023-09-21 03:00:00,37.51
2023-09-21 03:00:00,37.2
2023-09-21 03:00:00,29.15
2023-09-21 03:00:00,29.55
2023-09-21 03:00:00,35.09
2023-09-21 03:00:00,35.71
2023-09-21 03:00:00,36.03
2023-09-21 03:00:00,35.97
2023-09-21 03:00:00,36.29
2023-09-21 03:00:00,36.81
2023-09-28 03:00:00,35.73
2023-09-28 03:00:00,37.44
2023-09-28 03:00:00,36.86
2023-09-28 03:00:00,33.41
2023-09-28 03:00:00,33.19
2023-09-28 03:00:00,33.0
2023-09-28 03:00:00,32.76
2023-09-28 03:00:00,33.99
2023-09-28 03:00:00,35.0
2023-09-28 03:00:00,35.94
2023-09-28 03:00:00,35.02
2023-09-28 03:00:00,32.88
2023-09-28 03:00:00,33.22
2023-09-28 03:00:00,33.55
2023-09-28 03:00:00,37.17
2023-09-28 03:00:00,36.74
2023-09-28 03:00:00,37.35
2023-09-28 03:00:00,37.23
2023-09-28 03:00:00,37.11
2023-09-28 03:00:00,28.94
2023-09-28 03:00:00,29.17
2023-09-28 03:00:00,36.89
2023-09-28 03:00:00,35.15
2023-09-28 03:00:00,35.48
2023-09-28 03:00:00,36.14
2023-09-28 03:00:00,36.4
2023-09-28 03:00:00,32.73
2023-09-28 03:00:00,34.97
2023-09-28 03:00:00,35.31
2023-09-28 03:00:00,37.54
2023-09-28 03:00:00,37.42
2023-09-28 03:00:00,37.2
2023-09-28 03:00:00,37.08
2023-09-28 03:00:00,36.83
2023-09-28 03:00:00,28.75
2023-09-28 03:00:00,28.88
2023-09-28 03:00:00,29.09
2023-09-28 03:00:00,34.91
2023-09-28 03:00:00,35.24
2023-09-28 03:00:00,35.85
2023-09-28 03:00:00,36.22
2023-09-28 03:00:00,35.67
2023-09-28 03:00:00,35.43
2023-09-28 03:00:00,32.74
2023-09-28 03:00:00,33.06
2023-09-28 03:00:00,34.14
2023-09-28 03:00:00,34.47
2023-09-28 03:00:00,33.83
2023-09-28 03:00:00,34.16
2023-09-28 03:00:00,34.48
2023-09-28 03:00:00,37.47
2023-09-28 03:00:00,37.15
2023-09-28 03:00:00,37.6
2023-09-28 03:00:00,37.41
2023-09-28 03:00:00,35.36
2023-09-28 03:00:00,35.7
2023-09-28 03:00:00,36.31
2023-09-28 03:00:00,35.4
2023-09-28 03:00:00,37.18
2023-09-28 03:00:00,36.99
2023-09-28 03:00:00,36.65
2023-09-28 03:00:00,33.52
2023-09-28 03:00:00,33.07
2023-09-28 03:00:00,33.71
2023-09-28 03:00:00,34.05
2023-09-28 03:00:00,34.39
2023-09-28 03:00:00,34.75
2023-09-28 03:00:00,34.9
2023-09-28 03:00:00,33.1
2023-09-28 03:00:00,33.46
2023-09-28 03:00:00,37.67
2023-09-28 03:00:00,37.26
2023-09-28 03:00:00,37.13
2023-09-28 03:00:00,37.62
2023-09-28 03:00:00,37.39
2023-09-28 03:00:00,37.29
2023-09-28 03:00:00,37.05
2023-09-28 03:00:00,29.05
2023-09-28 03:00:00,29.22
2023-09-28 03:00:00,34.94
2023-09-28 03:00:00,35.28
2023-09-28 03:00:00,35.6
2023-09-28 03:00:00,35.86
2023-09-28 03:00:00,37.27
2023-09-28 03:00:00,36.96
2023-09-28 03:00:00,36.66
2023-09-28 03:00:00,33.32
2023-09-28 03:00:00,32.92
2023-09-28 03:00:00,37.51
2023-09-28 03:00:00,37.3
2023-09-28 03:00:00,36.9
2023-09-28 03:00:00,29.14
2023-09-28 03:00:00,34.93
2023-09-28 03:00:00,36.19
2023-09-28 03:00:00,35.83
2023-09-28 03:00:00,36.43
2023-09-28 03:00:00,35.3
2023-09-28 03:00:00,34.69
2023-09-28 03:00:00,32.17
2023-09-28 03:00:00,33.81
2023-09-28 03:00:00,37.73
2023-09-28 03:00:00,37.63
2023-09-28 03:00:00,37.32
2023-09-28 03:00:00,37.07
2023-09-28 03:00:00,37.57
2023-09-28 03:00:00,37.36
2023-09-28 03:00:00,28.97
2023-09-28 03:00:00,35.82
2023-09-28 03:00:00,36.38
2023-09-28 03:00:00,35.98
2023-09-28 03:00:00,35.79
2023-09-28 03:00:00,36.23
2023-09-28 03:00:00,36.72
2023-09-28 03:00:00,36.52
2023-09-28 03:00:00,36.34
2023-09-28 03:00:00,33.44
2023-09-28 03:00:00,33.2
2023-09-28 03:00:00,34.01
2023-09-28 03:00:00,34.33
2023-09-28 03:00:00,33.04
2023-09-28 03:00:00,34.02
2023-09-28 03:00:00,37.69
2023-09-28 03:00:00,37.48
2023-09-28 03:00:00,37.45
2023-09-28 03:00:00,28.57
2023-09-28 03:00:00,29.03
2023-09-28 03:00:00,29.21
2023-09-28 03:00:00,37.02
2023-09-28 03:00:00,35.03
2023-09-28 03:00:00,35.55
2023-09-28 03:00:00,36.47
2023-09-28 03:00:00,36.29
2023-10-05 03:00:00,36.69
2023-10-05 03:00:00,33.44
2023-10-05 03:00:00,33.22
2023-10-05 03:00:00,34.18
2023-10-05 03:00:00,32.94
2023-10-05 03:00:00,33.28
2023-10-05 03:00:00,34.93
2023-10-05 03:00:00,37.81
2023-10-05 03:00:00,37.66
2023-10-05 03:00:00,37.35
2023-10-05 03:00:00,37.24
2023-10-05 03:00:00,36.93
2023-10-05 03:00:00,37.63
2023-10-05 03:00:00,37.39
2023-10-05 03:00:00,37.3
2023-10-05 03:00:00,37.17
2023-10-05 03:00:00,37.56
2023-10-05 03:00:00,37.42
2023-10-05 03:00:00,29.3
2023-10-05 03:00:00,37.2
2023-10-05 03:00:00,35.14
2023-10-05 03:00:00,35.46
2023-10-05 03:00:00,35.8
2023-10-05 03:00:00,36.43
2023-10-05 03:00:00,35.19
2023-10-05 03:00:00,35.51
2023-10-05 03:00:00,35.88
2023-10-05 03:00:00,36.44
2023-10-05 03:00:00,36.66
2023-10-05 03:00:00,35.94
2023-10-05 03:00:00,35.55
2023-10-05 03:00:00,36.75
2023-10-05 03:00:00,33.38
2023-10-05 03:00:00,37.48
2023-10-05 03:00:00,37.32
2023-10-05 03:00:00,37.18
2023-10-05 03:00:00,37.01
2023-10-05 03:00:00,36.84
2023-10-05 03:00:00,33.5
2023-10-05 03:00:00,34.17
2023-10-05 03:00:00,34.5
2023-10-05 03:00:00,33.58
2023-10-05 03:00:00,34.23
2023-10-05 03:00:00,34.54
2023-10-05 03:00:00,32.95
2023-10-05 03:00:00,37.93
2023-10-05 03:00:00,37.88
2023-10-05 03:00:00,37.73
2023-10-05 03:00:00,37.64
2023-10-05 03:00:00,37.51
2023-10-05 03:00:00,37.26
2023-10-05 03:00:00,37.87
2023-10-05 03:00:00,37.54
2023-10-05 03:00:00,37.75
2023-10-05 03:00:00,28.96
2023-10-05 03:00:00,29.15
2023-10-05 03:00:00,37.02
2023-10-05 03:00:00,35.6
2023-10-05 03:00:00,34.85
2023-10-05 03:00:00,35.18
2023-10-05 03:00:00,35.49
2023-10-05 03:00:00,36.4
2023-10-05 03:00:00,36.71
2023-10-05 03:00:00,36.95
2023-10-05 03:00:00,34.08
2023-10-05 03:00:00,34.76
2023-10-05 03:00:00,35.71
2023-10-05 03:00:00,36.03
2023-10-05 03:00:00,37.45
2023-10-05 03:00:00,36.23
2023-10-05 03:00:00,35.86
2023-10-05 03:00:00,35.68
2023-10-05 03:00:00,36.96
2023-10-05 03:00:00,33.8
2023-10-05 03:00:00,33.53
2023-10-05 03:00:00,37.7
2023-10-05 03:00:00,37.57
2023-10-05 03:00:00,37.41
2023-10-05 03:00:00,37.27
2023-10-05 03:00:00,36.83
2023-10-05 03:00:00,33.89
2023-10-05 03:00:00,34.13
2023-10-05 03:00:00,35.09
2023-10-05 03:00:00,33.68
2023-10-05 03:00:00,34.36
2023-10-05 03:00:00,38.31
2023-10-05 03:00:00,38.02
2023-10-05 03:00:00,37.79
2023-10-05 03:00:00,32.48
2023-10-05 03:00:00,38.09
2023-10-05 03:00:00,38.03
2023-10-05 03:00:00,38.0
2023-10-05 03:00:00,37.72
2023-10-05 03:00:00,37.91
2023-10-05 03:00:00,37.78
2023-10-05 03:00:00,29.08
2023-10-05 03:00:00,29.21
2023-10-05 03:00:00,29.37
2023-10-05 03:00:00,30.8
2023-10-05 03:00:00,35.52
2023-10-05 03:00:00,36.74
2023-10-05 03:00:00,35.79
2023-10-05 03:00:00,36.72
2023-10-05 03:00:00,37.38
2023-10-05 03:00:00,34.51
2023-10-05 03:00:00,36.12
2023-10-05 03:00:00,37.47
2023-10-05 03:00:00,36.46
2023-10-05 03:00:00,33.78
2023-10-05 03:00:00,36.32
2023-10-05 03:00:00,35.3
2023-10-05 03:00:00,38.06
2023-10-05 03:00:00,37.6
2023-10-05 03:00:00,32.21
2023-10-05 03:00:00,37.97
2023-10-05 03:00:00,37.82
2023-10-05 03:00:00,37.67
2023-10-05 03:00:00,34.99
2023-10-05 03:00:00,34.56
2023-10-05 03:00:00,37.04
2023-10-05 03:00:00,36.87
2023-10-05 03:00:00,35.57
2023-10-05 03:00:00,35.89
2023-10-05 03:00:00,36.22
2023-10-05 03:00:00,36.53
2023-10-05 03:00:00,37.08
2023-10-05 03:00:00,35.85
2023-10-05 03:00:00,37.23
2023-10-05 03:00:00,36.89
2023-10-05 03:00:00,36.59
2023-10-05 03:00:00,34.1
2023-10-05 03:00:00,33.96
2023-10-05 03:00:00,34.27
2023-10-05 03:00:00,34.57
2023-10-05 03:00:00,33.37
2023-10-05 03:00:00,34.63
2023-10-05 03:00:00,34.94
2023-10-05 03:00:00,37.69
2023-10-05 03:00:00,35.33
2023-10-05 03:00:00,35.97
2023-10-05 03:00:00,37.05
2023-10-05 03:00:00,34.01
2023-10-05 03:00:00,33.87
2023-10-05 03:00:00,35.15
2023-10-05 03:00:00,37.84
2023-10-05 03:00:00,38.21
2023-10-05 03:00:00,38.16
2023-10-05 03:00:00,38.11
2023-10-05 03:00:00,29.49
2023-10-05 03:00:00,29.61
2023-10-05 03:00:00,29.92
2023-10-05 03:00:00,33.2
2023-10-05 03:00:00,33.9
2023-10-05 03:00:00,29.82
2023-10-05 03:00:00,29.95
2023-10-05 03:00:00,37.76
2023-10-05 03:00:00,37.62
2023-10-05 03:00:00,37.13
2023-10-05 03:00:00,37.44
2023-10-05 03:00:00,37.29
2023-10-05 03:00:00,37.14
2023-10-05 03:00:00,36.01
2023-10-05 03:00:00,37.11
2023-10-05 03:00:00,36.92
2023-10-05 03:00:00,37.59
2023-10-05 03:00:00,35.77
2023-10-05 03:00:00,36.09
2023-10-05 03:00:00,37.21
2023-10-05 03:00:00,34.6
2023-10-12 03:00:00,38.19
2023-10-12 03:00:00,38.09
2023-10-12 03:00:00,37.99
2023-10-12 03:00:00,37.85
2023-10-12 03:00:00,34.82
2023-10-12 03:00:00,36.13
2023-10-12 03:00:00,32.74
2023-10-12 03:00:00,38.42
2023-10-12 03:00:00,29.97
2023-10-12 03:00:00,30.09
2023-10-12 03:00:00,31.87
2023-10-12 03:00:00,38.02
2023-10-12 03:00:00,37.62
2023-10-12 03:00:00,37.32
2023-10-12 03:00:00,35.67
2023-10-12 03:00:00,35.97
2023-10-12 03:00:00,36.53
2023-10-12 03:00:00,36.86
2023-10-12 03:00:00,37.17
2023-10-12 03:00:00,37.42
2023-10-12 03:00:00,37.7
2023-10-12 03:00:00,36.46
2023-10-12 03:00:00,36.77
2023-10-12 03:00:00,37.08
2023-10-12 03:00:00,37.36
2023-10-12 03:00:00,37.88
2023-10-12 03:00:00,38.08
2023-10-12 03:00:00,34.65
2023-10-12 03:00:00,38.18
2023-10-12 03:00:00,38.05
2023-10-12 03:00:00,37.93
2023-10-12 03:00:00,37.78
2023-10-12 03:00:00,37.63
2023-10-12 03:00:00,35.02
2023-10-12 03:00:00,35.08
2023-10-12 03:00:00,35.4
2023-10-12 03:00:00,35.73
2023-10-12 03:00:00,38.57
2023-10-12 03:00:00,38.34
2023-10-12 03:00:00,38.25
2023-10-12 03:00:00,38.67
2023-10-12 03:00:00,38.37
2023-10-12 03:00:00,38.54
2023-10-12 03:00:00,38.45
2023-10-12 03:00:00,38.39
2023-10-12 03:00:00,30.25
2023-10-12 03:00:00,30.35
2023-10-12 03:00:00,38.55
2023-10-12 03:00:00,36.22
2023-10-12 03:00:00,37.14
2023-10-12 03:00:00,38.03
2023-10-12 03:00:00,34.78
2023-10-12 03:00:00,38.61
2023-10-12 03:00:00,38.31
2023-10-12 03:00:00,37.79
2023-10-12 03:00:00,35.19
2023-10-12 03:00:00,34.97
2023-10-12 03:00:00,36.28
2023-10-12 03:00:00,36.58
2023-10-12 03:00:00,38.7
2023-10-12 03:00:00,38.4
2023-10-12 03:00:00,38.76
2023-10-12 03:00:00,38.65
2023-10-12 03:00:00,38.51
2023-10-12 03:00:00,30.18
2023-10-12 03:00:00,30.29
2023-10-12 03:00:00,30.43
2023-10-12 03:00:00,30.5
2023-10-12 03:00:00,30.61
2023-10-12 03:00:00,38.52
2023-10-12 03:00:00,38.8
2023-10-12 03:00:00,39.04
2023-10-12 03:00:00,35.89
2023-10-12 03:00:00,36.2
2023-10-12 03:00:00,36.49
2023-10-12 03:00:00,38.24
2023-10-12 03:00:00,38.58
2023-10-12 03:00:00,36.66
2023-10-12 03:00:00,35.51
2023-10-12 03:00:00,34.9
2023-10-12 03:00:00,31.08
2023-10-12 03:00:00,35.71
2023-10-12 03:00:00,36.01
2023-10-12 03:00:00,36.32
2023-10-12 03:00:00,36.63
2023-10-12 03:00:00,38.98
2023-10-12 03:00:00,38.85
2023-10-12 03:00:00,38.77
2023-10-12 03:00:00,38.6
2023-10-12 03:00:00,38.79
2023-10-12 03:00:00,38.73
2023-10-12 03:00:00,38.62
2023-10-12 03:00:00,38.49
2023-10-12 03:00:00,35.94
2023-10-12 03:00:00,35.74
2023-10-12 03:00:00,30.65
2023-10-12 03:00:00,30.75
2023-10-12 03:00:00,30.95
2023-10-12 03:00:00,39.01
2023-10-12 03:00:00,38.91
2023-10-12 03:00:00,35.79
2023-10-12 03:00:00,36.09
2023-10-12 03:00:00,36.38
2023-10-12 03:00:00,37.26
2023-10-12 03:00:00,37.56
2023-10-12 03:00:00,37.81
2023-10-12 03:00:00,35.54
2023-10-12 03:00:00,36.16
2023-10-12 03:00:00,36.74
2023-10-12 03:00:00,37.04
2023-10-12 03:00:00,37.33
2023-10-12 03:00:00,36.56
2023-10-12 03:00:00,37.18
2023-10-12 03:00:00,39.07
2023-10-12 03:00:00,38.95
2023-10-12 03:00:00,38.83
2023-10-12 03:00:00,38.3
2023-10-12 03:00:00,38.15
2023-10-12 03:00:00,38.0
2023-10-12 03:00:00,38.16
2023-10-12 03:00:00,30.86
2023-10-12 03:00:00,30.83
2023-10-12 03:00:00,30.96
2023-10-12 03:00:00,39.06
2023-10-12 03:00:00,38.88
2023-10-12 03:00:00,36.72
2023-10-12 03:00:00,37.64
2023-10-12 03:00:00,38.36
2023-10-12 03:00:00,36.19
2023-10-12 03:00:00,36.83
2023-10-12 03:00:00,37.13
2023-10-12 03:00:00,37.41
2023-10-12 03:00:00,36.71
2023-10-12 03:00:00,35.86
2023-10-12 03:00:00,38.48
2023-10-12 03:00:00,35.12
2023-10-12 03:00:00,39.16
2023-10-12 03:00:00,38.82
2023-10-12 03:00:00,38.68
2023-10-12 03:00:00,34.57
2023-10-12 03:00:00,35.83
2023-10-12 03:00:00,30.71
2023-10-12 03:00:00,30.8
2023-10-12 03:00:00,31.05
2023-10-12 03:00:00,39.14
2023-10-12 03:00:00,36.44
2023-10-12 03:00:00,36.04
2023-10-12 03:00:00,36.35
2023-10-12 03:00:00,36.12
2023-10-12 03:00:00,35.92
2023-10-12 03:00:00,33.49
2023-10-12 03:00:00,35.18
2023-10-12 03:00:00,39.03
2023-10-12 03:00:00,38.94
2023-10-12 03:00:00,33.19
2023-10-12 03:00:00,33.5
2023-10-12 03:00:00,33.81
2023-10-12 03:00:00,34.1
2023-10-12 03:00:00,39.17
2023-10-12 03:00:00,38.92
2023-10-12 03:00:00,30.98
2023-10-12 03:00:00,31.1
2023-10-12 03:00:00,39.09
2023-10-12 03:00:00,39.0
2023-10-12 03:00:00,36.55
2023-10-12 03:00:00,35.77
2023-10-12 03:00:00,36.06
2023-10-12 03:00:00,37.72
2023-10-12 03:00:00,36.0
2023-10-12 03:00:00,35.58
2023-10-19 03:00:00,39.09
2023-10-19 03:00:00,38.91
2023-10-19 03:00:00,34.1
2023-10-19 03:00:00,34.39
2023-10-19 03:00:00,39.23
2023-10-19 03:00:00,39.06
2023-10-19 03:00:00,39.0
2023-10-19 03:00:00,38.92
2023-10-19 03:00:00,30.59
2023-10-19 03:00:00,36.71
2023-10-19 03:00:00,36.35
2023-10-19 03:00:00,35.95
2023-10-19 03:00:00,31.13
2023-10-19 03:00:00,31.26
2023-10-19 03:00:00,37.82
2023-10-19 03:00:00,37.67
2023-10-19 03:00:00,31.19
2023-10-19 03:00:00,38.73
2023-10-19 03:00:00,38.43
2023-10-19 03:00:00,36.43
2023-10-19 03:00:00,38.13
2023-10-19 03:00:00,36.0
2023-10-19 03:00:00,33.83
2023-10-19 03:00:00,39.2
2023-10-19 03:00:00,39.32
2023-10-19 03:00:00,39.17
2023-10-19 03:00:00,39.11
2023-10-19 03:00:00,31.41
2023-10-19 03:00:00,31.48
2023-10-19 03:00:00,39.52
2023-10-19 03:00:00,39.43
2023-10-19 03:00:00,36.25
2023-10-19 03:00:00,36.52
2023-10-19 03:00:00,37.96
