"Time","tlm_mb_solarpanel_0_volt_pos"
2023-10-13 03:00:00,5.5 V
2023-10-13 03:00:00,4.9 V
2023-10-13 03:00:00,4.9 V
2023-10-13 03:00:00,4.6 V
2023-10-13 03:00:00,5.1 V
2023-10-13 03:00:00,5.2 V
2023-10-13 03:00:00,5.1 V
2023-10-13 03:00:00,5.3 V
2023-10-13 03:00:00,5.3 V
2023-10-13 03:00:00,0.0028 V
2023-10-13 03:00:00,0.0014 V
2023-10-13 03:00:00,5.0 V
2023-10-13 03:00:00,4.9 V
2023-10-13 03:00:00,4.6 V
2023-10-13 03:00:00,0.092 V
2023-10-13 03:00:00,5.5 V
2023-10-13 03:00:00,5.5 V
2023-10-13 03:00:00,5.4 V
2023-10-14 03:00:00,5.0 V
2023-10-14 03:00:00,5.0 V
2023-10-14 03:00:00,5.0 V
2023-10-14 03:00:00,5.0 V
2023-10-14 03:00:00,5.0 V
2023-10-14 03:00:00,5.3 V
2023-10-14 03:00:00,4.9 V
2023-10-14 03:00:00,4.9 V
2023-10-14 03:00:00,0 V
2023-10-14 03:00:00,5.6 V
2023-10-14 03:00:00,5.5 V
2023-10-14 03:00:00,5.6 V
2023-10-14 03:00:00,1.3 V
2023-10-14 03:00:00,5.1 V
2023-10-14 03:00:00,5.2 V
2023-10-14 03:00:00,5.3 V
2023-10-14 03:00:00,0.0014 V
2023-10-14 03:00:00,0.0056 V
2023-10-14 03:00:00,0.0028 V
2023-10-14 03:00:00,5.3 V
2023-10-14 03:00:00,0.018 V
2023-10-14 03:00:00,5.7 V
2023-10-14 03:00:00,5.7 V
2023-10-14 03:00:00,5.6 V
2023-10-14 03:00:00,5.6 V
2023-10-14 03:00:00,4.6 V
2023-10-14 03:00:00,5.4 V
2023-10-15 03:00:00,0.0014 V
2023-10-15 03:00:00,0 V
2023-10-15 03:00:00,5.4 V
2023-10-15 03:00:00,5.5 V
2023-10-15 03:00:00,5.6 V
2023-10-15 03:00:00,5.5 V
2023-10-15 03:00:00,5.5 V
2023-10-15 03:00:00,5.6 V
2023-10-15 03:00:00,5.4 V
2023-10-15 03:00:00,5.3 V
2023-10-15 03:00:00,4.6 V
2023-10-15 03:00:00,5.1 V
2023-10-15 03:00:00,5.3 V
2023-10-15 03:00:00,5.2 V
2023-10-15 03:00:00,0.0028 V
2023-10-15 03:00:00,5.6 V
2023-10-15 03:00:00,5.5 V
2023-10-15 03:00:00,4.5 V
2023-10-15 03:00:00,0.024 V
2023-10-15 03:00:00,0.0056 V
2023-10-15 03:00:00,0.013 V
2023-10-15 03:00:00,4.9 V
2023-10-15 03:00:00,4.8 V
2023-10-15 03:00:00,5.2 V
2023-10-15 03:00:00,5.2 V
2023-10-16 03:00:00,5.5 V
2023-10-16 03:00:00,5.5 V
2023-10-16 03:00:00,5.1 V
2023-10-16 03:00:00,5.5 V
2023-10-16 03:00:00,5.5 V
2023-10-16 03:00:00,5.5 V
2023-10-16 03:00:00,5.5 V
2023-10-16 03:00:00,5.2 V
2023-10-16 03:00:00,5.6 V
2023-10-16 03:00:00,5.6 V
2023-10-16 03:00:00,5.5 V
2023-10-16 03:00:00,5.6 V
2023-10-16 03:00:00,5.4 V
2023-10-16 03:00:00,5.5 V
2023-10-16 03:00:00,5.6 V
2023-10-16 03:00:00,2.8 V
2023-10-16 03:00:00,4.6 V
2023-10-16 03:00:00,0.0028 V
2023-10-16 03:00:00,0.0014 V
2023-10-16 03:00:00,5.6 V
2023-10-16 03:00:00,4.9 V
2023-10-16 03:00:00,4.6 V
2023-10-16 03:00:00,0 V
2023-10-16 03:00:00,0.011 V
2023-10-16 03:00:00,3.4 V
2023-10-16 03:00:00,0.0042 V
2023-10-16 03:00:00,0.024 V
2023-10-16 03:00:00,4.7 V
2023-10-16 03:00:00,5.4 V
2023-10-16 03:00:00,5.4 V
2023-10-17 03:00:00,5.5 V
2023-10-17 03:00:00,5.3 V
2023-10-17 03:00:00,5.1 V
2023-10-17 03:00:00,0 V
2023-10-17 03:00:00,0.39 V
2023-10-17 03:00:00,5.2 V
2023-10-17 03:00:00,4.8 V
2023-10-17 03:00:00,4.9 V
2023-10-17 03:00:00,5.6 V
2023-10-17 03:00:00,5.6 V
2023-10-17 03:00:00,4.9 V
2023-10-17 03:00:00,4.9 V
2023-10-17 03:00:00,5.5 V
2023-10-17 03:00:00,5.6 V
2023-10-17 03:00:00,4.9 V
2023-10-17 03:00:00,0.0028 V
2023-10-17 03:00:00,0.0014 V
2023-10-17 03:00:00,5.6 V
2023-10-17 03:00:00,5.0 V
2023-10-17 03:00:00,5.0 V
2023-10-17 03:00:00,4.7 V
2023-10-17 03:00:00,5.1 V
2023-10-17 03:00:00,4.9 V
2023-10-17 03:00:00,5.0 V
2023-10-17 03:00:00,5.4 V
2023-10-17 03:00:00,4.2 V
2023-10-18 03:00:00,0 V
2023-10-18 03:00:00,4.2 V
2023-10-18 03:00:00,4.9 V
2023-10-18 03:00:00,0.0014 V
2023-10-18 03:00:00,0.36 V
2023-10-18 03:00:00,4.9 V
2023-10-18 03:00:00,4.9 V
2023-10-18 03:00:00,5.1 V
2023-10-18 03:00:00,0.0028 V
2023-10-18 03:00:00,4.6 V
2023-10-18 03:00:00,4.8 V
2023-10-18 03:00:00,5.1 V
2023-10-18 03:00:00,5.1 V
2023-10-18 03:00:00,5.0 V
2023-10-18 03:00:00,5.3 V
2023-10-18 03:00:00,4.6 V
2023-10-18 03:00:00,5.0 V
2023-10-18 03:00:00,5.0 V
2023-10-18 03:00:00,5.4 V
2023-10-18 03:00:00,4.8 V
2023-10-18 03:00:00,5.3 V
2023-10-18 03:00:00,5.4 V
2023-10-18 03:00:00,4.9 V
2023-10-19 03:00:00,5.6 V
2023-10-19 03:00:00,5.5 V
2023-10-19 03:00:00,0 V
2023-10-19 03:00:00,5.2 V
2023-10-19 03:00:00,5.1 V
2023-10-19 03:00:00,5.0 V
2023-10-19 03:00:00,5.3 V
2023-10-19 03:00:00,0.0014 V
2023-10-19 03:00:00,5.0 V
2023-10-19 03:00:00,5.1 V
2023-10-19 03:00:00,4.5 V
2023-10-19 03:00:00,0.0028 V
2023-10-19 03:00:00,5.4 V
2023-10-19 03:00:00,5.1 V
2023-10-19 03:00:00,5.4 V
2023-10-19 03:00:00,5.2 V
2023-10-19 03:00:00,0.0056 V
2023-10-19 03:00:00,0.020 V
2023-10-19 03:00:00,4.9 V
2023-10-20 03:00:00,0 V
2023-10-20 03:00:00,5.5 V
2023-10-20 03:00:00,4.6 V
2023-10-20 03:00:00,5.2 V
2023-10-20 03:00:00,5.6 V
2023-10-20 03:00:00,5.6 V
2023-10-20 03:00:00,0.0028 V
2023-10-20 03:00:00,0.0014 V
2023-10-20 03:00:00,5.6 V
2023-10-20 03:00:00,5.5 V
2023-10-20 03:00:00,5.0 V
2023-10-20 03:00:00,0.79 V
2023-10-20 03:00:00,0.58 V
2023-10-20 03:00:00,4.7 V
2023-10-20 03:00:00,5.0 V
2023-10-20 03:00:00,4.7 V
2023-10-20 03:00:00,0.015 V
2023-10-20 03:00:00,5.4 V
2023-10-20 03:00:00,4.9 V
2023-10-21 03:00:00,2.9 V
2023-10-21 03:00:00,5.6 V
2023-10-21 03:00:00,5.3 V
2023-10-21 03:00:00,5.6 V
2023-10-21 03:00:00,5.2 V
2023-10-21 03:00:00,0 V
2023-10-21 03:00:00,0.0014 V
2023-10-21 03:00:00,4.9 V
2023-10-21 03:00:00,5.1 V
2023-10-21 03:00:00,4.6 V
2023-10-21 03:00:00,5.4 V
2023-10-21 03:00:00,5.5 V
2023-10-21 03:00:00,4.9 V
2023-10-21 03:00:00,5.1 V
2023-10-21 03:00:00,5.4 V
2023-10-21 03:00:00,5.5 V
2023-10-21 03:00:00,5.3 V
2023-10-21 03:00:00,5.1 V
2023-10-22 03:00:00,0 V
2023-10-22 03:00:00,4.9 V
2023-10-22 03:00:00,3.8 V
2023-10-22 03:00:00,5.6 V
2023-10-22 03:00:00,5.5 V
2023-10-22 03:00:00,0.011 V
2023-10-22 03:00:00,0.0042 V
2023-10-22 03:00:00,0.0028 V
2023-10-22 03:00:00,4.8 V
2023-10-22 03:00:00,5.5 V
2023-10-22 03:00:00,0.071 V
2023-10-22 03:00:00,0.0014 V
2023-10-22 03:00:00,5.1 V
2023-10-22 03:00:00,5.5 V
2023-10-22 03:00:00,5.2 V
2023-10-22 03:00:00,5.1 V
2023-10-22 03:00:00,5.5 V
2023-10-22 03:00:00,5.5 V
2023-10-22 03:00:00,5.5 V
2023-10-23 03:00:00,0 V
2023-10-23 03:00:00,0.0014 V
2023-10-23 03:00:00,5.6 V
2023-10-23 03:00:00,5.6 V
2023-10-23 03:00:00,5.4 V
2023-10-23 03:00:00,5.2 V
2023-10-23 03:00:00,5.2 V
2023-10-23 03:00:00,5.5 V
2023-10-23 03:00:00,5.3 V
2023-10-23 03:00:00,4.9 V
2023-10-23 03:00:00,4.8 V
2023-10-23 03:00:00,0.0042 V
2023-10-23 03:00:00,0.0070 V
2023-10-23 03:00:00,5.3 V
2023-10-23 03:00:00,5.4 V
2023-10-23 03:00:00,5.5 V
2023-10-23 03:00:00,5.6 V
2023-10-24 03:00:00,0.0014 V
2023-10-24 03:00:00,2.9 V
2023-10-24 03:00:00,5.0 V
2023-10-24 03:00:00,5.2 V
2023-10-24 03:00:00,0 V
2023-10-24 03:00:00,4.9 V
2023-10-24 03:00:00,5.0 V
2023-10-24 03:00:00,5.1 V
2023-10-24 03:00:00,5.6 V
2023-10-24 03:00:00,5.6 V
2023-10-24 03:00:00,5.3 V
2023-10-24 03:00:00,5.4 V
2023-10-24 03:00:00,5.6 V
2023-10-24 03:00:00,5.5 V
2023-10-24 03:00:00,5.5 V
2023-10-24 03:00:00,0.0028 V
2023-10-24 03:00:00,5.3 V
2023-10-24 03:00:00,5.1 V
2023-10-24 03:00:00,5.2 V
2023-10-24 03:00:00,5.1 V
2023-10-24 03:00:00,5.5 V
2023-10-24 03:00:00,0.011 V
2023-10-24 03:00:00,5.6 V
2023-10-24 03:00:00,0.0042 V
2023-10-24 03:00:00,5.0 V
2023-10-24 03:00:00,5.3 V
2023-10-24 03:00:00,5.0 V
2023-10-24 03:00:00,5.5 V
2023-10-24 03:00:00,5.5 V
2023-10-24 03:00:00,4.8 V
2023-10-24 03:00:00,5.0 V
2023-10-25 03:00:00,0.0014 V
2023-10-25 03:00:00,0 V
2023-10-25 03:00:00,5.4 V
2023-10-25 03:00:00,5.6 V
2023-10-25 03:00:00,5.5 V
2023-10-25 03:00:00,5.3 V
2023-10-25 03:00:00,5.4 V
2023-10-25 03:00:00,5.5 V
2023-10-25 03:00:00,5.5 V
2023-10-25 03:00:00,4.7 V
2023-10-25 03:00:00,5.4 V
2023-10-25 03:00:00,5.6 V
2023-10-25 03:00:00,5.5 V
2023-10-25 03:00:00,1.8 V
2023-10-25 03:00:00,5.5 V
2023-10-25 03:00:00,5.0 V
2023-10-25 03:00:00,5.5 V
2023-10-25 03:00:00,4.8 V
2023-10-25 03:00:00,5.5 V
2023-10-25 03:00:00,5.5 V
2023-10-25 03:00:00,5.3 V
2023-10-25 03:00:00,5.1 V
2023-10-25 03:00:00,0.0042 V
2023-10-25 03:00:00,5.1 V
2023-10-25 03:00:00,5.1 V
2023-10-25 03:00:00,5.4 V
2023-10-25 03:00:00,0.0098 V
2023-10-25 03:00:00,0.0028 V
2023-10-25 03:00:00,0.0070 V
2023-10-25 03:00:00,0.042 V
2023-10-25 03:00:00,0.098 V
2023-10-25 03:00:00,5.0 V
2023-10-25 03:00:00,4.8 V
2023-10-25 03:00:00,5.3 V
2023-10-25 03:00:00,4.6 V
2023-10-26 03:00:00,5.4 V
2023-10-26 03:00:00,0 V
2023-10-26 03:00:00,5.5 V
2023-10-26 03:00:00,5.6 V
2023-10-26 03:00:00,5.6 V
2023-10-26 03:00:00,5.6 V
2023-10-26 03:00:00,5.3 V
2023-10-26 03:00:00,4.4 V
2023-10-26 03:00:00,5.1 V
2023-10-26 03:00:00,5.4 V
2023-10-26 03:00:00,5.0 V
2023-10-26 03:00:00,5.0 V
2023-10-26 03:00:00,4.8 V
2023-10-26 03:00:00,5.2 V
2023-10-26 03:00:00,0.0070 V
2023-10-26 03:00:00,0.0028 V
2023-10-26 03:00:00,0.0014 V
2023-10-26 03:00:00,5.5 V
2023-10-26 03:00:00,0.014 V
2023-10-26 03:00:00,0.54 V
2023-10-26 03:00:00,0.0098 V
2023-10-26 03:00:00,0.0056 V
2023-10-26 03:00:00,0.0042 V
2023-10-26 03:00:00,0.018 V
2023-10-26 03:00:00,0.12 V
2023-10-26 03:00:00,5.2 V
2023-10-26 03:00:00,5.1 V
2023-10-26 03:00:00,5.2 V
2023-10-26 03:00:00,5.2 V
2023-10-26 03:00:00,5.4 V
2023-10-26 03:00:00,5.5 V
2023-10-27 03:00:00,5.5 V
2023-10-27 03:00:00,4.7 V
2023-10-27 03:00:00,5.5 V
2023-10-27 03:00:00,5.6 V
2023-10-27 03:00:00,5.5 V
2023-10-27 03:00:00,4.8 V
2023-10-27 03:00:00,5.2 V
2023-10-27 03:00:00,5.0 V
2023-10-27 03:00:00,5.3 V
2023-10-27 03:00:00,5.2 V
2023-10-27 03:00:00,5.2 V
2023-10-27 03:00:00,5.3 V
2023-10-27 03:00:00,5.4 V
2023-10-27 03:00:00,0.0084 V
2023-10-27 03:00:00,0.0028 V
2023-10-27 03:00:00,5.0 V
2023-10-27 03:00:00,5.3 V
2023-10-27 03:00:00,5.4 V
2023-10-27 03:00:00,4.9 V
2023-10-27 03:00:00,0.0056 V
2023-10-27 03:00:00,0.0014 V
2023-10-27 03:00:00,0 V
2023-10-27 03:00:00,5.4 V
2023-10-27 03:00:00,5.4 V
2023-10-28 03:00:00,5.3 V
2023-10-28 03:00:00,5.5 V
2023-10-28 03:00:00,5.5 V
2023-10-28 03:00:00,5.5 V
2023-10-28 03:00:00,5.3 V
2023-10-28 03:00:00,5.0 V
2023-10-28 03:00:00,5.3 V
2023-10-28 03:00:00,0.0014 V
2023-10-28 03:00:00,0 V
2023-10-28 03:00:00,5.4 V
2023-10-28 03:00:00,5.3 V
2023-10-28 03:00:00,5.5 V
2023-10-28 03:00:00,5.6 V
2023-10-28 03:00:00,5.6 V
2023-10-28 03:00:00,5.6 V
2023-10-28 03:00:00,4.9 V
2023-10-28 03:00:00,5.0 V
2023-10-28 03:00:00,5.1 V
2023-10-28 03:00:00,5.6 V
2023-10-28 03:00:00,5.7 V
2023-10-28 03:00:00,0.0084 V
2023-10-28 03:00:00,0.0042 V
2023-10-28 03:00:00,5.0 V
2023-10-28 03:00:00,0.0070 V
2023-10-28 03:00:00,0.0028 V
2023-10-28 03:00:00,5.3 V
2023-10-29 03:00:00,5.0 V
2023-10-29 03:00:00,5.1 V
2023-10-29 03:00:00,0 V
2023-10-29 03:00:00,0.0042 V
2023-10-29 03:00:00,0.0014 V
2023-10-29 03:00:00,5.3 V
2023-10-29 03:00:00,5.3 V
2023-10-29 03:00:00,4.9 V
2023-10-29 03:00:00,4.9 V
2023-10-29 03:00:00,5.4 V
2023-10-29 03:00:00,5.6 V
2023-10-29 03:00:00,5.6 V
2023-10-29 03:00:00,5.6 V
2023-10-29 03:00:00,0.029 V
2023-10-29 03:00:00,0.0098 V
2023-10-29 03:00:00,0.0028 V
2023-10-29 03:00:00,5.4 V
2023-10-29 03:00:00,5.4 V
2023-10-29 03:00:00,5.4 V
2023-10-29 03:00:00,5.4 V
2023-10-30 03:00:00,4.9 V
2023-10-30 03:00:00,0.0014 V
2023-10-30 03:00:00,0.0028 V
2023-10-30 03:00:00,5.3 V
2023-10-30 03:00:00,4.2 V
2023-10-30 03:00:00,0.76 V
2023-10-30 03:00:00,0 V
2023-10-30 03:00:00,5.0 V
2023-10-31 03:00:00,5.2 V
2023-10-31 03:00:00,5.2 V
2023-10-31 03:00:00,5.2 V
2023-10-31 03:00:00,5.1 V
2023-10-31 03:00:00,5.3 V
2023-10-31 03:00:00,4.9 V
2023-10-31 03:00:00,4.8 V
2023-10-31 03:00:00,5.0 V
2023-10-31 03:00:00,5.1 V
2023-10-31 03:00:00,5.2 V
2023-10-31 03:00:00,0 V
2023-10-31 03:00:00,0.0014 V
2023-10-31 03:00:00,5.3 V
2023-10-31 03:00:00,5.6 V
2023-10-31 03:00:00,5.6 V
2023-10-31 03:00:00,5.6 V
2023-10-31 03:00:00,5.5 V
2023-10-31 03:00:00,4.9 V
2023-10-31 03:00:00,4.9 V
2023-10-31 03:00:00,4.9 V
2023-10-31 03:00:00,5.6 V
2023-10-31 03:00:00,5.6 V
2023-10-31 03:00:00,0.013 V
2023-10-31 03:00:00,0.0056 V
2023-10-31 03:00:00,0.0028 V
2023-10-31 03:00:00,5.1 V
2023-11-01 03:00:00,5.4 V
2023-11-01 03:00:00,5.3 V
2023-11-01 03:00:00,0 V
2023-11-01 03:00:00,5.1 V
2023-11-01 03:00:00,5.4 V
2023-11-01 03:00:00,5.3 V
2023-11-01 03:00:00,5.0 V
2023-11-01 03:00:00,5.6 V
2023-11-01 03:00:00,5.6 V
2023-11-01 03:00:00,5.6 V
2023-11-01 03:00:00,5.6 V
2023-11-01 03:00:00,0.014 V
2023-11-01 03:00:00,0.0056 V
2023-11-01 03:00:00,0.0042 V
2023-11-01 03:00:00,5.2 V
2023-11-01 03:00:00,5.4 V
2023-11-01 03:00:00,0.0014 V
2023-11-01 03:00:00,0.0028 V
2023-11-01 03:00:00,5.5 V
2023-11-01 03:00:00,5.5 V
2023-11-01 03:00:00,5.4 V
2023-11-02 03:00:00,5.6 V
2023-11-02 03:00:00,5.4 V
2023-11-02 03:00:00,4.8 V
2023-11-02 03:00:00,5.5 V
2023-11-02 03:00:00,0 V
2023-11-02 03:00:00,0.0014 V
2023-11-02 03:00:00,4.8 V
2023-11-02 03:00:00,4.9 V
2023-11-02 03:00:00,5.0 V
2023-11-02 03:00:00,5.0 V
2023-11-02 03:00:00,5.0 V
2023-11-02 03:00:00,5.4 V
2023-11-02 03:00:00,0.0070 V
2023-11-02 03:00:00,0.0028 V
2023-11-02 03:00:00,5.5 V
2023-11-02 03:00:00,0.024 V
2023-11-02 03:00:00,0.38 V
2023-11-02 03:00:00,5.4 V
2023-11-03 03:00:00,5.3 V
2023-11-03 03:00:00,5.1 V
2023-11-03 03:00:00,5.1 V
2023-11-03 03:00:00,5.1 V
2023-11-03 03:00:00,5.1 V
2023-11-03 03:00:00,0 V
2023-11-03 03:00:00,0.0014 V
2023-11-03 03:00:00,5.5 V
2023-11-03 03:00:00,5.2 V
2023-11-03 03:00:00,4.9 V
2023-11-03 03:00:00,5.0 V
2023-11-03 03:00:00,5.6 V
2023-11-03 03:00:00,5.4 V
2023-11-03 03:00:00,4.9 V
2023-11-03 03:00:00,4.8 V
2023-11-03 03:00:00,4.9 V
2023-11-03 03:00:00,5.6 V
2023-11-03 03:00:00,0.0056 V
2023-11-03 03:00:00,0.0028 V
2023-11-03 03:00:00,5.0 V
2023-11-03 03:00:00,5.0 V
2023-11-03 03:00:00,5.1 V
2023-11-04 03:00:00,5.5 V
2023-11-04 03:00:00,5.5 V
2023-11-04 03:00:00,5.3 V
2023-11-04 03:00:00,5.3 V
2023-11-04 03:00:00,5.4 V
2023-11-04 03:00:00,5.4 V
2023-11-04 03:00:00,4.9 V
2023-11-04 03:00:00,5.1 V
2023-11-04 03:00:00,0 V
2023-11-04 03:00:00,5.3 V
2023-11-04 03:00:00,5.2 V
2023-11-04 03:00:00,1.1 V
2023-11-04 03:00:00,4.5 V
2023-11-04 03:00:00,5.0 V
2023-11-04 03:00:00,5.3 V
2023-11-04 03:00:00,5.0 V
2023-11-04 03:00:00,5.1 V
2023-11-04 03:00:00,4.3 V
2023-11-04 03:00:00,4.9 V
2023-11-04 03:00:00,5.6 V
2023-11-04 03:00:00,5.3 V
2023-11-04 03:00:00,5.1 V
2023-11-04 03:00:00,5.6 V
2023-11-04 03:00:00,5.5 V
2023-11-04 03:00:00,0.0042 V
2023-11-04 03:00:00,5.5 V
2023-11-04 03:00:00,0.28 V
2023-11-04 03:00:00,5.1 V
2023-11-04 03:00:00,0.0014 V
2023-11-04 03:00:00,0.0028 V
2023-11-04 03:00:00,4.9 V
2023-11-04 03:00:00,4.6 V
2023-11-04 03:00:00,4.8 V
2023-11-04 03:00:00,4.9 V
2023-11-04 03:00:00,4.7 V
2023-11-04 03:00:00,4.8 V
2023-11-05 03:00:00,3.3 V
2023-11-05 03:00:00,4.9 V
2023-11-05 03:00:00,5.5 V
2023-11-05 03:00:00,5.4 V
2023-11-05 03:00:00,5.1 V
2023-11-05 03:00:00,5.1 V
2023-11-05 03:00:00,5.0 V
2023-11-05 03:00:00,5.5 V
2023-11-05 03:00:00,5.6 V
2023-11-05 03:00:00,4.8 V
2023-11-05 03:00:00,5.4 V
2023-11-05 03:00:00,5.5 V
2023-11-05 03:00:00,0.53 V
2023-11-05 03:00:00,4.9 V
2023-11-05 03:00:00,5.4 V
2023-11-05 03:00:00,5.5 V
2023-11-05 03:00:00,5.5 V
2023-11-05 03:00:00,5.6 V
2023-11-05 03:00:00,1.9 V
2023-11-05 03:00:00,0.0042 V
2023-11-05 03:00:00,0.0028 V
2023-11-05 03:00:00,0 V
2023-11-05 03:00:00,0.0014 V
2023-11-05 03:00:00,5.0 V
2023-11-05 03:00:00,5.1 V
2023-11-05 03:00:00,5.3 V
2023-11-05 03:00:00,4.9 V
2023-11-05 03:00:00,4.6 V
2023-11-06 03:00:00,4.5 V
2023-11-06 03:00:00,4.8 V
2023-11-06 03:00:00,5.4 V
2023-11-06 03:00:00,5.0 V
2023-11-06 03:00:00,5.1 V
2023-11-06 03:00:00,0 V
2023-11-06 03:00:00,5.4 V
2023-11-06 03:00:00,5.5 V
2023-11-06 03:00:00,5.5 V
2023-11-06 03:00:00,5.0 V
2023-11-06 03:00:00,5.0 V
2023-11-06 03:00:00,5.0 V
2023-11-06 03:00:00,5.6 V
2023-11-06 03:00:00,5.6 V
2023-11-06 03:00:00,0.0014 V
2023-11-06 03:00:00,5.4 V
2023-11-06 03:00:00,0.0056 V
2023-11-06 03:00:00,5.7 V
2023-11-06 03:00:00,4.5 V
2023-11-06 03:00:00,0.0042 V
2023-11-06 03:00:00,4.8 V
2023-11-07 03:00:00,5.5 V
2023-11-07 03:00:00,5.5 V
2023-11-07 03:00:00,5.3 V
2023-11-07 03:00:00,5.4 V
2023-11-07 03:00:00,5.1 V
2023-11-07 03:00:00,0 V
2023-11-07 03:00:00,4.9 V
2023-11-07 03:00:00,5.1 V
2023-11-07 03:00:00,4.9 V
2023-11-07 03:00:00,5.0 V
2023-11-07 03:00:00,5.0 V
2023-11-07 03:00:00,5.6 V
2023-11-07 03:00:00,5.6 V
2023-11-07 03:00:00,4.8 V
2023-11-07 03:00:00,4.9 V
2023-11-07 03:00:00,5.1 V
2023-11-07 03:00:00,5.5 V
2023-11-07 03:00:00,5.6 V
2023-11-07 03:00:00,5.7 V
2023-11-07 03:00:00,5.5 V
2023-11-07 03:00:00,0.0084 V
2023-11-07 03:00:00,0.0056 V
2023-11-07 03:00:00,0.0042 V
2023-11-07 03:00:00,0.0028 V
2023-11-07 03:00:00,0.060 V
2023-11-07 03:00:00,1.7 V
2023-11-07 03:00:00,0.020 V
2023-11-07 03:00:00,5.4 V
2023-11-08 03:00:00,5.3 V
2023-11-08 03:00:00,4.9 V
2023-11-08 03:00:00,5.3 V
2023-11-08 03:00:00,0 V
2023-11-08 03:00:00,5.5 V
2023-11-08 03:00:00,5.6 V
2023-11-08 03:00:00,5.2 V
2023-11-08 03:00:00,5.2 V
2023-11-08 03:00:00,5.3 V
2023-11-08 03:00:00,5.5 V
2023-11-08 03:00:00,5.5 V
2023-11-08 03:00:00,5.0 V
2023-11-08 03:00:00,5.6 V
2023-11-08 03:00:00,5.5 V
2023-11-08 03:00:00,5.6 V
2023-11-08 03:00:00,5.6 V
2023-11-08 03:00:00,0.013 V
2023-11-08 03:00:00,0.014 V
2023-11-08 03:00:00,0.0042 V
2023-11-08 03:00:00,5.4 V
2023-11-08 03:00:00,5.0 V
2023-11-08 03:00:00,5.0 V
2023-11-08 03:00:00,4.9 V
2023-11-08 03:00:00,5.1 V
2023-11-08 03:00:00,5.6 V
2023-11-08 03:00:00,4.9 V
2023-11-08 03:00:00,5.2 V
2023-11-08 03:00:00,4.9 V
2023-11-08 03:00:00,4.8 V
2023-11-08 03:00:00,4.5 V
2023-11-09 03:00:00,5.5 V
2023-11-09 03:00:00,5.1 V
2023-11-09 03:00:00,5.0 V
2023-11-09 03:00:00,4.9 V
2023-11-09 03:00:00,5.5 V
2023-11-09 03:00:00,0 V
2023-11-09 03:00:00,5.0 V
2023-11-09 03:00:00,5.6 V
2023-11-09 03:00:00,5.6 V
2023-11-09 03:00:00,0.0014 V
2023-11-09 03:00:00,4.9 V
2023-11-09 03:00:00,5.1 V
2023-11-09 03:00:00,5.5 V
2023-11-09 03:00:00,0.059 V
2023-11-09 03:00:00,5.4 V
2023-11-09 03:00:00,5.4 V
2023-11-09 03:00:00,4.9 V
2023-11-09 03:00:00,5.5 V
2023-11-09 03:00:00,0.0028 V
2023-11-10 03:00:00,5.4 V
2023-11-10 03:00:00,5.5 V
2023-11-10 03:00:00,5.1 V
2023-11-10 03:00:00,0 V
2023-11-10 03:00:00,5.6 V
2023-11-10 03:00:00,4.7 V
2023-11-10 03:00:00,4.8 V
2023-11-10 03:00:00,0.0070 V
2023-11-10 03:00:00,0.0042 V
2023-11-10 03:00:00,5.0 V
2023-11-10 03:00:00,4.8 V
2023-11-10 03:00:00,5.0 V
2023-11-10 03:00:00,5.5 V
2023-11-10 03:00:00,5.5 V
2023-11-10 03:00:00,5.1 V
2023-11-10 03:00:00,5.5 V
2023-11-10 03:00:00,5.4 V
2023-11-10 03:00:00,5.3 V
2023-11-10 03:00:00,5.2 V
2023-11-11 03:00:00,5.5 V
2023-11-11 03:00:00,5.5 V
2023-11-11 03:00:00,5.2 V
2023-11-11 03:00:00,5.2 V
2023-11-11 03:00:00,5.4 V
2023-11-11 03:00:00,0 V
2023-11-11 03:00:00,5.4 V
2023-11-11 03:00:00,5.0 V
2023-11-11 03:00:00,4.8 V
2023-11-11 03:00:00,4.9 V
2023-11-11 03:00:00,0.0014 V
2023-11-11 03:00:00,4.6 V
2023-11-11 03:00:00,5.1 V
2023-11-11 03:00:00,0.0084 V
2023-11-11 03:00:00,5.1 V
2023-11-11 03:00:00,5.1 V
2023-11-11 03:00:00,5.5 V
2023-11-11 03:00:00,5.4 V
2023-11-11 03:00:00,0.049 V
2023-11-11 03:00:00,5.0 V
2023-11-11 03:00:00,5.0 V
2023-11-12 03:00:00,5.0 V
2023-11-12 03:00:00,0 V
2023-11-12 03:00:00,5.5 V
2023-11-12 03:00:00,5.6 V
2023-11-12 03:00:00,0.0014 V
2023-11-12 03:00:00,5.5 V
2023-11-12 03:00:00,5.2 V
2023-11-12 03:00:00,0.017 V
2023-11-12 03:00:00,0.0098 V
2023-11-12 03:00:00,0.060 V
2023-11-12 03:00:00,0.014 V
2023-11-12 03:00:00,4.7 V
2023-11-12 03:00:00,5.1 V
2023-11-12 03:00:00,5.0 V
2023-11-12 03:00:00,5.1 V
2023-11-12 03:00:00,5.4 V
2023-11-12 03:00:00,5.0 V
2023-11-12 03:00:00,4.1 V
2023-11-12 03:00:00,4.6 V
2023-11-12 03:00:00,4.7 V
2023-11-12 03:00:00,5.1 V
2023-11-13 03:00:00,5.1 V
2023-11-13 03:00:00,5.3 V
2023-11-13 03:00:00,4.8 V
2023-11-13 03:00:00,5.6 V
2023-11-13 03:00:00,0.0014 V
2023-11-13 03:00:00,0 V
2023-11-13 03:00:00,5.5 V
