"Time","tlm_mb_solarpanel_1_current(mA)"
2024-01-04 03:00:00,5.6 mA
2024-01-04 03:00:00,23 mA
2024-01-04 03:00:00,2.2 mA
2024-01-04 03:00:00,2.4 mA
2024-01-04 03:00:00,20 mA
2024-01-04 03:00:00,460 mA
2024-01-04 03:00:00,27 mA
2024-01-04 03:00:00,9.3 mA
2024-01-04 03:00:00,22 mA
2024-01-04 03:00:00,9.8 mA
2024-01-04 03:00:00,32 mA
2024-01-04 03:00:00,4.2 mA
2024-01-04 03:00:00,26 mA
2024-01-04 03:00:00,31 mA
2024-01-04 03:00:00,57 mA
2024-01-04 03:00:00,16 mA
2024-01-04 03:00:00,8.8 mA
2024-01-04 03:00:00,54 mA
2024-01-04 03:00:00,19 mA
2024-01-04 03:00:00,15 mA
2024-01-04 03:00:00,29 mA
2024-01-04 03:00:00,144 mA
2024-01-05 03:00:00,6.3 mA
2024-01-05 03:00:00,160 mA
2024-01-05 03:00:00,2.7 mA
2024-01-05 03:00:00,15 mA
2024-01-05 03:00:00,4.4 mA
2024-01-05 03:00:00,51 mA
2024-01-05 03:00:00,2.4 mA
2024-01-05 03:00:00,11 mA
2024-01-05 03:00:00,24 mA
2024-01-05 03:00:00,5.4 mA
2024-01-05 03:00:00,37 mA
2024-01-05 03:00:00,48 mA
2024-01-05 03:00:00,5.6 mA
2024-01-06 03:00:00,2.4 mA
2024-01-06 03:00:00,2.2 mA
2024-01-06 03:00:00,13 mA
2024-01-06 03:00:00,296 mA
2024-01-06 03:00:00,227 mA
2024-01-06 03:00:00,7.1 mA
2024-01-06 03:00:00,5.4 mA
2024-01-06 03:00:00,6.6 mA
2024-01-06 03:00:00,2.9 mA
2024-01-06 03:00:00,2.7 mA
2024-01-06 03:00:00,17 mA
2024-01-06 03:00:00,177 mA
2024-01-06 03:00:00,38 mA
2024-01-06 03:00:00,40 mA
2024-01-06 03:00:00,21 mA
2024-01-06 03:00:00,20 mA
2024-01-07 03:00:00,2.2 mA
2024-01-07 03:00:00,2.4 mA
2024-01-07 03:00:00,11 mA
2024-01-07 03:00:00,173 mA
2024-01-07 03:00:00,9.8 mA
2024-01-07 03:00:00,38 mA
2024-01-07 03:00:00,19 mA
2024-01-07 03:00:00,34 mA
2024-01-07 03:00:00,416 mA
2024-01-07 03:00:00,10 mA
2024-01-07 03:00:00,13 mA
2024-01-07 03:00:00,77 mA
2024-01-07 03:00:00,2.7 mA
2024-01-07 03:00:00,60 mA
2024-01-07 03:00:00,8.5 mA
2024-01-07 03:00:00,7.1 mA
2024-01-08 03:00:00,2.4 mA
2024-01-08 03:00:00,2.2 mA
2024-01-08 03:00:00,34 mA
2024-01-08 03:00:00,15 mA
2024-01-08 03:00:00,70 mA
2024-01-08 03:00:00,7.8 mA
2024-01-08 03:00:00,9.8 mA
2024-01-08 03:00:00,28 mA
2024-01-08 03:00:00,231 mA
2024-01-08 03:00:00,7.1 mA
2024-01-08 03:00:00,28 mA
2024-01-08 03:00:00,18 mA
2024-01-08 03:00:00,2.7 mA
2024-01-08 03:00:00,13 mA
2024-01-08 03:00:00,21 mA
2024-01-08 03:00:00,13 mA
2024-01-09 03:00:00,2.7 mA
2024-01-09 03:00:00,238 mA
2024-01-09 03:00:00,20 mA
2024-01-09 03:00:00,24 mA
2024-01-09 03:00:00,2.4 mA
2024-01-09 03:00:00,27 mA
2024-01-09 03:00:00,103 mA
2024-01-09 03:00:00,2.9 mA
2024-01-09 03:00:00,6.3 mA
2024-01-09 03:00:00,179 mA
2024-01-09 03:00:00,89 mA
2024-01-09 03:00:00,14 mA
2024-01-10 03:00:00,2.7 mA
2024-01-10 03:00:00,2.2 mA
2024-01-10 03:00:00,118 mA
2024-01-10 03:00:00,256 mA
2024-01-10 03:00:00,529 mA
2024-01-10 03:00:00,41 mA
2024-01-10 03:00:00,7.1 mA
2024-01-10 03:00:00,296 mA
2024-01-10 03:00:00,39 mA
2024-01-10 03:00:00,2.4 mA
2024-01-10 03:00:00,4.4 mA
2024-01-10 03:00:00,75 mA
2024-01-10 03:00:00,424 mA
2024-01-10 03:00:00,39 mA
2024-01-10 03:00:00,11 mA
2024-01-10 03:00:00,5.9 mA
2024-01-10 03:00:00,5.6 mA
2024-01-10 03:00:00,86 mA
2024-01-11 03:00:00,198 mA
2024-01-11 03:00:00,2.4 mA
2024-01-11 03:00:00,2.7 mA
2024-01-11 03:00:00,2.9 mA
2024-01-11 03:00:00,2.2 mA
2024-01-11 03:00:00,23 mA
2024-01-11 03:00:00,415 mA
2024-01-11 03:00:00,152 mA
2024-01-11 03:00:00,96 mA
2024-01-11 03:00:00,310 mA
2024-01-11 03:00:00,99 mA
2024-01-11 03:00:00,5.1 mA
2024-01-11 03:00:00,15 mA
2024-01-11 03:00:00,5.9 mA
2024-01-11 03:00:00,160 mA
2024-01-11 03:00:00,213 mA
2024-01-11 03:00:00,23 mA
2024-01-11 03:00:00,7.8 mA
2024-01-11 03:00:00,246 mA
2024-01-12 03:00:00,2.4 mA
2024-01-12 03:00:00,2.7 mA
2024-01-12 03:00:00,26 mA
2024-01-12 03:00:00,12 mA
2024-01-12 03:00:00,274 mA
2024-01-12 03:00:00,35 mA
2024-01-12 03:00:00,78 mA
2024-01-12 03:00:00,18 mA
2024-01-12 03:00:00,4.2 mA
2024-01-12 03:00:00,2.9 mA
2024-01-12 03:00:00,261 mA
2024-01-12 03:00:00,105 mA
2024-01-12 03:00:00,28 mA
2024-01-13 03:00:00,9.8 mA
2024-01-13 03:00:00,36 mA
2024-01-13 03:00:00,33 mA
2024-01-13 03:00:00,121 mA
2024-01-13 03:00:00,6.1 mA
2024-01-13 03:00:00,5.1 mA
2024-01-13 03:00:00,166 mA
2024-01-13 03:00:00,11 mA
2024-01-13 03:00:00,2.7 mA
2024-01-13 03:00:00,17 mA
2024-01-14 03:00:00,2.4 mA
2024-01-14 03:00:00,13 mA
2024-01-14 03:00:00,24 mA
2024-01-14 03:00:00,31 mA
2024-01-14 03:00:00,2.7 mA
2024-01-14 03:00:00,2.2 mA
2024-01-14 03:00:00,354 mA
2024-01-14 03:00:00,197 mA
2024-01-14 03:00:00,160 mA
2024-01-14 03:00:00,533 mA
2024-01-14 03:00:00,14 mA
2024-01-14 03:00:00,75 mA
2024-01-14 03:00:00,18 mA
2024-01-14 03:00:00,18 mA
2024-01-14 03:00:00,39 mA
2024-01-14 03:00:00,2.9 mA
2024-01-14 03:00:00,13 mA
2024-01-15 03:00:00,125 mA
2024-01-15 03:00:00,30 mA
2024-01-15 03:00:00,135 mA
2024-01-15 03:00:00,107 mA
2024-01-15 03:00:00,2.4 mA
2024-01-15 03:00:00,2.7 mA
2024-01-15 03:00:00,36 mA
2024-01-15 03:00:00,202 mA
2024-01-15 03:00:00,25 mA
2024-01-15 03:00:00,10 mA
2024-01-15 03:00:00,33 mA
2024-01-15 03:00:00,17 mA
2024-01-15 03:00:00,33 mA
2024-01-15 03:00:00,36 mA
2024-01-15 03:00:00,9.3 mA
2024-01-16 03:00:00,5.6 mA
2024-01-16 03:00:00,14 mA
2024-01-16 03:00:00,2.4 mA
2024-01-16 03:00:00,2.7 mA
2024-01-16 03:00:00,2.2 mA
2024-01-16 03:00:00,25 mA
2024-01-16 03:00:00,33 mA
2024-01-16 03:00:00,22 mA
2024-01-16 03:00:00,29 mA
2024-01-16 03:00:00,143 mA
2024-01-16 03:00:00,377 mA
2024-01-16 03:00:00,40 mA
2024-01-16 03:00:00,14 mA
2024-01-16 03:00:00,3.9 mA
2024-01-16 03:00:00,365 mA
2024-01-16 03:00:00,10 mA
2024-01-17 03:00:00,47 mA
2024-01-17 03:00:00,8.5 mA
2024-01-17 03:00:00,9.8 mA
2024-01-17 03:00:00,20 mA
2024-01-17 03:00:00,2.4 mA
2024-01-17 03:00:00,7.8 mA
2024-01-17 03:00:00,74 mA
2024-01-17 03:00:00,13 mA
2024-01-17 03:00:00,23 mA
2024-01-17 03:00:00,27 mA
2024-01-17 03:00:00,37 mA
2024-01-17 03:00:00,61 mA
2024-01-17 03:00:00,15 mA
2024-01-17 03:00:00,2.7 mA
2024-01-18 03:00:00,24 mA
2024-01-18 03:00:00,54 mA
2024-01-18 03:00:00,51 mA
2024-01-18 03:00:00,11 mA
2024-01-18 03:00:00,17 mA
2024-01-18 03:00:00,32 mA
2024-01-18 03:00:00,2.4 mA
2024-01-18 03:00:00,2.7 mA
2024-01-18 03:00:00,16 mA
2024-01-18 03:00:00,2.2 mA
2024-01-18 03:00:00,152 mA
2024-01-18 03:00:00,35 mA
2024-01-18 03:00:00,17 mA
2024-01-18 03:00:00,47 mA
2024-01-19 03:00:00,8.3 mA
2024-01-19 03:00:00,10 mA
2024-01-19 03:00:00,41 mA
2024-01-19 03:00:00,156 mA
2024-01-19 03:00:00,11 mA
2024-01-19 03:00:00,66 mA
2024-01-19 03:00:00,24 mA
2024-01-19 03:00:00,23 mA
2024-01-19 03:00:00,2.4 mA
2024-01-19 03:00:00,2.7 mA
2024-01-19 03:00:00,4.2 mA
2024-01-19 03:00:00,2.2 mA
2024-01-19 03:00:00,47 mA
2024-01-19 03:00:00,54 mA
2024-01-19 03:00:00,2.9 mA
2024-01-19 03:00:00,19 mA
2024-01-19 03:00:00,297 mA
2024-01-19 03:00:00,95 mA
2024-01-19 03:00:00,5.6 mA
2024-01-20 03:00:00,77 mA
2024-01-20 03:00:00,35 mA
2024-01-20 03:00:00,318 mA
2024-01-20 03:00:00,151 mA
2024-01-20 03:00:00,381 mA
2024-01-20 03:00:00,39 mA
2024-01-20 03:00:00,137 mA
2024-01-20 03:00:00,2.7 mA
2024-01-20 03:00:00,8.3 mA
2024-01-20 03:00:00,40 mA
2024-01-20 03:00:00,17 mA
2024-01-20 03:00:00,2.4 mA
2024-01-20 03:00:00,2.2 mA
2024-01-20 03:00:00,208 mA
2024-01-20 03:00:00,395 mA
2024-01-20 03:00:00,27 mA
2024-01-20 03:00:00,14 mA
2024-01-20 03:00:00,6.3 mA
2024-01-20 03:00:00,2.9 mA
2024-01-20 03:00:00,28 mA
2024-01-20 03:00:00,352 mA
2024-01-20 03:00:00,26 mA
2024-01-21 03:00:00,52 mA
2024-01-21 03:00:00,6.8 mA
2024-01-21 03:00:00,7.8 mA
2024-01-21 03:00:00,22 mA
2024-01-21 03:00:00,9.3 mA
2024-01-21 03:00:00,169 mA
2024-01-21 03:00:00,2.4 mA
2024-01-21 03:00:00,5.6 mA
2024-01-21 03:00:00,2.7 mA
2024-01-22 03:00:00,23 mA
2024-01-22 03:00:00,505 mA
2024-01-22 03:00:00,47 mA
2024-01-22 03:00:00,14 mA
2024-01-22 03:00:00,151 mA
2024-01-22 03:00:00,357 mA
2024-01-22 03:00:00,18 mA
2024-01-22 03:00:00,37 mA
2024-01-22 03:00:00,12 mA
2024-01-22 03:00:00,2.4 mA
2024-01-22 03:00:00,2.7 mA
2024-01-22 03:00:00,28 mA
2024-01-22 03:00:00,2.2 mA
2024-01-22 03:00:00,27 mA
2024-01-22 03:00:00,14 mA
2024-01-22 03:00:00,5.6 mA
2024-01-22 03:00:00,8.3 mA
2024-01-23 03:00:00,208 mA
2024-01-23 03:00:00,30 mA
2024-01-23 03:00:00,2.4 mA
2024-01-23 03:00:00,2.7 mA
2024-01-23 03:00:00,180 mA
2024-01-23 03:00:00,4.9 mA
2024-01-23 03:00:00,33 mA
2024-01-23 03:00:00,4.4 mA
2024-01-23 03:00:00,22 mA
2024-01-23 03:00:00,340 mA
2024-01-23 03:00:00,42 mA
2024-01-24 03:00:00,31 mA
2024-01-24 03:00:00,26 mA
2024-01-24 03:00:00,25 mA
2024-01-24 03:00:00,14 mA
2024-01-24 03:00:00,2.7 mA
2024-01-24 03:00:00,2.4 mA
2024-01-24 03:00:00,281 mA
2024-01-24 03:00:00,282 mA
2024-01-24 03:00:00,29 mA
2024-01-24 03:00:00,7.3 mA
2024-01-24 03:00:00,27 mA
2024-01-24 03:00:00,153 mA
2024-01-24 03:00:00,23 mA
2024-01-24 03:00:00,14 mA
2024-01-24 03:00:00,12 mA
2024-01-24 03:00:00,11 mA
2024-01-24 03:00:00,36 mA
2024-01-24 03:00:00,18 mA
2024-01-24 03:00:00,109 mA
2024-01-24 03:00:00,269 mA
2024-01-24 03:00:00,26 mA
2024-01-24 03:00:00,10 mA
2024-01-24 03:00:00,17 mA
2024-01-24 03:00:00,13 mA
2024-01-24 03:00:00,5.6 mA
2024-01-25 03:00:00,5.6 mA
2024-01-25 03:00:00,11 mA
2024-01-25 03:00:00,14 mA
2024-01-25 03:00:00,109 mA
2024-01-25 03:00:00,14 mA
2024-01-25 03:00:00,23 mA
2024-01-25 03:00:00,10 mA
2024-01-25 03:00:00,2.4 mA
2024-01-25 03:00:00,2.7 mA
2024-01-25 03:00:00,241 mA
2024-01-25 03:00:00,270 mA
2024-01-25 03:00:00,106 mA
2024-01-25 03:00:00,57 mA
2024-01-25 03:00:00,2.2 mA
2024-01-25 03:00:00,61 mA
2024-01-25 03:00:00,6.6 mA
2024-01-25 03:00:00,29 mA
2024-01-25 03:00:00,32 mA
2024-01-25 03:00:00,37 mA
2024-01-25 03:00:00,6.1 mA
2024-01-25 03:00:00,4.4 mA
2024-01-25 03:00:00,31 mA
2024-01-25 03:00:00,11 mA
2024-01-25 03:00:00,16 mA
2024-01-25 03:00:00,216 mA
2024-01-25 03:00:00,60 mA
2024-01-25 03:00:00,11 mA
2024-01-26 03:00:00,16 mA
2024-01-26 03:00:00,20 mA
2024-01-26 03:00:00,15 mA
2024-01-26 03:00:00,2.4 mA
2024-01-26 03:00:00,2.7 mA
2024-01-26 03:00:00,10 mA
2024-01-26 03:00:00,2.2 mA
2024-01-26 03:00:00,12 mA
2024-01-26 03:00:00,8.3 mA
2024-01-26 03:00:00,6.3 mA
2024-01-26 03:00:00,5.1 mA
2024-01-26 03:00:00,7.1 mA
2024-01-26 03:00:00,33 mA
2024-01-26 03:00:00,78 mA
2024-01-26 03:00:00,54 mA
2024-01-26 03:00:00,14 mA
2024-01-26 03:00:00,2.9 mA
2024-01-26 03:00:00,15 mA
2024-01-26 03:00:00,31 mA
2024-01-26 03:00:00,83 mA
2024-01-26 03:00:00,74 mA
2024-01-26 03:00:00,24 mA
2024-01-26 03:00:00,23 mA
2024-01-26 03:00:00,114 mA
2024-01-27 03:00:00,216 mA
2024-01-27 03:00:00,31 mA
2024-01-27 03:00:00,7.1 mA
2024-01-27 03:00:00,15 mA
2024-01-27 03:00:00,2.4 mA
2024-01-27 03:00:00,235 mA
2024-01-27 03:00:00,48 mA
2024-01-27 03:00:00,63 mA
2024-01-27 03:00:00,2.2 mA
2024-01-27 03:00:00,5.9 mA
2024-01-27 03:00:00,5.6 mA
2024-01-27 03:00:00,8.1 mA
2024-01-27 03:00:00,27 mA
2024-01-27 03:00:00,14 mA
2024-01-27 03:00:00,126 mA
2024-01-27 03:00:00,3.9 mA
2024-01-27 03:00:00,167 mA
2024-01-27 03:00:00,6.6 mA
2024-01-27 03:00:00,34 mA
2024-01-27 03:00:00,2.7 mA
2024-01-27 03:00:00,49 mA
2024-01-27 03:00:00,9.3 mA
2024-01-27 03:00:00,7.8 mA
2024-01-27 03:00:00,8.3 mA
2024-01-27 03:00:00,21 mA
2024-01-27 03:00:00,15 mA
2024-01-27 03:00:00,15 mA
2024-01-28 03:00:00,9.3 mA
2024-01-28 03:00:00,8.1 mA
2024-01-28 03:00:00,50 mA
2024-01-28 03:00:00,2.4 mA
2024-01-28 03:00:00,21 mA
2024-01-28 03:00:00,2.2 mA
2024-01-28 03:00:00,54 mA
2024-01-28 03:00:00,24 mA
2024-01-28 03:00:00,17 mA
2024-01-28 03:00:00,16 mA
2024-01-28 03:00:00,42 mA
2024-01-28 03:00:00,160 mA
2024-01-28 03:00:00,4.2 mA
2024-01-28 03:00:00,5.6 mA
2024-01-28 03:00:00,13 mA
2024-01-28 03:00:00,29 mA
2024-01-28 03:00:00,24 mA
2024-01-28 03:00:00,2.7 mA
2024-01-28 03:00:00,19 mA
2024-01-28 03:00:00,30 mA
2024-01-28 03:00:00,15 mA
2024-01-28 03:00:00,417 mA
2024-01-28 03:00:00,85 mA
2024-01-28 03:00:00,416 mA
2024-01-28 03:00:00,111 mA
2024-01-29 03:00:00,6.3 mA
2024-01-29 03:00:00,7.6 mA
2024-01-29 03:00:00,2.2 mA
2024-01-29 03:00:00,9.8 mA
2024-01-29 03:00:00,86 mA
2024-01-29 03:00:00,26 mA
2024-01-29 03:00:00,89 mA
2024-01-29 03:00:00,21 mA
2024-01-29 03:00:00,215 mA
2024-01-29 03:00:00,10 mA
2024-01-29 03:00:00,2.4 mA
2024-01-29 03:00:00,4.6 mA
2024-01-29 03:00:00,381 mA
2024-01-29 03:00:00,14 mA
2024-01-29 03:00:00,2.7 mA
2024-01-29 03:00:00,2.9 mA
2024-01-29 03:00:00,153 mA
2024-01-29 03:00:00,13 mA
2024-01-29 03:00:00,12 mA
2024-01-29 03:00:00,7.8 mA
2024-01-29 03:00:00,23 mA
2024-01-29 03:00:00,5.6 mA
2024-01-29 03:00:00,12 mA
2024-01-30 03:00:00,2.4 mA
2024-01-30 03:00:00,2.2 mA
2024-01-30 03:00:00,9.8 mA
2024-01-30 03:00:00,12 mA
2024-01-30 03:00:00,21 mA
2024-01-30 03:00:00,390 mA
2024-01-30 03:00:00,375 mA
2024-01-30 03:00:00,2.7 mA
2024-01-30 03:00:00,148 mA
2024-01-30 03:00:00,13 mA
2024-01-30 03:00:00,5.9 mA
2024-01-31 03:00:00,2.2 mA
2024-01-31 03:00:00,12 mA
2024-01-31 03:00:00,2.4 mA
2024-01-31 03:00:00,453 mA
2024-01-31 03:00:00,90 mA
2024-01-31 03:00:00,13 mA
2024-01-31 03:00:00,13 mA
2024-01-31 03:00:00,20 mA
2024-01-31 03:00:00,5.6 mA
2024-01-31 03:00:00,44 mA
2024-01-31 03:00:00,22 mA
2024-01-31 03:00:00,14 mA
2024-01-31 03:00:00,15 mA
2024-02-01 03:00:00,2.4 mA
2024-02-01 03:00:00,2.7 mA
2024-02-01 03:00:00,15 mA
2024-02-01 03:00:00,22 mA
2024-02-01 03:00:00,2.9 mA
2024-02-02 03:00:00,21 mA
2024-02-02 03:00:00,2.4 mA
2024-02-02 03:00:00,42 mA
2024-02-02 03:00:00,469 mA
2024-02-02 03:00:00,462 mA
2024-02-02 03:00:00,382 mA
2024-02-02 03:00:00,358 mA
2024-02-02 03:00:00,15 mA
2024-02-02 03:00:00,2.7 mA
2024-02-02 03:00:00,12 mA
2024-02-02 03:00:00,17 mA
2024-02-02 03:00:00,19 mA
2024-02-03 03:00:00,2.4 mA
2024-02-03 03:00:00,2.2 mA
2024-02-03 03:00:00,13 mA
2024-02-03 03:00:00,4.6 mA
2024-02-03 03:00:00,120 mA
2024-02-03 03:00:00,144 mA
2024-02-03 03:00:00,2.7 mA
2024-02-03 03:00:00,4.9 mA
2024-02-03 03:00:00,20 mA
2024-02-03 03:00:00,31 mA
2024-02-03 03:00:00,29 mA
2024-02-03 03:00:00,45 mA
2024-02-04 03:00:00,2.4 mA
2024-02-04 03:00:00,2.2 mA
2024-02-04 03:00:00,461 mA
2024-02-04 03:00:00,103 mA
2024-02-04 03:00:00,168 mA
2024-02-04 03:00:00,12 mA
2024-02-04 03:00:00,2.7 mA
2024-02-04 03:00:00,5.6 mA
2024-02-04 03:00:00,4.4 mA
2024-02-04 03:00:00,6.3 mA
2024-02-04 03:00:00,28 mA
2024-02-04 03:00:00,12 mA
2024-02-04 03:00:00,33 mA
2024-02-04 03:00:00,13 mA
2024-02-05 03:00:00,2.4 mA
2024-02-05 03:00:00,53 mA
2024-02-05 03:00:00,431 mA
2024-02-05 03:00:00,50 mA
2024-02-05 03:00:00,40 mA
2024-02-05 03:00:00,7.1 mA
2024-02-05 03:00:00,2.2 mA
2024-02-05 03:00:00,430 mA
2024-02-05 03:00:00,33 mA
2024-02-05 03:00:00,5.6 mA
2024-02-05 03:00:00,20 mA
2024-02-05 03:00:00,18 mA
2024-02-05 03:00:00,21 mA
2024-02-05 03:00:00,2.7 mA
2024-02-05 03:00:00,25 mA
2024-02-06 03:00:00,182 mA
2024-02-06 03:00:00,12 mA
2024-02-06 03:00:00,286 mA
2024-02-06 03:00:00,8.8 mA
2024-02-06 03:00:00,19 mA
2024-02-06 03:00:00,12 mA
2024-02-06 03:00:00,2.4 mA
2024-02-06 03:00:00,240 mA
2024-02-06 03:00:00,5.9 mA
2024-02-06 03:00:00,13 mA
2024-02-06 03:00:00,2.2 mA
2024-02-06 03:00:00,31 mA
2024-02-06 03:00:00,2.7 mA
2024-02-07 03:00:00,2.4 mA
2024-02-07 03:00:00,458 mA

